Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"MADCTs, Total","","802.78","542.2","74.71","185.87",,"2.1","6.37","4.69","5.14","0.7","0.58","-1.28","366.23","45.24","0.48","0.02",,"0.22","16.47","24.24","0.62","0.39","0.12","5.1","29.21","0.02","0.38","0.02",,"9.63","5.73","1.59","1.66","16.53","155.64",,,,"0.01","0.01","0.75",,"5.09",,,"0.01",,,,,,,"0.02",,"11.66","57.16",,,,"3.44",,,,,,,,,"-0.02",,"0.05","3.41","15.52",,"1.81",,,"0.72","2.42",,,"0.97","2.28","1.34",,,,"5.81","0.17",,,"-0.73","-0.73",,"-0.73",,"12",,"1.25",,,,,,"5.87","3.81",,,"0.08",,"0.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475.51","457.67",
"Part I Unallocated by income","","23931.31","18488.97","2549.05","2893.29",,"403.49","113.1","334.71","949.77","20.83","348.13","142.48","1048.7","1418.34","54.08","16","9.18","156.57","112.55","1231.19","44.74","35.32","2333.64","65.26","829.16","-0.66","23.92","3.79","17.56","471.71","1168.11","515.2","1522.4","5099.7","1726.52",,,,"8.38","0.3","0.34",,,,,"1.35",,,,,"1980.12","494","0.09",,"61.47","3",,,,"112.64","106.62",,"106.62",,,,,,"2.81",,"3.21",,"795.08",,"27.98",,,"146.55","6.81",,,"13.27","109.95","230.21",,,,"157.06","103.25",,,"15.99","15.99",,"15.99",,"243.06",,"1.39",,,,,,"194.93","19.52",,,,,"27.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11382.65","9341.28",
"WorldBank Low income countries","","19630.77","11884.99","199.32","7546.46",,"46.03","52.67","397.68","480.05","7.64","301.87","99.56","723.12","662.11","20.16","0.39","13.09","252.61","236.31","580","15.81","50.37","643.87","6.56","533.9","1.18","47.61","16.72",,"138.18","475.59","158.71","1555.39","4367.81","2375.91",,,,"0.59","0.33","23.64",,"15.98",,,"5.14",,,,,,,"0.59",,"80.92","72.13",,"10.22","10.22","1483.14","1393.04","134.4","1258.64",,,,,,,,,"90.1","764.72",,"5.18","70.27",,"6.94","164.06",,,"54.03","19.64","213.1",,,"28.32","46.28","156.9",,,"2340.3","2340.3",,"2340.3",,"572.17",,"49.42",,,,,,"29.9","440.21",,,,"16.17","36.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8604.79","5683.03",
"WorldBank Lower-middle income countries","","40716.87","29710.91","833.9","10172.06",,"957.85","535.8","496.35","873.27","18.51","718.08","154.69","4071.84","3575.64","18.23","0.49","3.11","185.37","887.69","4037.49","192.18","89.73","1014.24","87.47","544.12","109.29","122.2","2.69",,"592.02","649.42","344.42","5174.33","4254.39","3159.59",,,,"0.95","0.27","14.79",,"67.44","0.08",,"0.52",,,,,,,"63.14",,"270.11","416.6",,"354.25","354.25","822.94","704.3","48.32","655.98",,,,,,"0.13",,"2.36","116.15","1239.93",,"19.57","124.58",,"15.59","207.55",,,"111.5","25.42","239.5",,,"200.53","101.08","194.61",,,"3785.94","3785.94",,"3785.94",,"809.41",,"22.3",,,,,,"103.32","556.28",,,"24.69","51.26","51.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22874.65","18416.61",
"WorldBank Upper-middle income countries","","20664.41","16736.39","560.37","3367.65",,"364.66","383.58","122.5","224.98","29.96","99.35","59.13","1601.51","1326.74","96.3","67.44","2.3","37.5","747.42","1374.15","122.32","29.07","290.31","23.75","225.25","12.04","17.07","1.53",,"870.23","553.03","233.92","433.25","7387.1","2251.99",,,,"4.26","1.03","35.25",,"68.13","0.83",,"1.2",,,,,,,"0.84",,"218.55","230.28",,"23.01","23.01","21.83","-23.96",,"-23.96",,,,,,"28.81",,"5.44","11.54","445.88",,"18.73","31.46",,"10.71","55.11",,,"31.51","26.78","51.36",,,"142.96","58.71","18.55",,,"150.45","150.45",,"150.45",,"474.49",,"-2.76",,,,,,"159.49","231.93",,,"54.69","0.52","30.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13095.15","6777.96",
"WorldBank High income countries","","486.48","230","74.71","181.77",,"17.55","6.37","4.69","5.19","0.7","0.58","-1.28","28.8","45.24","0.52","0.02",,"0.22","-8","35.88","0.87","0.39","0.12","0.53","29.21","0.02","0.38","0.02",,"9.94","5.73","1.59","1.38","43.34","151.21",,,,"0.01","0.01","0.75",,"5.09",,,"0.01",,,,,,,"0.02",,"11.66","57.16",,,,"3.71",,,,,,,,,"0.25",,"0.05","3.41","15.46",,"1.81",,,"0.72","2.41",,,"0.97","2.28","1.34",,,,"5.76","0.17",,,"-0.73","-0.73",,"-0.73",,"12.12",,"1.25",,,,,,"5.99","3.81",,,"0.08",,"0.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"151.83","95.84",
"Countries not classified by the World Bank","","614.57","571.19","0.51","42.87",,"6.45","0.13","0.53","0.63","0.06","-4.1","0.12","445.43","5.97","0.06",,,"0.02","24.96","3.04","0.16",,"0.05","19.25","0.19",,"0.11",,,"9.9","0.03","0.17","48.25","9.78","34.13",,,,,,"0.51",,,,,,,,,,,,,,,,,,,"-0.16",,,,,,,,,"-0.16",,,,"4.66",,"0.26",,,"0.18","0.57",,,"1.05",,"0.84",,,,"1.76",,,,,,,,,"4.24",,,,,,,,"2.59",,,,"1.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"538.06","531.52",
"HIPCs, Total","","30235.51","18938.12","248.13","11049.26",,"45.52","522.03","571.78","971.24","8.34","624.06","157.28","1770.68","1432.87","18.1","0.39","14.22","337.02","383.33","1104.85","25.3","81.53","1016.49","9.59","716.58","1.51","59.22","16.72",,"325.11","735.39","245.01","2226","5517.96","3211.76",,,,"0.4","0.33","24.5",,"66.64",,,"5.17",,,,,,,"0.72",,"78.66","71.71",,"414.59","414.59","2183.55","2064.07","182.72","1881.35",,,,,,"12.79",,,"106.69","958.26",,"8.66","109.15",,"12.76","211.61",,,"75.25","22.49","258.48",,,,"63.54","196.32",,,"3401.43","3401.43",,"3401.43",,"879.67",,"69.67",,,,,,"53.24","646.36",,,,"45.64","64.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13406.93","10287.85",
"Land-Locked countries, Total","","16539.86","10212.87","445.72","5881.27",,"51.95","59.81","177.57","351.05","13.37","303.75","64.08","606.65","955.72","19.27","0.59","10.43","196.47","250.74","755.91","41.71","50.28","541.49","10.01","429.72","11.4","7.42","3.29",,"122.85","399.53","186.74","1214.3","3376.77","1665.62",,,,"0.88","0.58","29.18",,"31.03","0.23",,"5.32",,,,,,,"39.68",,"306.22","32.6",,"228.42","228.42","1027.51","975.87","31.07","944.8",,,,,,,,"3.16","48.48","603.32",,"10.06","83.69",,"8.2","133.82",,,"45.52","19.14","151.34",,,,"47.77","103.78",,,"1826.38","1826.38",,"1826.38",,"530.02",,"31.97",,,,,,"43.54","394.72",,,,"17.01","42.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7511.14","4998.58",
"Small island states, Total","","2561.61","1824.57","5.89","731.15",,"534.97","4.17","15.84","126.01","0.37","3.83","3.45","91.68","32.49","1.22",,,"11.67","35.98","129.02","4.79","14.74","44.29","80.18","26.67","0.02","112.54",,,"62.98","5.88","10.26","-20.31","491.83","396.26",,,,"0.05",,"0.5",,"2.66",,,,,,,,,,"0.2",,"1.23","1.25",,"66.72","66.72","23.53","-8.07",,"-8.07",,,,,,"29.03",,,"2.57","93.11",,"1.45","5.12",,"2.54","24.51",,,"11.36","0.25","15.23",,,,"22.78","9.87",,,"71.1","71.1",,"71.1",,"80.43",,"-0.23",,,,,,"12.39","52.31",,,,"0.73","15.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"886.7","420.84",
"Fragile states, Total","","54526.05","41185.81","560.58","12779.66",,"805.77","771.81","716.6","1080.54","23.84","730.74","201.21","4320.63","3704.26","29.76","67.62","10.49","395.26","1615.98","3940.61","177.91","70.87","1247.8","54.57","907.22","94.98","68.51","17.57",,"825.21","1231.01","344.61","5782.4","11948.03","4080.66",,,,"1.36","0.38","26.7",,"15.56","0.02",,"5.42",,,,,,,"60.96",,"192.51","257.67",,"106.25","106.25","1811.08","1635.62","163.96","1471.66",,,,,,,,"0.08","175.38","1518.7",,"16.18","131.58",,"16.46","278.8",,,"113.25","38.33","350.75",,,"228.85","102.58","241.92",,,"4332.88","4332.88",,"4332.88",,"930.09",,"56.4",,,,,,"72.93","710.4",,,"2.73","40.34","47.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32392.45","21916.06",
"Afghanistan","","2895.83","2417.82","70.65","407.36",,"21.15","1.24","7.63","140.27","4.2","29.63","15.26","14.62","117.99","10.91","0.39","4.42","4.59","32.5","107.42","2.15","2.13","87.34","3.32","69.68","0.55","6.58","1.54",,"18.11","46.42","17.58","246.49","1403.71","220.9",,,,"0.01","0.24",,,"1.68",,,"5.13",,,,,,,"0.05",,"57.65","5.89",,,,"-0.24",,,,,,,,,,,,"-0.24","41.78",,"0.05",,,,"7.58",,,"3.71","7.49","18.49",,,,"2.96","1.5",,,"140.72","140.72",,"140.72",,"4.2",,,,,,,,"0.33","3.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2063","648.12",
"Albania","","324.04","194.32","9.34","120.38",,,"6.99","0.05","0.62","0.51","0.26","0.76","4.49","29.58","18.32","0.01",,"1","30.13","1.91","16.94","1.99","5.34",,"5.68",,,,,"3.71","12.54","9.3","3.61","40.58","71.4",,,,,"0.01","0.01",,"0.85",,,,,,,,,,,,"7.14","1.33",,"-7.59","-7.59","8.58",,,,,,,,,,,"0.04","8.54","5.45",,"0.75","-0.37",,"0.06","2.09",,,"0.3","0.54","1.12",,,,"0.95","0.01",,,"40.88","40.88",,"40.88",,"1.66",,,,,,,,"2.26",,,,,,"-0.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.92","119.29",
"Algeria","","240.68","206.59","36.64","-2.55",,,"0.15","13.18","-3.47","0.17","-0.55","0.46","173.42","-25.48","0.03","0.01",,,"10.87","-11.68","1.82","0.15","0.12",,"1.04","0.02","0.1",,,"43.43","0.46","1.58",,"0.76","-13.77",,,,,,,,"1.16",,,,,,,,,,"0.01",,"0.75","34.72",,,,"-1.02",,,,,,,,,,,,"-1.02","9.57",,"1.3",,,"0.09","1.27",,,"0.53","1.01","1.29",,,,"1.87","2.21",,,,,,,,"2.67",,,,,,,,"0.77","1.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.42","216.54",
"Angola","","163.52","48.01","-1.1","116.61",,"0.05","0.03","0.36","1.39","0.79","7","2.41","-97.09","11.35","0.03",,,"2.9","-31.36","12.41","10.09",,"2.11","0.08","23.39","92.35","20.08",,,"-66.54","7.2","3.51","12.62","32.85","48.58",,,,,,,,"-1.11",,,,,,,,,,,,,"0.01",,,,"1.82","1.82",,"1.82",,,,,,,,,,"25.94",,"0.16","1.71",,"0.45","5.86",,,"1.89","2.15","10.21",,,,"1.76","1.75",,,"28.32","28.32",,"28.32",,"11.95",,,,,,,,,"11.81",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-57.83","-35.76",
"Anguilla","","4.42","0.31",,"4.11",,"0.02",,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,"0.28",,"4.39",,,,,,,,,,,,,,,,,,,,,,,,,"-0.28",,,,,,,,,"-0.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.29","0.28",
"Antigua and Barbuda","","3.28","2.15",,"1.13",,"0.05",,,"0.06",,,,,,"0.02",,,,,"1.99","0.21",,,,,,,,,"0.01",,,,"-0.19","1.1",,,,,,,,,,,,,,,,,,,,,,,,,"-0.01",,,,,,,,,"-0.01",,,,"0.04",,,,,"0",,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.86","0.03",
"Argentina","","114.21","81.36","-1.11","33.96",,,"0.1","0.28","1.47","0.16",,"0.32","15.87","10.92","0.22",,,"0.23","26.5","7.99","0.19","0.21","0.13","0.2","0.02","0.02","0.07",,,"13.83","0.35","0.31",,"1.97","24.58",,,,,,"1.14",,"-2.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.28",,"0.68",,,"0.33","0.78",,,"0.55",,"0.61",,,,"1.33",,,,,,,,,"5.1",,,,,,,,"0.88","1.82",,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.72","69.21",
"Armenia","","215.39","135.77","1.19","78.43",,,"0.36","0.95","0.13","0.43","0.94","0.25","14.11","16.65","1.47",,,"0.25","0.07","7.68","0.13",,"8.49",,"5.22","0.17",,,,"0.29","2.32","2.59","8.39","64.88","21.05",,,,"0.18","0.05","0.11",,,"0.02",,"0.04",,,,,,,,,"0.79",,,"-21.51","-21.51","0.58",,,,,,,,,,,"0.58",,"13.71",,"0.75","6.41",,"0.14","1.91",,,"0.43","0.63","0.8",,,,"1.4","1.24",,,"57.7","57.7",,"57.7",,"6.9",,,,,,,,"3.13","2.47",,,,,"1.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.91","55.14",
"Aruba","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Azerbaijan","","203.85","95.72","37.1","71.03",,,"0.37","1.07","0.08","0.04",,"0.18","10.67","12.01","0.2","0.01",,,"0.05","4.06","0.3",,"0.05",,"5.63","0.13",,,,"0.11","0.58","3.64",,"56.54","18.67",,,,,"0.01","0.71",,"-1.17","0.01",,"0.02",,,,,,,,,"36.87","0.65",,"-24.1","-24.1","-0.68",,,,,,,,,,,"0.16","-0.84","13.11",,"0.99","2.75",,"0.01","2.96",,,"0.76","0.98","1.51",,,,"1.43","1.72",,,"56.31","56.31",,"56.31",,"7.72",,,,,,,,"1.51","6.16",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.41","25.47",
"Bahamas","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahrain","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bangladesh","","1027.82","478.6","2.35","546.87",,"9.06","0.6","-0.64","56.74","0.07","44.05","0.81","-2.19","29.14","0.07",,,"2.22","0.14","-7.45","22.19","0.22","67.45","0.67","21.41","0.02",,,,"1.4","38.38","13.4","139.07","41.77","100.88",,,,"0.04",,,,"0.02",,,,,,,,,,"0.11",,"1.92","0.26",,"148.5","148.5","8.03",,,,,,,,,,,,"8.03","43.48",,"0.47","3.03",,"0.14","11.83",,,"6.25","0.27","11.77",,,,"4.65","5.07",,,"231.47","231.47",,"231.47",,"14.51",,,,,,,,"1.71","12.29",,,,"8.22","-7.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257.22","320.81",
"Barbados","","-0.89","3.16",,"-4.05",,"0.11",,,"0.18",,,,"0.21","0.02","0.01",,,,,"0.12","0.05",,,"0.02",,,,,,"0.02",,,"0.04","2.38","-4.24",,,,,,,,,,,,,,,,,,,,,,,,,"-0.24",,,,,,,,,"-0.24",,,,"0.43",,,,,"0.1","0.04",,,,,,,,,"0.12","0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.95","0.3",
"Belarus","","74.76","46.73","2.93","25.1",,,"0.56","0.01","0.13","1.71","0.61",,"5.09","16.01","0.05",,,"0.27","0.09","0.16","0.03","0.02","0.03",,"0.19","6.77",,"0.07",,,"7.82","2.75",,"4.36","15.47",,,,,"0.08","1.86",,,"0.02",,"0.32",,,,,,,,,"0.65",,,,,"0.38",,,,,,,,,,,"0.38",,"4.18",,"0.8",,,"0.03","0.83",,,"0.28","0.65","0.64",,,,"0.95",,,,,,,,,"5.07",,,,,,,,"2.25","2.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.84","39.11",
"Belize","","7.73","4.15","-1.13","4.71",,"0.02","0.01",,"0.25",,,"0.01",,"0.04","0.01",,,"0.31",,"1.61","0.45",,,"0.01",,,,,,"0.02","0.03",,"0.35","1.03","3.17",,,,,,,,"-1.15",,,,,,,,,,"0.02",,,,,,,"0.13",,,,,,,,,"0.13",,,,"0.81",,"0.01",,,"0.01","0.02",,,,,"0.68",,,,"0.09",,,,,,,,,"0.6",,,,,,,,"0.53","0.44",,,,,"-0.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.28","0.78",
"Benin","","400.31","228.6","-0.5","172.21",,,"0.02","14.23","5.96","0.01","32.85","0.1","73.75","26.47","0.02",,,"0.11","0.11","10.06","0.21","5.25","24.49",,,,,,,"2.19","0.23","9.99","2.28","20.27","35.12",,,,,,"0.02",,"-0.63",,,,,,,,,,,,"0.02","0.09",,"1.29","1.29","74.32","70.11",,"70.11",,,,,,,,,"4.21","16.03",,"0.24","2.82",,"0.24","2.44",,,"1.76","0.32","4.26",,,,"1.43","2.52",,,"28.49","28.49",,"28.49",,"16.96",,"3.92",,,,,,"0.99","7.22",,,,"5.66","-0.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.9","182.11",
"Bermuda","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bhutan","","92.42","51.33","-0.05","41.14",,"1.1","0.6","0.01","1.75",,"13.78",,"0.28","0.48",,,,,,"20.84","0.29",,"4.69","0.18","1.32",,,,,,"0.1","5.83",,"0.08","2.84",,,,,,,,"-0.43",,,,,,,,,,"0.38",,,,,,,,,,,,,,,,,,,,"9.68",,,"2.11",,"0.05","2.31",,,"1.36",,"0.98",,,,"1.61","1.26",,,"25.77","25.77",,"25.77",,"2.85",,,,,,,,"2.14","0.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.43","19.94",
"Bolivia","","807.6","574.34","0.04","233.22",,,"0.19","10.48","17","0.14","25.87","0.41","39.78","47.04",,,,"0.54","3.64","100.42","4.5","0.97","34.41",,"3.64",,,,,"51.6","17.91","14.02","8.69","193.09","52.01",,,,,,"0.04",,,,,,,,,,,,,,,,,"132.07","132.07",,,,,,,,,,,,,,"8.77",,"0.53","0.21",,"0.19","1.06",,,"0.85",,"1.54",,,,"1.49","2.9",,,"29.84","29.84",,"29.84",,"10.53",,,,,,,,"0.07","5.77",,,,"4.15","0.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"409.66","241.67",
"Bosnia and Herzegovina","","536.84","335.65","68.65","132.54",,,"29.07","0.28","7.55","2.13","0.72","4.36","2.93","26.68","10.76","0.05","0.1","1.76","5.28","16.13","12.91","0.31","18.92",,"19.01","0.16","5.82","0.13",,"39.91","40.2","18.57","5.87","66.04","89.29",,,,"0.01","0.09","0.12",,"-1.6","0.15",,,,,,,,,,,"25.19","44.69",,,,"0.17",,,,,,,,,,,"0.17",,"10.43",,"0.33","3.94",,"0.01","0.82",,,"0.43","3.15","1.14",,,,"0.61",,,,"22.86","22.86",,"22.86",,"9.79",,,,,,,,"1.86","1.66",,,,,"6.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.48","195.34",
"Botswana","","66.61","36.28","-1.66","31.99",,"0.11",,"-0.14","1.71",,"0.62","0.13","1.45","2.7",,,,"0.24",,"0.25","0.03",,"0.61","0.02","1.96",,,,,"0.15","1.63",,"0.06","24.75","27.51",,,,,,,,"-1.68",,,,,,,,,,"0.01",,"0.01",,,,,"-1.76","-1.76",,"-1.76",,,,,,,,,,"4.6",,"0.08",,,"0.69","0.52",,,"0.73","0.3","1",,,,"1.28",,,,"-0.48","-0.48",,"-0.48",,"2.12",,"-2.38",,,,,,"2.08","2.8",,,,"-0.09","-0.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.92","7.45",
"Brazil","","110.2","75.12","0.91","34.17",,"0.24","2.77","4.39","7.11","0.12",,"0.27","30.91","65.62","0.67",,,"1.56","8.12","-13.06","0.22","1.83","1.95","0.24","2.8","0.05","1.2",,,"17.22","3.19","3.98","1.58","-67.86","8.64",,,,,,"0.88",,,,,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,"9.45",,"0.65",,,"0.63","0.96",,,"0.8","0.79","2.2",,,,"3.42",,,,,,,,,"16.08",,,,,,,,"16.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.42","141.45",
"British Virgin Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burkina Faso","","900.55","385.94","10.56","504.05",,,"5.45","16.83","17.07",,"34.6","1.08","131.43","29.47",,,,"0.08","0.98","18.47","0.15","10.5","55.14",,"0.37",,,,,"3.67","15.03","20.94","2.78","21.9","133.68",,,,"0.01",,"0.05",,"8.65",,,,,,,,,,"0.03",,"0.09","1.73",,"18.98","18.98","132.79","117.39",,"117.39",,,,,,,,,"15.4","28.18",,"0.26","9.16",,"0.28","5.99",,,"1.23",,"7.25",,,,"1.63","2.38",,,"158.64","158.64",,"158.64",,"31.78",,"9.53",,,,,,"1.06","6.11",,,,,"15.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222.1","307.04",
"Burundi","","432.02","222.68","0.01","209.33",,,"0.48","33.33","4.5",,"2.99","1.33","13.9","14.54","0.2",,,"3.7","14.08","15.42","0.2","0.54","16.98",,"13.08","0.03","0.08",,,"0.22","8.24","5.36","26.9","46.58","47.06",,,,,,"0.01",,,,,,,,,,,,,,"0.03","-0.03",,"21.17","21.17","9.71","9.71",,"9.71",,,,,,,,,,"20.45",,,"2.56",,"0.39","5.21",,,"1.12","0.04","7.99",,,,"1.66","1.48",,,"101.18","101.18",,"101.18",,"9.76",,"-0.11",,,,,,"1.13","9.66",,,,,"-0.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.92","137.54",
"Cabo Verde","","139.11","98.71","1.9","38.5",,,"3.05","0.17","0.37",,,,"4.43","2.29","0.01",,,,"0.31","2.53",,"13.82","11.83",,"0.01",,"47.3",,,"4.78","0.15","0.04","0.53","7.09","9.43",,,,,,"0.01",,"1.87",,,,,,,,,,"0.02",,,,,,,"0.29","0.29",,"0.29",,,,,,,,,,"4.73",,,"0.34",,"0.1","0.77",,,"0.99",,"0.66",,,,"1.01","0.86",,,"20.55","20.55",,"20.55",,"3.5",,"0.75",,,,,,"0.95",,,,,"-0.05","1.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.55","88.67",
