Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Bhutan","","78.77","57.2","-0.42","21.99",,"0.86","3.65",,"1.05",,"17.93","0.08","0.18","1.44",,,,,,"16.8","0.26",,"8.37","0.35","0.81",,,,,,"0.25","5.17",,,"2.06",,,,,,,,"-0.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.84",,,"0.94",,,"1.92",,,"2.25",,"1.27",,,,"2.03","1.43",,,"8.79","8.79",,"8.79",,"1.3",,,,,,,,"0.6","0.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.47","31.9",
"Bolivia","","542.88","441.76","0.05","101.07",,,"0.24","10.33","14.87","0.14","26.16","0.28","16.42","51.43",,,,"0.12","4.58","40.58","4.36","1.12","46.68",,"3.7",,,,,"66.68","20.76","17.99","-24.29","139.61","39.38",,,,,,"0.05",,,,,,,,,,,,,,,,,"-22.05","-22.05",,,,,,,,,,,,,,"9.87",,,"0.6",,"0.12","0.91",,,"1.02",,"1.77",,,,"2.21","3.24",,,"62.87","62.87",,"62.87",,"11",,,,,,,,"0.29","2.36",,,,"8.55","-0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243.2","220.65",
"Bosnia and Herzegovina","","539.89","268.57","38.88","232.44",,,"25.93","1.54","7.69","1.34","1.14","3.9","3.06","26.1","1.27","0.06","0.22","1.46","2.67","16.69",,"0.2","21.09",,"17.69","0.01","9.48","1.39",,"6.11","46.88","16.63","6.56","49.46","164.52",,,,,"0.1","0.02",,"4.03","0.26",,,,,,,,,,,"18.62","15.85",,,,"0.8",,,,,,,,,,,"0.8",,"9.1",,,"2.15",,"0.08","0.85",,,"0.34","3.96","0.94",,,,"0.78",,,,"55.59","55.59",,"55.59",,"2.43",,,,,,,,"0.16",,,,,,"2.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.23","160.19",
"Botswana","","48.27","30.01","-1.8","20.06",,"0.7","0.01",,"1.88",,"1.36","0.11","1.35","3.45","0.03",,,"0.08",,"-0.86",,,"1.03","0.03","2.17",,,,,"0.15","0.31",,"0.25","17.96","17.6",,,,,,"0.01",,"-1.81",,,,,,,,,,,,,,,,,"-1.31","-1.31",,"-1.31",,,,,,,,,,"5.82",,,,,"0.53","0.58",,,"0.81","0.61","0.98",,,,"2.31",,,,"-0.48","-0.48",,"-0.48",,"-1.57",,"-2.37",,,,,,"1.52",,,,,"-0.19","-0.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.03","8.13",
"Brazil","","217.24","174.66","0.97","41.61",,"0.42","1.99","4.48","8.64",,"-0.03","0.24","28.47","76.98","0.99",,,"1.34","1.54","30.75","0.19","1.21","15.44","0.29","2.82","0.14","1.14",,,"10.16","2.36","4.49","6.54","-25.93","17.07",,,,,,"0.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.91",,,,,"0.59","0.67",,,"0.72","1.51","2.7",,,,"3.72",,,,,,,,,"14.63",,,,,,,,"14.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.99","152.99",
"British Virgin Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burkina Faso","","698.19","338.82","7.86","351.51",,,"4.13","11.75","16.5","0.29","48.79","1.21","79.35","29.7",,,,,"1.5","18.88","0.13","11.01","53.75",,"0.22",,,,,"2.91","15.21","20.8","2.58","20.11","101.16",,,,,,"0.04",,"6.36",,,,,,,,,,,,,"1.46",,"12.48","12.48","67.02","51.9",,"51.9",,,,,,,,,"15.12","26.03",,,"5.7",,"0.27","5.88",,,"1.82",,"6.76",,,,"3.46","2.14",,,"124.36","124.36",,"124.36",,"20.46",,"7.42",,,,,,"4.82","8.7",,,,,"-0.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.62","262.18",
"Burundi","","365.58","180.51","0.01","185.06",,,"1.18","21.3","5.13","0.04","5.24","0.87","13.92","11.36","0.38",,,"1.96","3.44","0.49","0.17","0.38","22.87","1.25","10.28",,"0.1",,,"0.69","5.27","4.62","14.78","54.79","85.11",,,,,,"0.01",,,,,,,,,,,,,,,,,"21.18","21.18","3.54","3.54",,"3.54",,,,,,,,,,"20.02",,,"2.87",,"0.38","6.49",,,"0.72","0.07","5.1",,,,"2.69","1.7",,,"43.6","43.6",,"43.6",,"11.61",,"-0.2",,,,,,"1.62","11.33",,,,,"-1.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.91","103.78",
"Cabo Verde","","162.87","104.07","2.43","56.37",,,"2.5","1.09","1.29",,,,"4.13","3.11",,,,,"0.98","2.83",,"16.55","11.14",,"0.01",,"45.36",,,"2.71","0.2","0.02",,"12.15","15.99",,,,,,,,"2.43",,,,,,,,,,,,,,,"3.68","3.68","6.09","6.09",,"6.09",,,,,,,,,,"4.11",,,"0.16",,,"0.62",,,"0.75",,"0.76",,,,"1.47","0.35",,,"25.8","25.8",,"25.8",,"0.7",,"-0.29",,,,,,"0.88",,,,,"-0.06","0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.49","87.77",
"Cambodia","","452.9","364.34","0.02","88.54",,"28.39","0.04","11.81","8.48","0.03","9.22","4.27","29.31","24.81",,"0.06",,"1.07","1.92","100.62","17.77","0.13","8.04","3.83","3.65",,,,,"0.65","14.78","3.63","21.47","70.36","20.25",,,,,,,,,,,,,,,,,,,,,"0.02",,"-8.67","-8.67",,,,,,,,,,,,,,"20.37",,,"4.45",,"0.55","4.52",,,"1.93","0.3","4.84",,,,"2.55","1.23",,,"32.23","32.23",,"32.23",,"24.36",,,,,,,,"2.97","18.85",,,,,"2.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"256.97","127.61",
"Cameroon","","416.54","332.22","2.36","81.96",,"0.01","7.61","14.43","34.85","0.04","9.81","0.28","16.78","183.04","0.27",,,"0.34","0.8","19.27","0.69","0.46","17.54",,"1.85","0.07","0.02",,,"-5.62","8.74","2.57","4.62","13.75","39.3",,,,,,"0.11",,"1.08",,,,,,,,,,,,,"1.17",,"-34.7","-34.7","22.35","19.95",,"19.95",,,,,,,,,"2.4","18.58",,,"2.25",,"0.35","4.46",,,"2.78","0.57","3.2",,,,"3.75","1.22",,,"18.95","18.95",,"18.95",,"17.48",,"2.98",,,,,,"2.61","10.31",,,,,"1.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273.11","259.23",
"Cayman Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central African Republic","","88.97","60.54","0.38","28.05",,,"0.13","0.22","1.56",,,"0.5","32.99","2.96","0.04",,,"0.5","0.41","0.15","0.07",,"0.35",,"1.2",,,,,"0.57","1.34","0.08",,"17.47","11.27",,,,,,,,,,,,,,,,,,,,,"0.38",,"-4.87","-4.87","1.7","1.7",,"1.7",,,,,,,,,,"14.45",,,,,"0.33","2.56",,,"2.1","0.42","2.74",,,,"3.2","3.1",,,,,,,,"5.5",,"-0.18",,,,,,"0.07","5.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.54","40.01",
"Chad","","386.44","161.75","8.8","215.89",,"3.93",,"0.57","6.17","0.01","1.17","0.75","41.07","23.95","0.52",,,"0.18","0.1","2.05",,"1.01","1.59",,"1.77",,,,,"1.56","2.47","12.76","-0.73","60.85","84.63",,,,,,,,"4.26",,,,,,,,,,,,"0.02","4.52",,"-7.17","-7.17","25.52","15.73",,"15.73",,,,,,,,,"9.79","33.39",,,"1.23",,"0.29","5.19",,,"2.09","0.02","8.43",,,,"3.31","12.83",,,"66.85","66.85",,"66.85",,"12.67",,"6.73",,,,,,"1.9","3.25",,,,,"0.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.46","74.22",
"Chile","","170.75","91.91","0.36","78.48",,"0.06","0.13","1.91","3.83","0.21","0.02","0.12","14.4","35.15","0.03",,,"0.17","-1.31","10.57","0.5","0.48","0.78","0.42","15.78",,"0.05",,,"4.13","2.44","1.11","1.05","-0.12","23.28",,,,,,"0.35",,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,"3.31",,,,,"0.08","0.65",,,"0.17",,"0.5",,,,"1.91",,,,"-0.69","-0.69",,"-0.69",,"52.58",,,,,,,,"4.11","9.2",,,"39.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.57","59.76",
"China (People's Republic of)","","1798.34","1690.92","43.5","63.92",,"34.75","10","-1.34","30.03","1.3","4.76","6.58","125.2","255.11","0.4",,,"0.7","-12.82","1064.27","19.72","0.88","27.75","1.67","13.81","5.34","0.27",,,"8.35","10.05","5.49","55.48","23.17","66.87",,,,"0.01",,"0.84",,"41.42","0",,,,,,,,,,,"1.16","0.07",,,,,,,,,,,,,,,,,"59.48",,,"11.75",,"1.09","9.35",,,"4.51","1.48","14.39",,,,"8.91","8",,,"-147.24","-147.24",,"-147.24",,"84.81",,,,,,,,"47.24","37.67",,,"0.04","-0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1540.44","498.01",
"Chinese Taipei","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colombia","","643.07","572.21","0.63","70.23",,"0.96","0.99","2.33","9.11","0.12","0.1","1.03","-3.06","21.51","0.01",,,"1.62","-6.04","-2.24","0.47","0.89","29.89","0.09","9.05","0.01","0.01",,,"30.98","14.61","9.58","1.25","448.94","54.92",,,,,,"0.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.22",,,,,"0.21","1.26",,,"0.69",,"1.4",,,,"2.76","2.9",,,"-0.71","-0.71",,"-0.71",,"6.8",,,,,,,,"4.5","1.9",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"469.47","96.25",
"Comoros","","23.14","15.06","0.05","8.03",,,,"0.15","0.68",,,,"14.09","0.05",,,,,,"0.03",,,,,"0.03",,,,,,,,,"0.03","2.88",,,,,,,,,,,,,,,,,,,,,"0.05",,,,"-0.58","-0.23",,"-0.23",,,,,,,,,"-0.35","4.34",,,"0",,"0.05","0.95",,,"0.41",,"0.73",,,,"2.2",,,,"0.64","0.64",,"0.64",,"0.75",,,,,,,,"0.32","0.46",,,,,"-0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.88","14.29",
"Congo","","1425.55","1343.99","0.02","81.54",,,"3.15","20.97","22.25",,,"0.14","998.73","63.73","0.63",,,,"61.24","0.17","0.08","0.19","6.08",,"2.64",,,,,"134.22","2.22","11.9","0.58","15.07","15.91",,,,,,"0.01",,,,,,,,,,,,,,"0.01",,,"7.51","7.51","9.61","9.61",,"9.61",,,,,,,,,,"8.49",,,,,"0.4","1.43",,,"0.6","1","1.12",,,,"1.97","1.97",,,"40.69","40.69",,"40.69",,"-0.67",,"-0.74",,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1161.77","1291.88",
"Cook Islands","","7.1","6.97",,"0.13",,"2.05",,,"0.2",,,,"-0.11",,,,,,,"0.18",,,,"4.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.13",,,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.27","-0.11",
"Costa Rica","","32.61","25.54","0.13","6.94",,,"0.01","4.11","2.98","0.08",,"1.17","4.89","5.36","0.01",,,,"-0.39","-1.41","0.45",,"3.25",,"5.19",,,,,"2.25","1","2.69","5.91","-12.01","2.21",,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.56",,,,,,"0.44",,,"0.38","0.8","0.71",,,,"1.23",,,,"-0.16","-0.16",,"-0.16",,"1.33",,,,,,,,"0.85","0.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.33","27.65",
"Cote d'Ivoire","","91.28","129.39","0.28","-38.39",,,"3.13","4.41","6.5","0.06","-0.11","0.33","54.9","13.2","0.1",,,,"1.18","1.37","0.26","0.58","2.42",,"3.86",,"0.23",,,"3.61","3.61","2.91","3.07","23.77","20.75",,,,,,"0.13",,"0.15",,,,,,,,,,,,,,,"-91.12","-91.12","0.63","0.76",,"0.76",,,,,,,,,"-0.13","18.13",,,"1.72",,"0.33","3.5",,,"1.22","2.29","4.41",,,,"1.75","2.91",,,"-1.19","-1.19",,"-1.19",,"14.41",,"0.03",,,,,,"0.07","12.64",,,,,"1.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.99","90.72",
"Croatia","","123.46","62.69","3.22","57.55",,,"5.08","0.02","0.38","0.11","0.35","0.06","3.1","7.09","0.27",,,,"-1.53","0.48",,"0.49","0.34",,"15.49","0.01","0.05",,,"0.34","5.62","0.23","1.82","22.89","51.41",,,,,,"0.01",,,"0",,,,,,,,,,,"3.21",,,,,"0.78",,,,,,,,,,,"0.78",,"3.46",,,,,"0.05","0.55",,,,"1.61","0.24",,,,"1.01",,,,,,,,,"1.9",,,,,,,,,"1.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.23","23.22",
"Cuba","","90.14","68.06","1.46","20.62",,,"0.09","3.18","7.96","0.04",,"0.1","3.1","3.49",,,,,"0.05","5.81","0.01","0.07","1.3",,"1.39",,,,,"15.22","0.93","6.45","9.03","9.84","2.06",,,,,,"0.16",,"1.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.2",,,,,,"0.99",,,"0.66","0.24","0.7",,,,"1.74","3.87",,,,,,,,"10.36",,,,,,,,"1.76","4.02",,,,,"4.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.28","36.6",
"Cyprus","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Democratic People's Republic of Korea","","87.45","39.59","5.75","42.11",,"4.63","0.14",,"1.57","0.08","0.81","1.84","-0.37","5.2","0.01",,,"0.31","0.78",,"0.08","0.66","0.65","0.3","5.27",,,,,,"5.49","4.23",,"7.91","19.38",,,,,,"0.02",,"5.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.51",,,"4.91",,,"2.55",,,"0.94",,"2.64",,,,"3.03","8.44",,,,,,,,"0.22",,,,,,,,"0.64",,,,,,"-0.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.09","15.6",
"Democratic Republic of the Congo","","1881.8","990.56","-2.38","893.62",,,"0.32","151.72","24.83","0.09","3.08","4.64","41.47","51.09","0.35",,,"5.89","1.02","376.26","0.32","1.72","46.23","0.22","19.29","0.06","0.51",,,"9.23","23.71","7.3","77.57","143.64","213.58",,,,,,,,"-2.63",,,,,,,,,,,,,"0.25",,"41.12","41.12","126.52","126.52","107.06","19.46",,,,,,,,,,"50.18",,,"1.34",,"0.81","14.93",,,"5.42","2.15","21.64",,,,"3.44","0.45",,,"425.2","425.2",,"425.2",,"37.02",,"-0.91",,,,,,"0.1","37.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"715.88","418.7",
"Djibouti","","74.17","53.73","-0.99","21.43",,,,"0.02","1.15",,,"0.06","35.12","0.39","0.06",,,,"1.24","6.38","0.1","0.31","0.76","0.46","0.11",,,,,,,,,"7.57","3.19",,,,,,,,"-2.78",,,,,,,,,,,,"0.02","1.77",,"-0.81","-0.81","0.82","0.42",,"0.42",,,,,,,,,"0.4","6.51",,,"-0.07",,,"0.67",,,"0.44","1.04","0.79",,,,"1.84","1.8",,,"8.01","8.01",,"8.01",,"3.71",,,,,,,,"0.28","3.16",,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.85","37.96",
"Dominica","","21.11","4.63","5.73","10.75",,,,"0.18","1.85",,,,"0.73","0.02",,,,,,"0.84","0.11",,,"0.01",,,,,,,,,"0.89",,"3.1",,,,,,"0.04",,"5.69",,,,,,,,,,,,,,,"3.53","3.53","3.5",,,,,,,,,"3.5",,,,"0.15",,,"-0.18",,,"0.16",,,,,,,,,"0.17",,,,"0.22","0.22",,"0.22",,"0.25",,,,,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.33","1.82",
"Dominican Republic","","95","55.84","0.04","39.12",,,,"0.5","2.5",,"2.25","0.28","-7.09","14.73",,,,,"-4.4","3.02","0.46",,"1.31",,"0.48",,,,,"21.39","0.18","0.8","0.51","18.92","25.86",,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.2",,,"-0.63",,"0.27","0.73",,,"0.78",,"1.07",,,,"1.96","0.02",,,"-0.66","-0.66",,"-0.66",,"9.72",,,,,,,,"0.03","9.13",,,,"1.99","-1.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.19","29.66",
"East African Community","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ecuador","","257.8","192.26","0.2","65.34",,,"0.28","15.8","4.48","0.07","0.45","0.71","2.43","16.98",,,,"0.11","0.05","6.17","-0.56","0.6","13.17","0.03","1.75","0.04",,,,"48.24","1.06","8.76","0.31","71.33","35.06",,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.06",,,"-2.23",,"0.05","1.34",,,"0.91","0.36","1.09",,,,"2.34","0.2",,,"-1.13","-1.13",,"-1.13",,"27.35",,,,,,,,"6.67","3.43",,,"17.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.75","100.3",
"Egypt","","1046.31","667.3","126.61","252.4",,"6.75","18.63","-0.91","15.67","0.1","7.94","4.27","80","109.18","3.74",,,"0.33","-2.75","-36.1","4.4","0.13","7.81","0.01","0.56","0.03","0.02",,,"28.48","1.56","9.51","6.18","401.76","182.83",,,,"0.01","0.02","0.11",,"61.25","0",,,,,,,,,,,"1.2","64.02",,,,"3.59","-0.01",,"-0.01",,,,,,,,,"3.6","20.91",,,"6.52",,"0.24","1.23",,,"1.76","0.94","2.65",,,,"3.48","4.09",,,"27.79","27.79",,"27.79",,"17.28",,,,,,,,"12.11","0.91",,,,,"4.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"573.94","264.74",
"El Salvador","","218.49","164.86","0.43","53.2",,,"1.35","3.32","4.39","0.23","0.91","0.37","3.4","8.88",,,,"2.7","0.18","22.65","2.03","6.86","6.21","0.1","2.11",,,,,"42.62","5.98","3.53","0.02","47.02","36.61",,,,,,"0.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.3",,,"2.61",,,"0.69",,,"0.66",,"1.09",,,,"1.53","0.72",,,"-0.84","-0.84",,"-0.84",,"10.13",,,,,,,,"0.06","10.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.54","83.03",
"Equatorial Guinea","","38.13","29.77","-0.8","9.16",,,"0.01",,"1.25",,,,"4.17",,"0.01",,,,,"0.09","0.05",,,,,,"0.05",,,"23.9",,"0.05",,"0.19","2.53",,,,,,,,"-0.8",,,,,,,,,,,,,,,,,"0.87","0.87",,"0.87",,,,,,,,,,"4.79",,,"-0.13",,"0.08","0.8",,,"1.17",,"0.82",,,,"2.05",,,,"-1.05","-1.05",,"-1.05",,"2.02",,"-0.11",,,,,,,"2.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.7","28.14",
"Eritrea","","349.74","226.04","-3.87","127.57",,"0.01","0.12","0.32","4.24",,"3.14","1.58","1.14","4.92","0.7",,,"2.8","25","7.24","0.22",,"5.83","0.03","18.83",,,,,"0.32","3.14","1.89","3.07","141.5","29.33",,,,,,"0.04",,"-0.59",,,,,,,,,,,,,"-3.32",,,,"12.65","12.65",,"12.65",,,,,,,,,,"16.59",,,"0.99",,"0.13","3.3",,,"1.16","2.07","2.5",,,,"2","4.44",,,"64.96","64.96",,"64.96",,"4.04",,"-0.4",,,,,,"0.52","4.76",,,,,"-0.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187.11","52.08",
"Eswatini","","46.71","20.99","-0.66","26.38",,"0.01",,,"3.77",,"-1","0.04","0.18","-1.19",,,,"0.02","0.31","25.91","0.06",,"0.08",,"0.45",,,,,,,,"-9.33","1.68","1.95",,,,,,,,"-0.66",,,,,,,,,,,,,,,,,"-0.83","-0.83",,"-0.83",,,,,,,,,,"5.8",,,"1.09",,"0.32","0.48",,,"0.55",,"0.82",,,,"1.93","0.61",,,"-0.25","-0.25",,"-0.25",,"19.71",,"-0.46",,,,,,"0.06","20.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.33","-10.89",
"Ethiopia","","1929.12","1187.56","26.26","715.3",,"1.87","7.64","5.34","64.93","0.77","4.06","11.08","15.19","49.85","1.49",,,"44.1","86.93","34.17","2.37","0.15","58.66","1.21","38.07","0.01","0.08",,,"4.48","68.37","2.65","75.48","608.61","163.47",,,,,,"24.1",,"-0.69",,,,,,,,,,,,"2.49","0.36",,"-2.69","-2.69","136.15","136.15","17.7","118.45",,,,,,,,,,"74.93",,,"12.71",,"0.75","12.06",,,"3.73","2.67","24.09",,,,"4.84","14.08",,,"247.13","247.13",,"247.13",,"96.31",,"0.55",,,,,,"1.29","77.91",,,,"7.38","9.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"935.16","433.68",
"Fiji","","66.08","39.15","0.01","26.92",,"20.46",,,"0.34",,,,"1.02","0.06",,,,"0.03",,"12.59","0.33",,"-0.09","3.47",,,,,,,,,,"0.94","19.77",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.98",,,,,"0.16","2.01",,,"1.79",,"3.02",,,,,,,,,,,,,"0.17",,,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.95","1.02",
"French Polynesia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
