Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Mauritania","","409.79","165.77","51.49","192.52","0.01","0.58","0.32","0.64","3.82","0.01",,"0.48","84.12","24.13","0.01",,,"0.38","2.09","13.38",,"0.06",,,"2.19",,,,,"9.06","3.72","0.61","0.34","19.84","61.65",,,,,,,,"4.5",,,,,,,"0.02",,,,,"1.6","45.37",,"32.83","32.83","4.71","2.54","0.01","2.53",,,,,,,,,"2.17","21.87",,"0.28","1.72","0.24","0.16","2.23",,,"2.97","2.76","1.78",,,,,"8.58","1.16",,"37.59","37.59",,"37.59",,"33.87","2.02",,"30",,,,"1.02","3.91","-0.03",,,,,"-3.04",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.71","125.36",
"Mauritius","","176.68","86.37","-1.64","91.94",,"0.64","0.01",,"0.07",,,"0.13","83.72","-0.16",,"0.03",,,,"1.07","0.04","0.13",,,"0.13",,,,,,"0.15",,"0.03","0.38","87.28",,,,,,,,"-1.87",,,,,,"0.18","0.04",,,,,"0.01","0",,,,"0.78","0.78","0.93","-0.15",,,,,,,,,,"0.91",,"0.28","-0.52","0.19",,"0.51",,,"0.04",,,,,,,,"0.41",,"-0.61","-0.61",,"-0.61",,"3.58",,"0.85",,,,,,"1.2","1.74",,,,"-0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.1","84.04",
"Mayotte","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mekong Delta Project","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mexico","","407.93","346.89","1.35","59.69","4.07","2.95","1.57","0.44","10.34",,,"0.54","82.66","79.45","0.06","0.07",,"0.1","0.69","-49.51","0.27",,"0.17","0.07","0.33","0.03","0.08","0.03","0.01","-0.84","0.1","0.45","5.89","210.94","20.12",,,,,,"0.86",,,,,,,,"0.34","0.03",,,"0.01",,"0.07","0.04",,,,"3.96",,,,,,"3.96","3.96",,,,,,"6.06",,"0.69",,"1.72","0.01","0.01",,,"1.39","1.4","0.85",,,,,,,,,,,,,"29.55",,,,,,,,"18.23","11.31",,,,,,,,,,,,"4.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340.46","171.05",
"Micronesia","","143.26","142.68","0.07","0.51","0.48","7.66",,,,,,,,"0.03",,,,,,"7.98","0.22",,,"0.24",,,,,,,,"0.02",,"126.53","0.07",,,,,,"0.07",,,,,,,,,,,,,,,,,,,"0.22",,,,"0.22","0.22",,,,,,,,"0.23",,,,,,"0",,,,,,,,,,,"0.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.54","0.03",
"Moldova","","475.49","125.44","24.35","325.69","2.03","0.52","4.48","0.07",,"4.88","3.97","0.89","6.54","21.5","1.39","0.1",,,"0.27","3.96","0.66","0.27","0.89",,"5.11","1.93","0.02","0.4","0.11","0.02","18.26","8.8","1.87","38.55","187.11",,,,,"0.6","1.03",,"-0.34","0.07",,"0.08",,,"17.73","0.9",,,,,"4.28",,,"31.17","31.17","4.63",,,,,,,,,,"4.63",,,"13.92",,"0.5","8.62","0.13","0.27","1.84",,,"0.54","0.69","1.24",,,,,,"0.09",,"72.86","72.86",,"72.86",,"16",,,,,,,"0.46","2.41","10.82",,,,,"0.01","2.3",,,,,,"2.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.69","67.84",
"Mongolia","","446.53","358.35","13.28","74.9","0.82","13.54","1.6","0.11","0.43","4.06","0.3","0.82","7.09","43.12","0.01","0.1",,,,"110.65","31.79","2.96","2.85","0.39","0.75","0.41",,"0.08",,,"0.09","20.11","4.65","112.43","3.94",,,,,,"0.03",,"-0.56",,,,,,"0.06","7.92",,,"0.25",,"6.28","-0.7",,"-2.49","-2.49","35.04",,,,"35.04","35.04",,,,,,,,"6.92",,"0.36","-0.13","0.74","0.02","1.95",,,"1.87",,"0.82",,,,,,"1.29",,"23.38","23.38",,"23.38",,"8.11",,,,,,,"0.81","2.68","5.35",,,,"-0.72",,,,,,,,"0.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278.37","68.26",
"Montenegro","","103.09","32.63","9.91","60.55",,"0.01","0.96",,,"0.1","0.76",,"0.59","6.01","0.23","0.01",,,"2.6","1.14","0.11","5.44",,,"3.51","-0.88",,"0.4","2.25",,"0.59","0.14","0.77","7.88","49.14",,,,,,"0.05",,,,,,,,,"0.02",,,,,"2.75","7.09",,,,"0.51",,,,,,,,,,"0.51",,,"3.64",,"0.47",,"0.01",,"0.7",,,,"1.88","0.59",,,,,,,,"2.51","2.51",,"2.51",,"4.75",,,,,,,,"1.35","0.82",,,,,,"2.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.99","19.83",
"Montserrat","","40.33","33.7",,"6.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.7",,"6.59",,,,,,,,,,,,,,,,,,,,,,,,,"-0.03",,,,,,,,,"-0.03",,,,"0.07",,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.7","33.7",
"Morocco","","1471.14","884.35","-12.77","599.56","0.21","1.03","0.23","15.52","4.85","0.03","0.32","0.51","507.31","11.54","0.55","0.05",,"0.01","-3.67","76.42","6.22",,"1.73",,"0.2","0.02","58.24",,,"34","0.11","8.19","8.62","152.32","490.25",,,,,,"0.01",,"-17.79",,,,,,"0.76","0.08",,,"0.05",,"1.44","2.68",,,,"-4.29","-0.84","0.52","-1.36",,,,,,,,,"-3.45","6.94",,"0.24","0.17","0.33","0.45","1",,,"1.22","1.82","1.27",,,,,,"0.44",,"-1.35","-1.35",,"-1.35",,"108.02",,,"87.13",,,,,"7.07","7.27",,,,,"6.55",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"757.39","635.13",
"Mozambique","","2071.7","1465.6","0.35","605.75","16.93","16.09","8.74","11.87","123.43","0.01","78.8","39.49","21.99","60.35",,,"2.31","52.8","22.36","70.3","25.13","0.1","53.71","0.1","86.11","0.01","80.24",,,"17.87","114.71","36.92","129.6","412.56","169.15",,,,,,,,"-0.12",,,,,,,"0.09",,,"0.02",,"0.05","0.31",,"-2.23","-2.23","80.55","71.89","0.05","71.84",,,,,,,,,"8.66","41.76",,"0.35","4.29","0.37","1.14","7.14",,,"4.67","2.74","14.49",,,,,"4.78","1.79",,"223.07","223.07",,"223.07",,"93.45",,"1.34",,,,,"19.37","2.56","73.84",,,,"-1.47","-2.18",,,,,,,"16.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"840.58","692.65",
"Myanmar","","504.53","341.88","-2.78","165.42","7.63","57.73","0.06","0.44","2.67","1.14","19.37","1.19","4.94","12.52",,,,"1.67","1.54","92.78","6.04","0.01","1.61","1.79","22.83","0.43",,"0.02",,,"19.61","12.21","48.06","33.22","46.41",,,,,,"0.11",,"0.45",,,,,,,,,,"-16.82",,"10.62","2.87",,,,,,,,,,,,,,,,,"37.95",,"0.26",,"0.38","0.85","11.17",,,"5.76","0.82","16.48",,"0.02",,,"0.46","1.76",,,,,,,"81.07",,,,,,,"21.1",,"59.97",,,,,,,,,,,,"7.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195.73","112.61",
"Namibia","","252.44","190.95","-0.94","62.43","1.03","0.88","0.02","0.85","0.1","0.13",,"5.4","-2.17","43.05","0.06","0.02",,"0.01","0.01","-6.66","0.01",,"0.65","0.11","2.26",,"0.1","0.01",,"0.95","5.08","0.94","0.3","138.84","17.04",,,,,,,,"-1.08",,,,,,,"0.09",,,"0.03",,"0.01","0.01",,,,"-0.16","-0.16","0.31","-0.47",,,,,,,,,,"9.52",,"0.31",,"0.54","0.84","0.63",,,"1.76","2.99","0.8",,,,,"0.39","1.25",,,,,,,"36.03",,"-0.87",,,,,,"1.32","35.64",,,,"-0.05",,,,,,,,"1.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.47","54.46",
"Nauru","","35.62","27.63","4.56","3.43",,"23.3",,,,,,,,,,,,,,"1.74","0.13",,,"2.46",,,,,,,,,,,"1.39",,,,,,"0.06",,,,,,,,,"4.5",,,,,,,,,,"2",,,,"2","2",,,,,,,,"0.04",,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.74",,
"Nepal","","769.68","518.55","0.85","250.29","4.32","43.6","0.96","0.49","15.39","0.05","41.41","23.79","-2.08","64.78","0.07",,,"0.66","0.33","47.54","20.77","1.92","0.14","1.28","40.63",,,,"0.01","0.07","1.57","40.15","110.15","64.86","27.48",,,,,,"0.43",,"-0.26",,,,,,,"0.18",,,"0.18",,"0.09","0.23",,"-10.37","-10.37","13.95",,,,"13.95","13.95",,,,,,,,"40.42",,"0.11","2.69","0.78","0.61","9.46",,,"4.26","6.02","6.46",,"0.27",,,"6.71","3.07",,"144.73","144.73",,"144.73",,"34.08",,,,,,,"8.26","2.74","19.17",,,,"0.62","3.29",,,,,,,"4.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300.98","244.32",
"Netherlands Antilles","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Caledonia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nicaragua","","532.32","249.39","10.87","272.07","2.88","0.71","5.01","3.52","10.88","0.01","7.48","14.16","1","22.11",,,"0.56","2.04","0.92","40.58","1.66","9.6","10.13",,"15.33",,"0.02",,,"19.38","1.27","21.06","18.07","43.88","29.18",,,,,,"0.01",,,,,,,,,"10.86",,,,,,,,"-12.8","-12.8","167.54",,,,,,"167.54","167.54",,,,,,"9.76",,"0.2","4.87","0.22",,"1.72",,,"1.58",,"0.97",,,,,"0.2",,,"55.08","55.08",,"55.08",,"23.3",,,,,,,"7.45","2.37","11.11",,,,"1.68","0.7",,,,,,,"2.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.44","114.73",
"Niger","","891.14","413.41","3.6","474.13","3.55","16.17","0.05","17.63","28.62","0.02","15.18","3.34","101.97","39.39","0.02",,,"3.41","1.45","17.86","0.84","8.26","9","0.4","6.65",,,,,"6.68","9.06","27.03","0.06","100.33","223.84",,,,,"0.09","0.01",,"-0.01",,,,,,,,,,,,"2.96","0.56",,"10.83","10.83","30.84","26.15",,"26.15",,,,,,,,,"4.69","75.81",,"0.36","15.61","0.21","0.43","9.53",,,"3.38",,"16.99",,,,,"28.15","1.14",,"112.93","112.93",,"112.93",,"19.89",,"2.98",,,,,"5.95","4.46","3.62",,,,,"2.88",,,,,,,"3.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"289.68","215.52",
"Nigeria","","1916.17","895.03","2.66","1018.49","108.59","5","0.87","0.02","39.5","0.36","3.34","0.95","7.15","38.32","1.38","0.34",,"1.77","0.18","48.12","3.66",,"2.78",,"9.34","0.07","0.06",,,"0.01","0.68","3.47","312.7","414.95","124.49",,,,,,"0.28",,,,,,,,"0.33","0.41",,,"0.02",,"0.72","0.9",,,,"47.85","45.38","0.07","45.31",,,,,,,,,"2.47","96.77",,"0.58","14.03","0.39","1.78","13.84",,,"7.23","2.36","53.56",,,,,,"3",,"481.25","481.25",,"481.25",,"268.12",,"2.13",,,,,"44.2","8.26","213.54",,,,,,,,,,,,"108.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"860.92","370.99",
"Niue","","20.12","19.47",,"0.65",,"6.44",,,,,,,,,,,,,,"0.09",,,,"12.94",,,,,,,,,,,"0.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.03",,,,,,"0.02",,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.09",,
"North Macedonia","","147.71","78.83","12.32","56.56",,"0.01","2.84",,,"0.19","0.01","0.11","2.71","33.79","0.45","0.03",,,"-0.35","1.9","0.01",,"0.04",,"4.87","0.04","0.03","0.23","2.95",,"3.35","6.82","2.18","16.61","54.45",,"0.03",,,,"0.21",,,,,,,,,,,,,,"12.08",,,,,"0.96",,,,,,,,,,"0.96",,,"3.14",,"0.23","-0.6","0.24",,"0.53",,,"0.22","1.87","0.61",,,,,,"0.05",,"-11.41","-11.41",,"-11.41",,"9.42",,,,,,,,"0.26","1.38",,,,,,"7.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.84","48.61",
"Northern Mariana Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oman","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pakistan","","2017.41","1591.43","125.19","300.79","30.29","87.97","1.3","1.01","38.72","0.47","14.78","3.64","23.01","101.93","0.18","0.01",,"2.44","42.75","256.36","7.09","0.23","29.52",,"30.24","0.19","0.01","0.03",,"0.29","14.24","13.8","299.87","621.35","190.12",,,,,,,,"25.51",,,,,,"0.17","0.02",,,"0.07",,"10.64","88.78",,"-224.3","-224.3","-280.27",,,,"-277.83","-277.83",,,,,,,"-2.44","54.7",,"0.68","-0.81","1.19","0.91","9.48",,,"6.23",,"20.03",,,,,"16.28","0.71",,"350.2","350.2",,"350.2",,"210.34",,,,,,,"154.04","2.37","46.08",,,,"-0.55","8.4",,,,,,,"30.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1383.99","535.9",
"Palau","","15.46","15.39","0.01","0.06",,"6.56",,,"0.17",,,"0.03",,"0.25",,,,,,"7.68","0.09",,,,,,,,,,,,,"0.61",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.06",,"0.01",,,,,,,,,,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.71","0.27",
"Panama","","51.35","39.86","0.14","11.35","2.27","0.07","0.01",,"0.94","0.01","-0.25","0.03","0.07","5.75","0.04",,,,"0.01","14.01","-0.53","0","0.24",,"1.62",,,,,"0.86",,"0.09","0.69","16.2","1.52",,,,,,"0.1",,,,,,,,,"0.02",,,"0.01",,,"0.01",,,,"0.89",,,,,,"0.89","0.89",,,,,,"5.67",,"0.34",,"0.28","0.4","0.35",,,"0.69","2.92","0.57",,,,,"0.12",,,,,,,,"3.28",,,,,,,,"1.77","1.5",,,,,,,,,,,,"2.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.67","7.46",
"Papua New Guinea","","670.27","533.19",,"137.09","0","498.57","0.58",,"0.93",,,"0.08","0.22","1.92",,,,"0.15","0.19","-1.09","0.02",,,"24.28","1.56","0.02",,,,,,,"2.1","3.66","14.69",,,,,,,,,,,,,,,,,,,,,,,,,"41.84",,,,"41.84","41.84",,,,,,,,"11.87",,,"2.39","0.18","1.02","2.18",,,"1.98","1.02","0.93",,,,,,"2.17",,"23.3","23.3",,"23.3",,"45.39","3.89",,,,,,"1.4","1.68","35.64",,,,,"2.78",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.93","5.25",
"Paraguay","","104.57","36.73","0.13","67.71","0","0.62","0.03",,"0.11","0.1",,"0.2","0.22","10.19",,,,"0.04","0.73","-19.25","8.29","0.16",,"0.01","1.16",,,,,"6.88","1.02","0.46","0.12","25.65","20.02",,,,,,"0.12",,,,,,,,,,,,"0.01",,,,,,,"33.61",,,,,,"33.61","33.61",,,,,,"6.44",,"0.04","3.13","0.8","0.01","0.85",,,"0.8",,"0.76",,,,,"0.05",,,"-1.28","-1.28",,"-1.28",,"8.92",,,,,,,,"0.9","6.03",,,,,"1.99",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.77","19.69",
"Peru","","385.56","327.88","0.67","57.01","1.72","1.76","1.53","15.24","30.12","0.19","4.06","3.29","10.65","93.8","0.06",,,"0.63","3.18","-6.53","9.25","1.08","-0.34","0.12","5.15","0.05","0.01","0.04",,"29.31","1.08","17.95","4.31","101.89","37.08",,,,,,"0.38",,,,,,,,"0.01","0.1",,,"0.06",,"0.07","0.05",,,,"6.8",,,,,,"6.8","6.8",,,,,,"3.79",,"0.3","-1.28","0.49","0.64","0.64",,,"2",,"1",,,,,,,,,,,,,"9.33",,,,,,,,"4.27","5.51",,,,,"-0.45",,,,,,,"1.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237.42","168.17",
"Philippines","","-3.37","-29.38","0.53","25.49","6.48","173.61","1.03","5.14","10.7","0.14","0.26","1.97","-10.28","22.65","0.07","0.01",,"0.38","3.33","-418.81","31.33","1.1","0.11","3.86","1.13",,,,,"10.36","6.04","2.1","2.64","121.73","33.3",,,,,"0.06","0.18",,"-1.3",,,,,,,"1.25",,,"0.07",,"0.14","0.12",,,,"-52.34",,,,"-52.34","-52.34",,,,,,,,"25.69",,"0.93","5.37","1.6","0.41","2.17",,,"5.7","1.95","4.79",,,,,"1.8","0.96",,"-9.33","-9.33",,"-9.33",,"28.17",,,,,,,,"9.95","16.95",,,"0.05","-0.42","1.63",,,,,,,"6.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-268.03","44.96",
"Qatar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rwanda","","878.64","424.47","1.43","452.74","7.55","1.72","0.14","53.5","17.04","0.04","0.69","0.3","6.23","32.07","0.02",,,"3.53","0.41","32.79","7.11","3.64","37.03",,"2.37","0.27","0",,"0.03","1.32","14.61","5.44","44.76","159.41","89.25",,,,,,"0.07",,"0.65",,,,,,,"0.04",,,,,"0.21","0.46",,"-1.05","-1.05","47.92","47.92",,"47.92",,,,,,,,,,"53.94",,,"18.18","0.4","0.81","8.25",,,"4.22","11.24","7.97",,,,,"1.47","1.39",,"95.14","95.14",,"95.14",,"167.53",,"-0.39",,,,,"18.77","1.16","146.38",,,,"0.72","0.87",,,,,,,"7.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292.71","198.59",
"Saint Helena","","168.23","168.23",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.23","168.23",
"Saint Kitts and Nevis","","21.74","3.23","0.02","18.49",,"0.2",,,"0.03",,,,,,,,,,,"0.19","0.11",,,,,,,,,,,,"3.73","-1.03","19.33",,,,,,"0.02",,,,,,,,,,,,,,,,,,,"-0.76",,,,,,,,,"-0.76",,,,,,,,,,,,,,,,,,,,,,,"-0.08","-0.08",,"-0.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.92","3.73",
"Saint Lucia","","26.8","1.38","0.97","24.45",,"0.3",,,"0.03","0.01",,"0.04","-0.87",,,,,,,"1.42","0.12",,,"0.07",,,,,,,,,"0.25","0.01","24.33",,,,,,"0.01",,"0.96",,,,,,,,,,,,,,,,,"0.09",,,,,,,,,"0.09",,,,"0.03",,,"-0.11","0.1",,"0.04",,,,,,,,,,,,,"0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.84","-0.57",
"Saint Vincent and the Grenadines","","8.31","0.16","-0.53","8.68",,"0.25","0.02",,"0.03",,,"0","-0.98",,,,,,,"0.68","0.16",,,"0.04",,,,,,,,,"0.08","-0.12","7.54",,,,,,"0.01",,"-0.62",,,,,,,"0.05",,,"0.03",,,,,,,"-0.12",,,,,,,,,"-0.12",,,,"0.13",,,"-0.07","0.08",,"0.12",,,,,,,,,,,,,"1.13","1.13",,"1.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.31","-0.88",
"Samoa","","117.29","86.04","0.02","31.23",,"51.49",,,,,,,"-0.01","0.08",,,,,,"15.92","0.04",,,"17.78",,,,,,,,"0.01",,"0.73","7.77",,,,,,,,,,,,,,"0.01",,,,,,"0.01",,,,,"17.61",,,,"17.61","17.61",,,,,,,,"1.17",,,"-0.06","0.11",,"0.38",,,,,,,,,,,"0.73",,"2.83","2.83",,"2.83",,"1.86",,,,,,,,"2.26",,,,,,"-0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.72","0.07",
"Sao Tome and Principe","","50.7","28.47","0.04","22.19",,"0.12","0.01",,"0.01",,,,"2.15","0.02","0.03",,,,"0.01","3.7",,,,,"0.6",,"21.47",,,"0.16",,,,"0.19","5.32",,,,,,,,,,,,,,,"0.04",,,,,,,,"0.57","0.57","2.99","2.99",,"2.99",,,,,,,,,,"5.22",,,"2.31","0.2",,"0.45",,,"0.65",,"0.66",,,,,"0.19","0.77",,"5.93","5.93",,"5.93",,"2.16",,"0.15",,,,,"0.28","1.63","0.53",,,,,"-0.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.08","23.85",
"Saudi Arabia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senegal","","1075.78","705.67","-2.14","372.25","12.86","2.27","2.29","17.67","47.8","0.01","0.64","0.93","304.33","33.99","0.01",,,"0.18","6.58","80.5","31.68","16.67","15.05",,"0.69","0.01","0.34",,,"13.15","0.23","2.54","5.08","123.04","98.14",,,,,,"0.17",,"-4.58",,,,,,"0.05","0.02",,,"0.11",,"2.22","-0.13",,"-5.31","-5.31","56.18","52.8","0.02","52.78",,,,,,,,,"3.39","26.64",,"0.42","2.13","0.52","0.13","2.43",,,"2.93","13.09","-5.49",,,,,"9.3","1.17",,"137.17","137.17",,"137.17",,"59.43",,"7.74",,,,,"10.65","5.17","36.76",,,,"-1.09","0.19",,,,,,,"12.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"601.32","417.15",
