Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"UMICs, Total","","14862.77","11143.11","322.17","3397.48","94.69","168.61","114.93","91.74","178.47","19.63","68.35","50.08","1182.09","1369.05","81.03","5.82","2.91","24.86","92.69","496.06","91.84","28.48","273.28","31.82","174.5","47.61","18.27","2.19","7.49","879.78","195.12","142.97","435.88","4867.56","2591.32",,,,"0.88",,"21.65",,"-15.01","0.14",,"0.14",,,"0.1",,,,"0.79",,"238.61","74.87",,"15.4","15.4","76.91","-5.32",,"-5.32",,,,,,"49.23",,,"33","302.06",,"14.5","16.08",,"10.04","53.53",,,"36.73","46.85","49.62",,,"66.98",,"7.73",,,"-192.25","-192.25",,"-192.25",,"604.04",,"6.81","-1.36",,,,"0.07","204.03","348.49",,,"22.45","-1.29","24.84",,,,,,,"94.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8621.8","4988.37",
"MADCTs, Total","","1036.69","707.29","192.93","136.48","0.45","3.24","5.56","1.27","11.14","0.66","1.18","0.74","562.08","24.82","0.61","0.52",,"0.17","10.62","19.63","-1.83","0.19","0.75","3.27","17.06","0.01","0.23","0.14","3.73","22.64","1.2","1.64","4.3","11.72","177.96",,,,"0.03",,"1.11",,"68.66","0.01",,,,,,,,,"0.08",,"0.35","122.69",,,,"0.78","-0.7",,"-0.7",,,,,,"0.21",,,"1.27","10.78",,"1.45","-0.12",,"1.33","3.64",,,"1.45","1.18","1.85",,,,,,,,"-0.73","-0.73",,"-0.73",,"-52.31",,"-1","-58.1",,,,,"7.1",,,,,,"-0.31",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"644.31","641.42",
"Part I Unallocated by income","","36826.42","27599.87","3483.99","5742.56","1424.01","587.55","171.53","637.97","1227.7","5.14","577.49","338.24","1770.95","2312.58","98.54","7.78","6.23","176.77","169.65","1719.02","100.48","41.78","2864.76","72.88","1688.54","2.89","34.62","14.05","10.53","1322.77","1537.43","827.55","2578.48","6695.97","2986.63",,,,"18.35","3.61","0.21",,,"0.33","21.1","1.09","7.56",,"29.67",,"2924.63","402.15","1.69",,"61.57","12.03",,,,"871.84","867.5",,"867.5",,,,,,"4.22",,,"0.12","1379.07",,"25.92",,,"195.6","101.7","12.86",,"79.8","153.06","360.81",,,,,"12.53","436.79",,"39.63","39.63",,"39.63",,"465.4",,"2.32","9.78",,,,"134.09","250.73","29.79",,,"0.09",,"38.6",,,,,,,"1424.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16474.35","14673.95",
"WorldBank Low income countries","","28085.53","17521.5","428.86","10135.17","176.57","134.85","74.71","531.05","790.11","32.26","467.07","147.25","718.37","1222.36","33.35","8.81","12.21","282.16","326.49","1101.57","37.94","71.81","800.78","5.98","606.89","7.25","96.55","0.66","0.5","555.67","575.54","355.83","1805.14","6718.34","2833.7",,,,"0.96",,"24.73",,"-16.11","0.14",,"5.91",,,"0.19",,,,"0.77",,"130.8","281.47",,"651.46","651.46","1329.71","1189.69","139.33","1050.36",,,,,,,,,"140.02","1016.24",,"7.44","63.63",,"13.18","220.14",,,"88.54","48.11","351.33",,"36","42.13",,"145.74",,,"3270.11","3270.11",,"3270.11",,"1033.95",,"35.22","104.66",,,,"168.15","50.1","623.84",,,,"25.33","26.65",,,,,,,"176.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12682.38","7757.78",
"WorldBank Lower-middle income countries","","41425.27","25239.51","905.31","15280.45","508.39","1429.91","111.55","329.22","922.12","30.92","776.71","237.38","2972.9","2031.74","38.61","5.6","3.72","206.34","253.58","2750.64","347.56","114.9","823.26","112.13","630.9","21.53","116.12","2.25","1.05","1625.98","623.61","354.91","2546.84","5817.53","3930.57",,,,"2.62",,"24.83",,"177.8","0.11",,"0.32",,,"2.87",,,,"31.43",,"208.96","456.37",,"1226.82","1226.82","986","698.36","27.89","670.47",,,,,,"19.9",,,"267.74","1309.1",,"14.68","142.71",,"21.88","244.85",,,"137.97","47.94","320.6",,"6.64","245.67",,"126.16",,,"5827.28","5827.28",,"5827.28",,"2000.68",,"44.25","216.01",,,,"166.3","165.36","1297.99",,,"6.72","39.7","64.35",,,,,,,"508.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17295.35","12870.09",
"WorldBank Upper-middle income countries","","17412.82","12588","390.73","4434.09","94.64","134.82","143.51","85.32","186.1","31.99","83","67.28","1037.92","1496.45","125.61","6.89","3.11","27.85","114.01","573.64","96.79","37.3","308.29","16.16","220.22","60.35","28.96","2.73","9.44","933.09","271.25","210.01","384.12","5891.79","3217.22",,,,"1.28",,"56.47",,"-10.11","1.41",,"0.61",,,"1.04",,,,"0.85",,"263.59","75.59",,"-53.21","-53.21","70.64","-5.32",,"-5.32",,,,,,"43.29",,,"32.67","436.23",,"15.08","23.5",,"10.63","59.3",,,"37.45","49.09","50.23",,,"185.03",,"5.92",,,"109.74","109.74",,"109.74",,"653.46",,"6.81","-5.51",,,,"0.94","209.08","381.47",,,"22.46","-1.29","39.5",,,,,,,"94.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9684.03","5255.36",
"WorldBank High income countries","","547.43","216.28","192.94","138.21","0.45","19.59","5.58","1.27","11.8","0.66","1.18","0.74","19.2","24.85","0.67","0.52",,"0.17","10.62","29.09","-1.7","0.19","0.75","1.51","17.06","0.01","0.23","0.14","3.73","22.67","1.2","2.15","4.1","38.3","178.46",,,,"0.03",,"1.11",,"68.66","0.01",,,,,,,,,"0.09",,"0.35","122.69",,,,"1.23","-0.7",,"-0.7",,,,,,"0.66",,,"1.27","10.71",,"1.45","-0.12",,"1.33","3.57",,,"1.45","1.18","1.85",,,,,,,,"-0.73","-0.73",,"-0.73",,"-51.46",,"-1","-58.1",,,,,"7.95",,,,,,"-0.31",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.96","98.48",
"Countries not classified by the World Bank","","824.58","803.21","0.21","21.16","0.17","5.08","0.21","0.23","3.18","0.05",,"0.28","667.45","8.68","0.16",,,,"0.38","2.25","0.03",,"0.12","17.3","0.04","0.03","0.1",,,"12.89","-0.01","0.15","72.89","11.72","12.47",,,,,,"0.17",,,,,,,,,,,,,,"0.04",,,,,"-0.25",,,,,,,,,"-0.25",,,,"5.76",,"0.3",,,"0.41","0.96",,,"1.26","1.43","1.4",,,,,,,,,,,,,"3.18",,,,,,,,"3.1",,,,"0.08",,,,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"766.55","763.46",
"HIPCs, Total","","41517.16","25326.69","297.51","15892.97","293.58","134.36","119.12","710.31","1299.04","32.84","818.48","245.43","2446.4","1619.88","29.06","8.62","13.6","386.27","457.82","1567.89","78.61","110.6","1196.19","9.98","815.74","8.46","111.56","0.64","0.59","1256.55","758.93","449.71","2239.82","8400.19","4020.99",,,,"0.51",,"26.08",,"65.14","0.14",,"5.93",,,"0.19",,,,"1",,"128.51","70.01",,"2009.47","2009.47","1998.5","1792.28","167.22","1625.06",,,,,,"13.76",,,"192.46","1224.52",,"9.8","123.12",,"20.15","277.22",,,"120.51","62.97","412.78",,"41.14",,,"156.83",,,"5025.53","5025.53",,"5025.53",,"1613.95",,"65.44","150.38",,,,"217.02","82.25","1009.55",,,,"54.17","35.14",,,,,,,"293.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18031.04","12557.57",
"Land-Locked countries, Total","","24224.32","15352.21","462.33","8409.78","185","189.16","75.75","291.18","593.22","44.1","449.85","132.39","494.27","1195.62","30.68","10.66","8.51","230.08","169.35","1285.42","131.5","76.47","680.35","11.56","515.75","11.91","13.77","1.65","1.72","542.28","428.42","248.49","1338.7","6149.4","2333.86",,,,"1.47",,"17.85",,"31.48","0.27",,"6.14",,,"3.04",,,,"22.47",,"305.22","74.39",,"495.9","495.9","881.05","775.72","12.9","762.82",,,,,,,,,"105.33","718.35",,"9.02","46.69",,"14.06","183.04",,,"70.43","39.61","241.99",,"15.73",,,"97.78",,,"3053.13","3053.13",,"3053.13",,"927.49",,"34.11",,,,,"122.9","61.21","635.4",,,,"28.39","45.48",,,,,,,"185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11225.98","6219.2",
"Small island states, Total","","3934.46","2671.2","0.74","1262.53","8.71","667.7","3.81","22.47","172.33","1.03","-2.76","3.45","139.31","21.58","0.26","0.02","1.21","9.82","3.76","223.78","12.04","15.91","117.32","100.28","16.33","0.07","117.45",,"0.04","261.53","5.87","12.22","82.2","662.17","754.8",,,,"0.2",,"0.41",,"-2.03",,,,,,,,,,"0.35",,"1.3","0.51",,"108.58","108.58","72.72","8.08",,"8.08",,,,,,"63.6",,,"1.04","89.48",,"2.17","11.75",,"4.01","36.3",,,"14.6","0.72","15.83",,"1.97",,,"2.13",,,"95.54","95.54",,"95.54",,"141.41",,"-2.33",,,,,"-0.4","21.22","116.92",,,,"-0.9","6.9",,,,,,,"8.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1305.13","803.14",
"Fragile states, Total","","53459.78","33957.83","1092.3","18409.65","403.22","904.7","143.4","622.2","1339.25","44.41","884.74","314.79","2520.02","2147.35","54.3","11.49","11.3","423.85","544.9","1990.93","179.88","105.05","1192.58","61.63","1032.82","17.76","87.42","1.74","1.36","1460.95","1067.54","527.95","3061.16","13202.36","4741.61",,,,"2.95",,"29.02",,"53.23","0.18",,"5.94",,,"0.4",,,,"28.74",,"292.95","678.89",,"1706.04","1706.04","1821.48","1576.71","160.45","1416.26",,,,,,"14.16",,,"230.61","1900.81",,"15.55","153.84",,"27.51","348.48",,,"168.48","78.36","551.99",,"41.53","287.8",,"227.27",,,"6228.69","6228.69",,"6228.69",,"2011.02",,"57.52","199.19",,,,"279.68","98.71","1273.13",,,"0.08","52.03","50.68",,,,,,,"403.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24805.97","14707.01",
"Afghanistan","","6113.12","5132.24","149.72","831.16","4.73","96.74","0.82","18.69","232.58","26.09","86.01","28.04","49.81","337.34","17.97","8.45","1.43","7.11","67.41","335.93","24.09","3.74","147.93","4.16","115.93","6.34","11.64","0.52","0.14","98.91","80.07","20.03","324.39","2979.93","395.36",,,,"0.15",,,,,"0.14",,"5.9",,,"0.14",,,,"0.09",,"96.46","46.84",,"17.43","17.43","7.34",,,,,,,,,,,,"7.34","67.77",,"0.1","1.25",,,"19.24",,,"5.04",,"39.54",,,,,"2.6",,,"299.74","299.74",,"299.74",,"43.52",,,,,,,"17.53",,"25.99",,,,,,,,,,,,"4.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4327.39","1321.42",
"Albania","","357.15","246.93","10.62","99.6",,"0.01","8.19","0.01","0.06","0.46","0.68","0.48","4.24","58.82","54.99","0.03","0.03","0.74","37.4","-2.01",,"0.3","8.24",,"1.04","0.21",,,"0.63","14.34","10.39","12.46","2.19","33","69.28",,,,"0.04",,"0.09",,"1.08",,,,,,,,,,,,"8.61","0.8",,"-12.13","-12.13","5.31",,,,,,,,,,,,"5.31","4.05",,"0.27","1.36",,,"0.65",,,"0.52","0.3","0.95",,,,,,,,"25.62","25.62",,"25.62",,"7.47",,,,,,,"-0.46","1.83","1.54",,,,,"4.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.7","202.34",
"Algeria","","302.39","200.56","10.44","91.39","0.1",,"0.14","11.06","2.84","0.14",,"0.56","94.49","13.07","0.13","0.07",,,"3.77","1.86","2.6",,,,"0.91","0.04","0.06",,"0.02","54.35","1.33","1.43","3.61","8.08","82.75",,,,,,,,,,,,,,,,,,,,"0.22","10.22",,,,"0.03",,,,,,,,,,,,"0.03","8.39",,"0.72","-0.02",,"0.05","0.58",,,"0.63","3.25","0.98",,,,,"2.2",,,,,,,,"0.22",,,"0.22",,,,,,,,,,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.72","182.84",
"Angola","","238.94","141.1","0.01","97.83","1.96",,"0.06","-0.55","0.9","2.32","3.79","2.16","4.15","8.4","0.02",,,"2.41","1.45","6.76","28.34",,"-3.27",,"17.84","7.33","-9.85",,,"20.29","1.94","0.67","4.44","41.5","38.9",,,,,,,,,,,,,,,,,,"0.01",,,,,,,"4.28","4.28",,"4.28",,,,,,,,,,"16.85",,"0.24","-0.75",,"0.6","3.88",,,"2.11","2.24","8.5",,,,,"0.03",,,"20.33","20.33",,"20.33",,"17.46",,,,,,,"5.64","0.22","9.61",,,,,"1.99",,,,,,,"1.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.6","45.09",
"Anguilla","","1.4","1.54",,"-0.14",,,,,"1.31",,,,,"0.02",,,,,,,,,,,,,,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.14",,,,,,,,,"-0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.54","0.23",
"Antigua and Barbuda","","4.26","2.84",,"1.42",,,"0.02",,"1.93",,,,,,"0.06",,,,,"0.97",,,,,,,,,,"0.03",,,"0.01","-0.18","0.51",,,,,,,,,,,,,,,,,,,,,,,,,"0.31",,,,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.6",,,,,,,,"0.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.73","0.12",
"Argentina","","116.03","79.15","1.05","35.83","0","0.07","0.3","0.02","2.11","0.18",,"0.28","12.27","22.7","0.61","0.06",,"0.3","1.33","9","0.1","0.14","0.22","0.19","0.05","0.02","0.09",,"0.02","24.14","0.89","0.45","0.99","2.62","21.28",,,,,,"2.11",,"-1.13",,,"0.01",,,,,,,"0.01",,"0.05",,,,,,,,,,,,,,,,,,"4.99",,"0.82",,,"0.3","0.67",,,"0.66","1.77","0.77",,,,,,,,,,,,,"9.56",,,,,,,,"7.78",,,,"1.78",,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.02","64.56",
"Armenia","","405.6","235.93","1.48","168.19",,,"1.28","0.1","0.73","0.41","2.74","0.3","5.67","30.99","2.91",,,,"0.52","98.7","0.04",,"3.01",,"3.12","0.51",,,,"0.35","2.27","2.81","1.02","78.45","38.79",,,,"0.17",,"0.25",,,"0.01",,"0.05",,,,,,,,,"0.97","0.03",,"-23.42","-23.42",,,,,,,,,,,,,,"6",,"0.85","1.49",,"0.23","1.28",,,"0.47","0.61","0.78",,,,,"0.29",,,"128.47","128.47",,"128.47",,"18.35",,,,,,,"0.39","2.03","5.89",,,,,"10.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216.08","52.08",
"Aruba","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Azerbaijan","","217.58","124.33","36.31","56.93","0.05",,"0.6",,"0.27","0.07",,"0.16","27.89","42.65","0.16","0.03",,,"0.03","-2.03","1.67",,,,"3.99","0.22",,"0.02",,"0.65","0.63","5.48","1.41","40.43","12.48",,,,"0.03",,"1.64",,"4.03","0.02",,"0.04",,,,,,,,,"27.2","3.35",,"-15.61","-15.61","3.76",,,,,,,,,,,,"3.76","9.14",,"0.54","3.55",,"0.09","1.43",,,"0.68","1.62","0.97",,,,,"0.26",,,"36.08","36.08",,"36.08",,"11.08",,,,,,,"0","1.53","5.85",,,,,"3.7",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.65","74.52",
"Bahamas","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahrain","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bangladesh","","1082.76","717.82","8.85","356.09","30.06","41.36","0.58","-2.65","52.45","0.08","47.41","1.22","-3.61","67.3","0.21",,,"2.34","7.22","14.09","13.55","0.62","70.35","1.31","14.64","0.05",,"0.05",,"6.01","46.43","22.91","250.08","63.82","131.87",,,,"0.08",,,,"8.02",,,,,,,,,,"0.4",,"0.96","-0.61",,"-22.9","-22.9","20.75",,,,,,,,,,,,"20.75","74.02",,"0.76","9.01",,"0.36","12.88",,,"6.33","0.6","22.19",,,,,"21.89",,,"104.6","104.6",,"104.6",,"47.75",,,,,,,"26.79","1.26","24.04",,,,"-0.2","-4.14",,,,,,,"30.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"451.35","493.69",
"Barbados","","11.75","2.88",,"8.87",,,,,"1.97",,,,"0.03","0.01",,,,,,"0.04",,,,"0.02",,,,,,"0.03",,,"0.45","0.33","7.77",,,,,,,,,,,,,,,,,,,,,,,,,"0.41",,,,,,,,,"0.41",,,,"0.69",,,,,"0.47","0.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.83","0.52",
"Belarus","","98.22","78.2","3.13","16.89",,,"1.03","0.03",,"1.5","1.58","0.37","4.53","21.66","0.14","0.01",,"0.53","0.22","0.57","0.05",,,,"2.58","15.5",,"0.03","0.01","0.77","11.99","2.33","0.61","12.16","11.13",,,,,,"3.38",,"-1.12","0.09",,"0.07",,,,,,,,,"0.71",,,,,,,,,,,,,,,,,,"3.3",,"0.44",,,"0.26","0.85",,,"0.58","0.44","0.73",,,,,,,,,,,,,"2.46",,,,,,,,"2.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.75","60.51",
"Belize","","26.24","7.25","0.56","18.43","1.51",,"0.05",,"1.7",,,"0.06",,"0.04",,,"0.14","0.28",,"1.7","0.05",,,"0.02",,,,,,"0.29",,,"0.05","2.87","9.92",,,,,,"0.01",,"0.54",,,,,,,,,,"0.01",,,,,,,"5.74",,,,,,,,,"5.74",,,,"1.15",,"0.09","-0.07",,,"0.4",,,,,"0.73",,,,,,,,,,,,,"1.62",,,,,,,,"0.51","0.41",,,,,"0.7",,,,,,,"1.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.36","0.77",
"Benin","","677.56","325.66","3.42","348.48","5.71","0.16","0.01","25.58","7.04",,"51.36","0.45","50.39","43.12",,,,"0.04","1.79","25.84","0.02","1.16","41.97",,,,,,,"3.45","0.88","13.47","0.03","58.9","146.64",,,,,,"0.05",,"3.2",,,,,,,,,,,,,"0.18",,"15.73","15.73","55.03","46.13",,"46.13",,,,,,,,,"8.9","17.94",,"0.3","1.57",,"0.49","5.85",,,"2.08","0.61","4.92",,,,,"2.12",,,"90.34","90.34",,"90.34",,"22.8",,"4.36",,,,,"4.16","0.7","10.58",,,,"1.44","1.56",,,,,,,"5.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187.11","220.23",
"Bermuda","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bhutan","","101.37","55.27","0.98","45.12","2.21","3.11","3.35",,"0.22",,"12.23","0.17","0.17","0.7",,,,,,"23.92","0.38",,"3.78","0.06","1.82",,,,,"0.21","0.33","4.81",,"0.01","2.92",,,,,,,,,,,,,,,,,,"0.87",,"0.11",,,,,,,,,,,,,,,,,,"6.38",,,"1.56",,,"1.66",,,"0.96",,"1.55",,,,,"0.65",,,"31.11","31.11",,"31.11",,"4.72",,,,,,,"0.3","2.97","1.45",,,,,,,,,,,,"2.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.02","20.94",
"Bolivia","","611.69","485.13","0.1","126.46","1.82",,"0.26","24.8","24.29","0.11","34.32","1","10.01","45.67","0.01",,,"1.17","7.8","31.78","1.84","0.96","45.56","0.03","6.4","0.04",,,,"97.6","29.63","19.77","0.53","101.55","77.83",,,,,,"0.06",,,,,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,"7.83",,"0.09","1.15",,"0.05","2.05",,,"1.58",,"1.49",,,,,"1.42",,,"32.26","32.26",,"32.26",,"8.54",,,,,,,"3.53",,"4.83",,,,"0.24","-0.06",,,,,,,"1.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221.63","299.47",
"Bosnia and Herzegovina","","417.34","284.12","28.88","104.34",,"0.01","28.59","-0.06","4.06","4.97","4.42","3.26","4.65","27.63","3.36","0.47","0.18","0.29","8.16","4.95","13.95","0.07","21.75",,"15.85","0.01","5.97","0.38","1.69","36.87","32.43","19.53","9.61","31.07","72.62",,,,"0.02",,,,"-4.85","0.01",,,,,,,,,,,"32.75","0.95",,,,"0.18",,,,,,,,,,,,"0.18","9.11",,"0.34","4.02",,"0.08","1",,,"0.43","2.49","0.75",,,,,,,,"18.02","18.02",,"18.02",,"4.41",,,,,,,"0.01","3.02",,,,,,"1.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.13","194.52",
"Botswana","","282.35","223.39","-0.42","59.38","12.09","0.52","0.01","0.18","1.31",,"0.06","0.58","1.04","2.08",,,,"0.02",,"-2.61",,,,,"1.83",,"0.04",,,"0.06","2.95",,"0.92","214.4","32.29",,,,,,,,"-0.5",,,,,,,,,,"0.08",,,,,,,"-3.57","-3.57",,"-3.57",,,,,,,,,,"6.18",,"0.32",,,"0.67","1.12",,,"1.89","0.98","1.2",,,,,,,,"-0.48","-0.48",,"-0.48",,"24.95",,"10.06",,,,,,"3.18","0.03",,,,"-0.21","11.89",,,,,,,"12.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217.14","7.94",
"Brazil","","374.81","309.53","1.47","63.81","6.21","0.08","2.51","4.18","10.82","0.16","0.01","1.37","47.12","196.1","0.51",,,"1.26","12.42","-93.21","0.36","1.87","0.64","0.28","29.47","0.11","1.42","0.01","0.01","64.88","1.92","4.02","13.07","8.14","18.76",,,,,,"1.41",,,,,,,,,,,,,,"0.06",,,,,,,,,,,,,,,,,,"6.56",,"1.09",,,"0.25","0.92",,,"1.64","1.57","1.09",,,,,,,,,,,,,"38.49",,,,,,,,"27.57","10.92",,,,,,,,,,,,"6.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194.46","349.57",
"British Virgin Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burkina Faso","","1083.7","452.99","0.75","629.96","16.09",,"6.97","14.03","23.52","0.04","36.05","0.12","77.42","47.5","0.07",,,"0.9","5.35","49.77","0.12","14.78","65.98",,"0.53","0.05",,,"0.03","10.2","24.52","23.72","0.2","51.12","165.43",,,,"0.01",,"0.1",,"-1.17",,,,,,,,,,"0.06",,"0.58","1.17",,"54.15","54.15","99.77","82.9",,"82.9",,,,,,,,,"16.87","43.22",,"0.8","3.17",,"0.34","8.46",,,"3.16",,"17.71",,,,,"9.58",,,"223.93","223.93",,"223.93",,"43.46",,"-2.06",,,,,"7.85","2.69","30.29",,,,"9.42","-4.73",,,,,,,"16.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"254.88","304.21",
