Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Lebanon","","820.95","492.78","-2.87","331.05","0.41","10.08","0.63","0.1","41.59","0.44","2.53","12.19","40.54","106.93","0.1","0.03",,"3.92","27.45","19.41","1.45","0.9","5.55",,"23.03","0.04","0","0.04",,"9.97","15.97","5.94","42.82","121.12","213.35",,,,,,,,"11.65",,,,,,"0.14",,,,,,"2.54","-17.19",,,,"-1.46",,,,,,,,,,,,"-1.46","116.79",,"0.34","-0.58","0.61",,"0.37",,,"0.63",,"2.32",,"0.69","90.85",,"20.95","0.62",,,,,,,"2.37",,,"0.76",,,,,"1.75",,,,,,"-0.14",,,,,,,"0.38",,,,,,,,,,,,,,,,,,,,"0.03",,,,,,,,,,,,,,"399.86","270.16",
"Lesotho","","107.17","49.06","13.47","44.64","0.28","1.15",,,"0.14",,,"0.12","-1.56","4.3",,,,"1.75",,"2.29","0.23",,,,"1.12",,,"0.02",,,"0.12","0.79","0.34","38.25","9.01",,,,,,,,"4.92",,,,,,,,,,,,"0.12","8.43",,"-1.6","-1.6","-4.99","-4.99",,"-4.99",,,,,,,,,,"6.95",,"0.25","1.2","0.43","0.56","1.52",,,"0.96",,"1.47",,,,,"0","0.56",,"5","5",,"5",,"30.27",,"5.43",,,,,"1.58","3.74","13.07",,,,,"6.45",,,,,,,"0.13",,"0.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.75","5.08",
"Liberia","","749.59","420.95","4.56","324.08","12.77","1.99",,"7","11.6","0.28","0.2","0.29","0.55","41",,,,"8.56",,"30.26","0.07","0.25","6.79",,"38.45",,,"0.05",,"2.54","38.19","14.02","9.54","209.31","108.28",,,,,,"0.13",,"0.59",,,,,,,"2.07",,,,,"0.77","1",,"57.12","57.12","8.52","8.52",,"8.52",,,,,,,,,,"29.17",,,"4.68","0.3","0.71","5.49",,,"2.08",,"6.06",,"7.77",,,"0.78","1.3",,"100.42","100.42",,"100.42",,"20.57",,,,,,,"3.42","3.1","14.05",,,,,,,,,,,,"10.27",,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302.27","115.25",
"Libya","","210.28","101.82","63.78","44.68","1",,"0.26","0.1","0.21",,"2.13","1.13","4.49","5.8","0.05",,,,"0.73","5.6","1.21","0.27","0.38",,,"0.01",,,,,"7.17","4.43","47.19","20.67","38.32",,,,,,,,,,,,,,"0.01",,,,,,"12.87","50.9",,,,,,,,,,,,,,,,,"6.36",,"0.14",,"0.03",,"0.07",,,"0.55","3.74","0.93",,"0.36",,,"0.2","0.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.69","69.7",
"Macau (China)","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madagascar","","588.12","190.96","-0.83","397.99","1.02","0.2","0.04","3.19","4.39",,,"0.15","65.22","18.18",,,,,"4.53","10.28","0.5","0.28",,,"11.31","0.03",,"0.01",,"0.81","1.02","6.93","-0.33","64.23","145.29",,,,,,,,"-1.42",,,,"0.03",,,,,,"0.01",,"0.63","-0.08",,"26.86","26.86","30.77","30.77",,"30.77",,,,,,,,,,"37.59",,"0.37","7.7","0.53","0.56","9.39",,,"3.89",,"10.58",,,,,"3.6","0.98",,"117.81","117.81",,"117.81",,"39.66","1.88","1.68",,,,,"20.43","5.71","5.09",,,,,"4.87",,,,,,,"0.86",,"0.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166.5","93.12",
"Malawi","","931.16","509.04","4.65","417.46","18.7","5.62","0.08","8.3","13.35",,"0.08","1.83","0.07","33.98",,,"5.29","25.81","0.34","42.45","2.02","0.26",,"0.06","84.41",,,,,"0.32","2.41","0.84","99.56","181.96","78.42",,,,,,"0.11",,"2.08",,,,,,,,,,"0.08",,"0.36","2.02",,"-5.54","-5.54","38.11","38.11",,"38.11",,,,,,,,,,"25.19",,"0.27","3.87","0.42","0.88","8.7",,,"3.32",,"3.41",,,,,"3.58","0.73",,"168.66","168.66",,"168.66",,"112.63",,"2.14",,,,,"14.02","5.16","80.37",,,,"0.21","10.73",,,,,,,"13.02",,"4.62",,,"1.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"371.71","173.04",
"Malaysia","","19.92","-9.91","11.83","18.01","-0.05","2.1","0.11","0.01","0.08",,,"0.19","4.34","10.28",,"0",,,,"-30.42","0.34",,,"0.23","0.59",,"0.01",,,"0.06","0.52","0.03","-3.03","4.64","2.96",,,,,,,,,,,,,,"0",,,,"0.68",,"1.07","10.08",,,,,,,,,,,,,,,,,"2.99",,"0.44",,"0.17","0.01","0.48",,,"0.39",,"0.86",,,,,,"0.63",,,,,,,"12.06",,,,,,,,"9.32","2.74",,,,,,,,,,,,"-0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14.12","12.49",
"Maldives","","22.54","16.4","-1.97","8.12",,"5.49","0.02","-0.77","0.06",,"-0.24",,"4.19","1.84","0.01",,,,"0.03","4.41","0.08",,,"0.1","0.01",,,,,"0.5","0.04","0.27","-0.09","0.45","1.08",,,,,,,,"-1.94",,,,,,,,,,"0.05",,"0.29","-0.37",,,,"-1.4",,,,"-0.98","-0.98",,,,,,,"-0.42","4.08",,,"0.49","0.1",,"0.58",,,"0.46",,"0.64",,,,,,"1.81",,"1.79","1.79",,"1.79",,"2.56",,,,,,"0.48",,"1.77","-0.08",,,,"-0.41","0.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.9","5.53",
"Mali","","1235.84","678.32","7.01","550.51","14.68","0.3","0.41","18.78","99.9","0.01","33.72","0.93","96.25","74.66","0.07",,,"1.45","2.69","24.29","7.19","13.36","44.36",,"19.95","0.01","0.03",,,"12.66","33.09","35.45","3.46","155.29","308.8",,,,,,,,"3.28",,,,,,,"2",,,,,"1.53","0.2",,"4.26","4.26","16.94","13.34","0.09","13.25",,,,,,,,,"3.6","49.66",,"0.29","6.68","0.25","0.51","4.72",,,"2.61",,"15.68",,"1.29",,,"16.32","1.31",,"119.93","119.93",,"119.93",,"50.92",,"4.04",,,,,"8.47","4.67","37.57",,,,,"-3.84",,,,,,,"10.9",,"0.34",,,"3.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"456.53","335.95",
"Malta","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marshall Islands","","55.7","56.64",,"-0.94",,"2.91",,,,,,,,,,,,,,"5.96","0.28",,,"0.05","0.03",,,,,,"0",,,"47.41","0.77",,,,,,,,,,,,,,,,,,,,,,,,,"-1.9",,,,"-1.9","-1.9",,,,,,,,"0.18",,,,"0.1",,"0.03",,,,,,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.37","0",
"Mauritania","","260.71","91.38","25.49","143.84","1.75","0.03","0.01","0.58","0.4",,,"0.25","24.49","14.44","0",,,"0.31","1.05","22.46",,,,,"0.76",,,,,"8.18","2.62","0.32","0.94","14.54","46.42",,,,,,,,"19.59",,,,,,,,,,,,"4.48","1.41",,"-3.13","-3.13","8.99","4.94",,"4.94",,,,,,,,,"4.05","13.35",,"0.42","1.88","0.2","0.16","2.07",,,"1.61","0.06","2.39",,,,,"3.35","1.22",,"8.51","8.51",,"8.51",,"69.7",,,"59.56",,,,"7.18","5.48","0.94",,,,,"-3.47",,,,,,,"0.2",,"0.34",,,,,,,,,,,,,,,,,,"1.22",,,,,,,,,,,,,,"78.32","52.87",
"Mauritius","","44.59","75.13","-10.15","-20.39",,"0.51","0.01",,"0.1",,,"0.95","71.31","0.05","0",,,,,"0.66","0.02",,,"0.03","0.11",,,,,,,,"1.23","0.15","-8.26",,,,,,,,"-10.4",,,,,,"0.05",,,,"0.02",,"0.19",,,,,"0.45","0.45","0.59","-0.14",,,,,,,,,,"1.35",,"0.44","-0.61","0.19",,"0.69",,,"0.09",,,,,,,,"0.55",,,,,,,"-13.92","0.08","-16.07",,,,,,"0.54","1.74",,,,"-0.22","0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.49","73.54",
"Mayotte","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mekong Delta Project","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mexico","","814.89","683.82","1.13","129.94","5.06","1.77","1.73","0.08","1.3","0.02",,"8.4","219.91","249.17","0.03","0.01",,"0.03","1.57","-36.38","0.81","0","0.2","0.13","6.54","0.07","0.17","0.02",,"-0.23","0.32","0.62","-1.58","229.1","67.12",,,,,,"0.67",,,"0.02",,"0",,,"0.09",,,,"0.06",,"0.25","0.04",,,,"11.96",,,,,,"11.96","11.96",,,,,,"4.68",,"0.77",,"1.96",,"0.02",,,"1.19",,"0.74",,,,,,,,,,,,,"46.19",,,,,,"18.04",,"29.15","-1.43","0.43",,,,,,,,,,,"0.39",,,,,"1.1",,,,,,,,,,,,,,,,,"3.57",,,,,,,,,,,,"663.09","479.93",
"Micronesia","","117.01","114.39",,"2.62","0.26","3.66",,,,,,,,"0.01",,,,,,"6.23","0.1",,,"0.04",,,,,,,,,,"104.34","0.52",,,,,,,,,,,,,,,,,,,,,,,,,"0.52",,,,"0.52","0.52",,,,,,,,"0.56",,,,,,,,,,,,,,,,,"0.56",,,,,,,"1.01",,,,,,,,"1.01",,,,,,,,,,,,,"0.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.58","0.01",
"Moldova","","517.8","238.22","68.41","211.16","3.97",,"4.74","0.01","0.05","4.92","6.44","1.33","6.06","16.21","0.57","0.07",,"0.05","0.26","26.3","0.48","0.26","0.52",,"8.81","3.18","0.01","0.69","0.49","0.03","17.14","13.89","2.41","123.33","181.08",,,,,"1.19","0.98",,"-0.29","0.19",,"0.09",,,"62.16",,,,,,"4.09",,,"-26.75","-26.75","3.43",,,,,,,,,,"3.43",,,"4.49",,"0.23","1.55","0.08","0.04","0.65",,,"0.5",,"1.01",,,,,,"0.42",,"34.34","34.34",,"34.34",,"14.57",,,,,,,"0.91","2.91","8.39",,,,,,"2.36",,,,,,"3.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.61","65.37",
"Mongolia","","316.91","224.69","22.22","70","0.14","13.85","1.71","0.04","0.29","2.55",,"1.03","5.87","25.34",,"0.08",,,"0.03","104.06","30.76","3.22","0.17","0.27","0.53","0.48",,"0.08",,,"0.03","21.85","0.73","11.72","5.83",,,,,,,,"9.96",,,,,,"0.07",,,,"0.26",,"12.65","-0.72",,,,"38.67",,,,"38.67","38.67",,,,,,,,"8.82",,"1.11","0.45","0.67",,"1.69",,,"2.19",,"1.39",,,,,,"1.32",,"8.15","8.15",,"8.15",,"8.53",,,,,,,"0.33","4.25","4.44","0.32",,,"-0.8",,,,,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.04","41.35",
"Montenegro","","100.42","15.48","5.05","79.89","0.01","0","0.81",,"0.09","0.22",,,"-0.3","5.6","0.34","0.32",,,"0.31","0.5","0.09","1.09",,,"1.27","-0.91","0.03","0.29","1.53","-0.66","0.26","0.13","0.83","3.65","78.76",,,,,,,,,,,,,,,,,,,,"5.92","-0.87",,,,,,,,,,,,,,,,,"1.72",,"0.2",,"0.06",,"0.33",,,,,"1.01",,,,,,"0.13",,"-4.87","-4.87",,"-4.87",,"4.28",,,,,,,,"0.95","0.82",,,,,,"2.51",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.68","9.76",
"Montserrat","","40.06","33.42",,"6.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.42",,"5.67",,,,,,,,,,,,,,,,,,,,,,,,,"0.89",,,,,,,,,"0.89",,,,"0.07",,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.42","33.42",
"Morocco","","2240.15","1061.22","523.31","655.61",,"0.35","0.24","18.97","8.05",,"-0.08","0.47","539.46","414.69","0.04","0.04",,,"-0.91","27.3","4.05","0.17","1.15","0.05","0.5",,"0.4",,,"15.69","0.28","8.04","13.12","9.16","525.06",,,,,,"0.07",,"53.16",,,,"0.01",,"0.13","1.5",,,,,"2.67","465.77",,,,"1.82","1.23","2.83","-1.6",,,,,,,,,"0.59","6.01",,"0.32","-2.12","0.37","0.49","0.68",,,"1.56","2.27","1.87",,,,,,"0.57",,,,,,,"122.72",,,"-39.98",,,"147.74",,"6.09","8.87","0.27",,,,"-0.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1010.87","1003.73",
"Mozambique","","2106.01","1424.89","9.61","671.51","15.14","4.44","7.08","21.08","75.68",,"57.41","28.49","71.99","77.51",,,"2.75","53.27","23.66","85.28","56.51",,"47.67",,"57.25",,"53.41",,,"11.43","119.17","37.18","138.24","395.38","82.55",,,,,,,,"0.33",,,,,,,"8",,,"0.22",,"0.75","0.31",,"-3.21","-3.21","90.06","81.34",,"81.34",,,,,,,,,"8.72","41.15",,"0.15","7.8","0.39","1.12","6.87",,,"5.25",,"14.73",,,,,"2.96","1.89",,"317.45","317.45",,"317.45",,"143.51",,"6.25",,,,"2.63","26.3","4.4","100.41",,,,"3.45","0.07",,,,,,,"10.49",,"0.64",,,"1.35",,,"2.65",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,"867.74","710.42",
"Myanmar","","1384.46","1158.92","-1.05","226.59","6.16","89","106.95","7.74","8.25","0.72","25.11","9.68","3.35","353.43",,"0.02",,"1.78","6.12","213.92","17.29","0.4","7.95","2.98","36.26","0.16",,,,,"29.05","33.52","120.64","84.59","70.16",,,,,,"0.01",,,,,,,,,"0.05",,,"-5.25",,"4.12","0.02",,,,"-23.22",,,,"-23.22","-23.22",,,,,,,,"37.96",,"0.47","0.15","1.07","0.96","7.93",,,"6.14",,"16.89",,"1.02",,,,"3.33",,"13.85","13.85",,"13.85",,"127.85","2.46",,,,,,"44.03","3.48","79.77",,,,,"-1.88",,,,,,,"5.91",,,,,,,,,,,,,,,,,,,,,,"0.25",,,,,,,,,,,,"790.3","673.11",
"Namibia","","226.22","180.01","0.19","46.02","0.1","0.89","0.04","0.2","0.17","0.11",,"5.5","-1.8","23.61",,"0.01","0.08","0.03","0.2","-3.56","0.02",,"0.12","0.02","1.49","0.02","0.36","0.01",,"0.04","1.83","0.76","0.47","149.4","20.14",,,,,,,,"-0.53",,,,,,,,,,,,"0.15","0.57",,,,"-0.23","-0.23","0.59","-0.82",,,,,,,,,,"5.89",,"0.4",,"0.49","0.72","0.79",,,"1.21",,"1.22",,,,,,"1.06",,,,,,,"20.21",,"-0.92",,,,,,"3.31","17.88",,,,"-0.05",,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.49","30.75",
"Nauru","","22.52","18.43","0.03","4.06",,"15.4",,,,,,,,,,,,,,"1.41",,,,"1.6",,,,,,,,,"0.02",,"1.13",,,,,,,,,,,,,,,"0.03",,,,,,,,,,"2.26",,,,"2.26","2.26",,,,,,,,"0.05",,,,,,"0.03",,,,,,,,,,,"0.03",,,,,,,"0.61",,,,,,,,"0.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.43","0.02",
"Nepal","","883.82","542.76","0.52","340.53","2.31","13.61","1.63","0.22","3.06","0.01","27.31","37.54","-2.63","37.26","0",,,"0.23","0.4","56.37","14.44","1.61","0.07","1.19","42","0.01",,,,"0.05","3.37","45.32","184.23","75.47","35.15",,,,,"0.02","0.04",,"-0.16",,,,,,"0",,,,"0.08",,"0.33","0.21",,"-13","-13","73.13",,,,"73.13","73.13",,,,,,,,"39.72",,"0.67","2.9","0.75","0.6","8.96",,,"4.22",,"6.85",,"4.06",,,"6.33","4.38",,"170.07","170.07",,"170.07",,"35.46",,,,,,"1.29","13.93","4.99","13.26",,,,"-0.2","2.2",,,,,,,"2.06",,,,,,,,,,,,,,,,,,,,,,"0.25",,,,,,,,,,,,"354.16","291.31",
"Netherlands Antilles","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Caledonia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nicaragua","","432.17","158.52","17.24","256.41","0.61","0.14","2.34","2.8","12.5","0.01","0.56","1.61","1.02","17.69","0.01",,,"1.66","0.66","13.11","19.2","11.78","0",,"11.51",,"0.05",,,"15","3.02","18.05","0.12","25.68","34.69",,,,,,,,,,,,,,,"17.24",,,,,,,,"-21.91","-21.91","163.17",,,,,,"163.17","163.17",,,,,,"12.7",,"0.51","6.96","0.22",,"1.76",,,"1.41",,"1.07",,,,,"0.78",,,"47.8","47.8",,"47.8",,"19.96","1.36",,,,,,"4.36","3.63","7.21",,,,"1.24","2.16",,,,,,,"0.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.78","58.33",
"Niger","","917.78","315.3","2.8","599.68","8.7","0.33","0.06","17.38","7.34",,"10.03",,"52.84","26.89",,,,"3.02","3.44","32.05","0.5","19.76",,,"10.4",,,,,"17.44","7.54","26.81","0.18","79.29","261.14",,,,,,,,"-1.86",,,,,,,,,,,,"4.13","0.53",,"40.93","40.93","24.91","26.36","0.01","26.35",,,,,,,,,"-1.46","67.32",,"0.61","5.08","0.58","0.37","9.26",,,"3.26",,"19.79",,"1.79",,,"24.88","1.71",,"142.89","142.89",,"142.89",,"62.5",,"1.5",,,,"5.33","19.14","4.86","35.22",,,,,"-3.56",,,,,,,"6.19",,,,,"2.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202.03","158.58",
"Nigeria","","2478.6","1061.86","1.3","1415.44","189.35","2.38","0.86","0.15","20.72","0.04","-0.33","0.94","81.87","21.61","0.03","0.19",,"0.65","0.12","35.15","3.04","0.33","2.59","0.11","12.65","0.06","0",,,"0.15","1.02","2.34","389.59","485.59","116.03",,,,,,"0.07",,,,,,,,"0.09",,,,"0.01",,"0.98","0.14",,,,"33.19","26.76","0.22","26.54",,,,,,,,,"6.43","84.61",,"0.64","3.44","0.52","2.22","11.29",,,"8.05",,"56.02",,,,,,"2.43",,"858.85","858.85",,"858.85",,"322.77",,"1.74",,,,,"76.84","8.13","236.06",,,,,,,,,,,,"189.25",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1034.65","499.88",
"Niue","","13.63","12.73","0.08","0.82",,"2.06",,,,,,,,,,,,,,"0.07",,,,"10.6",,,,,,,,,,,"0.78",,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04",,,,,,"0.01",,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07",,
"North Macedonia","","211.92","88.4","14.67","108.85","2.74","0","2.16",,"0.06","0.16","0.02","0.13","3.25","35.63","0.31","0.03",,,"-0.82","-3.08","0.09",,,,"4.55","0.02","0.03","0.19","2.76","0.05","0.4","16.34","3.52","22.6","107.89",,"0.05",,,"0.01",,,,,,"0",,,"0.18",,,,,,"14.42",,,,,,,,,,,,,,,,,,"2.76",,"1.06","-0.54","0.2",,"0.61",,,"0.31",,"0.84",,,,,,"0.29",,"-12.16","-12.16",,"-12.16",,"10.36",,,,,,,,"1.28","1.72",,,,,,"7.36",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,"2.73",,,,,,,,,,,,,,"61.16","47.84",
"Northern Mariana Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oman","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pakistan","","3615.82","1761.85","118.77","1735.21","45.06","74.59","1.76","0.42","34.36","0.13","16.92","3.72","27.98","124.01","0.12",,,"0.73","3.38","244.3","12.91","0.18","13.89",,"23.5","0.04",,,,"0.15","22.55","21.77","438.47","695.96","159.98","0.15",,,,,,,"3.41",,,,"0.01",,"0.08",,,,"0.1",,"24.82","90.19",,"-52.36","-52.36","224.25",,,,"229.95","229.95",,,,,,,"-5.7","37.92",,"1.47","1.46","1.26","0.63","6.96",,,"5.76",,"18.1",,,,,"0.82","1.46",,"1217.91","1217.91",,"1217.91",,"147.5","0.95",,,,,,"84.4","5.65","39.48",,,,"-0.68","17.7",,,,,,,"44.96",,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1568.46","654.46",
"Palau","","23.48","22.95","0.06","0.47",,"3.26",,,"0",,,,,"0.08",,,,,,"7.04",,,,"0.03",,,,,,,,,,"12.53","0.01",,,,,,,,,,,,,,,,,,,,"0.06",,,,,"0.18",,,,"0.18","0.18",,,,,,,,"0.09",,"0.04",,,,"0.02",,,,,,,,,,,"0.04",,,,,,,"0.18",,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.66","0.08",
"Panama","","-193.26","-1.98","0.1","-191.38","0.13","0.07",,,"0.78","0.01",,"0.01","0.38","2.06",,,,,"0.08","-10.26","-0.74","0","0.17",,"0.13",,"0",,,"0.24","0.02","0.34","0.74","3.99","-201.03",,,,,,"0.1",,,,,,,,,,,,,,,,,,,"1.15",,,,,,"1.15","1.15",,,,,,"3.45",,"0.32",,"0.22",,"0.38",,,"0.7",,"0.82",,,,,"1.01",,,,,,,,"5.05",,,,,,,,"4.11","0.94",,,,,,,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2.23","3.71",
"Papua New Guinea","","581.91","464.23","0.05","117.63","0.33","418.31","0.24",,,,,"0.09","0.26","1.08",,,,,,"9.28","1.97",,,"22.76","1.43","0.03",,,,,,"0","1.81","6.98","14.4",,,,,,"0.02",,,,,,,,,,,,,,"0.03",,,,,"37.76",,,,"37.76","37.76",,,,,,,,"9.3",,,"1.12","0.24","1.04","1.58",,,"1.94",,"1.69",,"0.19",,,,"1.51",,"30.69","30.69",,"30.69",,"25.49","2.15",,,,,"0.29","4.97","3.73","16",,,,,"-1.65",,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.4","3.5",
