Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Burundi","","504.55","202.06","0.26","302.23",,,"0.73","26.34","6.94",,"5.14","0.99","18.28","23.02","0.08",,,"5.89","3.46","8.52","0.12","3.21","23.14",,"20.23","0.01","0.01",,,"2.29","5.98","6.36","15.44","25.88","121.71",,,,,,"0.02",,,,,,,,,,,,,,"0.24",,,"11.07","11.07","3.17","3.17",,"3.17",,,,,,,,,,"40.7",,,"16.35",,"0.34","4.1",,,"1.94",,"9.59",,"3.76",,"2.16","2.46",,,"108.2","108.2",,"108.2",,"17.38",,"-0.44",,,,,"8.35","1","8.28",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.54","134.01",
"Cabo Verde","","166.05","114.16","0.59","51.3",,,"2.54","0.07","0.75",,,,"5.97","1.09","0.04",,,,"0.85","1.89",,"15.87","12.1",,"0.01",,"43.7",,,"20.71","0.48","0.45","0.54","7.1","15.09",,,,,,,,"0.56",,,,,,,,,,"0.03",,,,,"-0.19","-0.19","5.29","5.29",,"5.29",,,,,,,,,,"4.7",,,"0.65",,"0.03","0.86",,,"0.99",,"0.52",,,,"1.37","0.28",,,"20.95","20.95",,"20.95",,"5.46",,"2.2",,,,,,"0.88",,,,,"-0.04","2.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.19","103.96",
"Cambodia","","636.17","452.83","22.15","161.19",,"27.68",,"10.37","15.33","0.1","12.94","4.64","35","37.62","0.01","0.1",,"3.43","3.94","113.56","35.28","0.12","0.17","6.42","3.81","0.03",,"0.07",,"8.52","17.88","4.03","24.56","87.22","44.84",,,,,,"0.02",,,,,,,,,,,,"22.07",,,"0.06",,,,,,,,,,,,,,,,,"38.29",,,"13.74",,"1.07","7.38",,,"2.95","0.58","6.7",,,,"1.82","4.05",,,"52.63","52.63",,"52.63",,"25.43",,,,,,,"3.12","1.32","21.07",,,,"0.6","-0.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317.23","159.5",
"Cameroon","","1939.9","1697.28","8.79","233.83",,,"0.51","87.76","12.4","0.06","17.02","0.28","596.23","754.52","0.16",,,"0.46","1.77","18.55","0.27","0.29","2.58",,"0.46","0.12",,,,"15.27","73.64","32.54","51.74","30.65","66.91",,,,"0.01",,"0.11",,"7.79",,,"0.03",,,,,,,,,"0.22","0.63",,"8.1","8.1","42.42","38.12","17.33","20.79",,,,,,,,,"4.3","21.95",,"0.23","4.15",,"0.43","3.85",,,"2.25","0.32","6.14",,,,"2.11","2.47",,,"42.03","42.03",,"42.03",,"52.42",,"8.82",,,,,"4.49","3.2","27.84",,,,,"8.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1465.86","1602.41",
"Cayman Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central African Republic","","180.01","117.98","0.16","61.87",,"0.84","0.35","0.02","5.65",,,"2.46","54.19","5.31","0.08",,,"4.86","0.02","2.55","0.21","0.68","6.34",,"1.15",,,,,"0.99","7.55","1.3","5.05","18.38","29.99",,,,,,"0.04",,,,,,,,,,,,,,"0.01","0.11",,"24.16","24.16","-15.44","-15.44",,"-15.44",,,,,,,,,,"17.56",,"0.25",,,"0.43","3.22",,,"1.82",,"6.12",,,,"2.14","3.58",,,"0.74","0.74",,"0.74",,"4.86",,,,,,,"0.09","0.07","4.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.15","87.9",
"Chad","","367.98","227.4","1.39","139.19",,"1.14","1.31","0.17","11.63",,"1.75","5.48","47.85","29.46","0.01",,,"9.36","0.76","9.9",,"2.43","6.84",,"4.06","0.01","2.1",,,"4.08","5.87","14.47","9.13","59.59","75.2",,,,,,"0.01",,"-0.35",,,,,,,,,,,,"0.21","1.52",,"-14.82","-14.82","17.86","15.62",,"15.62",,,,,,,,,"2.24","29.91",,"0.01","2.34",,"0.58","4.96",,,"1.84","1.43","11.76",,,,"2.12","4.87",,,"25.37","25.37",,"25.37",,"5.67",,"0.29",,,,,"2.31","1.55","0.56",,,,,"0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.32","126.61",
"Chile","","106.26","82.55","0.35","23.36",,"0.09","0.18","0.91","3.46","0.14",,"0.17","10.18","27.45","0.05","0.01",,"0.43","-0.75","8.75","0.24","0.27","0.06","0.46","23.05",,"0.13",,,"6.7","0.32","0.79","0.52","-1.06","12.51",,,,,,"0.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.41",,"0.72",,,"0.07","0.54",,,"0.2",,"0.4",,,,"1.48",,,,"-0.69","-0.69",,"-0.69",,"8.13",,,,,,,,"3.78","4.46",,,"-0.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.55","46.77",
"China (People's Republic of)","","1453.22","1403.92","-0.95","50.25",,"46.81","18.07","-3.84","32.9","0.21","-2.55","9.51","132.3","289.28","0.51","0.25",,"0.52","42.13","435.66","6.31","1.06","24.81","1.41","16.97","67.21","0.15",,,"67.45","10.57","2.99","162.43","40.8","56",,,,"0.07",,"1.37",,"-5.71",,,"0.02",,,,,,,"0.36",,"1.84","1.1",,,,,,,,,,,,,,,,,"67.19",,"1.15","26.79",,"1.93","9.82",,,"4.14","2.24","13.33",,,,"7.79",,,,"-261.28","-261.28",,"-261.28",,"188.35",,,,,,,,"39.76","83.96",,,"64.74","-0.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1135.5","820.07",
"Chinese Taipei","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colombia","","741.77","629.06","0.96","111.75",,"0.49","0.87","3.17","20.08","0.17","0.26","1.19","34.42","23.87","0.04","0.01",,"2.92","0.94","0.36","0.18","2","28","0.02","13.38","0.01","0.1",,,"64.3","18.56","8.72","1.5","403.5","73.77",,,,,,"0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.78",,"0.58","1.89",,"0.34","1.02",,,"1.16","0.02","1.59",,,,"1.79","1.39",,,"-0.71","-0.71",,"-0.71",,"28.91",,,,,,,,"4.06","0.66",,,,"-0.03","24.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"484.67","182.33",
"Comoros","","45.05","19.59","0.45","25.01",,,,"0.2","0.47",,,,"18.27","0.04","0.04",,,,"0.01","0.01",,,,,,,,,,,,"0.52",,"0.03","13.44",,,,,,,,"-0.05",,,,,,,,,,,,"0.01","0.49",,,,"-0.42","-0.43",,"-0.43",,,,,,,,,"0.01","8.84",,,"4.05",,"0.14","1.48",,,"0.55",,"1.03",,,,"1.59",,,,"2.5","2.5",,"2.5",,"0.65",,"-0.02",,,,,"0.03","0.07","0.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.83","18.56",
"Congo","","116.32","48.75","0.07","67.5",,,"0.04","0.31","2.48","0.03",,"0.03","18.52","5.78","0.5",,,"0.42","-0.84","4.99","1.05","0.31",,,"0.69","0.11",,,,"0.97","3.15","0.41","0.2","9.6","37.51",,,,,,,,,,,,,,,,,,,,"0.03","0.04",,,,"2","2",,"2",,,,,,,,,,"12.97",,,"2.99",,"0.46","1.32",,,"1.43","0.39","1.77",,,,"3.98","0.63",,,"15.23","15.23",,"15.23",,"-0.21",,"-1.83",,,,,"0.73",,"1.82",,,,,"-0.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73","29.53",
"Cook Islands","","9.78","9",,"0.78",,"2.73",,,"0.63",,,,"-0.12",,,,,,,"0.1",,,,"5.66",,,,,,,,,,,"0.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.41",,,,,,"0.1",,,,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.61","-0.12",
"Costa Rica","","64.41","50.23","0.14","14.04",,,"0.13","0.49","3.85","0.13",,"1.66","23.05","3.22","0.02",,,,"-0.45","17.32","1.73","0.06","1.82","0.02","0.32",,,,,"9.99","1.08","0.65","-11.97","-2.89","7.91",,,,"0.01",,"0.12",,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,"3.22",,"0.3",,,"0.12","0.68",,,"0.53","0.25","0.59",,,,"0.75",,,,"-0.16","-0.16",,"-0.16",,"3.08",,,,,,,,"2.35","0.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.13","29.23",
"Cote d'Ivoire","","171.08","112.36","0.12","58.6",,"0.01","4.9","5.93","3.93","0.01","-1.61",,"50.69","19.81","0.49",,,"2.72","0.82","6.54","0.85","0.55","1.51",,"4.67",,"0.2",,,"3.09","5.74","1.59","-37.11","37.03","69.85",,,,,,"0.08",,,,,,,,,,,,,,"0.04",,,"-46.83","-46.83","0.71","-0.37",,"-0.37",,,,,,,,,"1.08","24.91",,"0.17","-0.11",,"0.62","4.35",,,"3.87","1.46","9.74",,"0.06",,"2.65","2.1",,,"-15.78","-15.78",,"-15.78",,"25.74",,"4.22",,,,,"4.18",,"16.6",,,,,"0.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.71","57.74",
"Croatia","","162.91","55.89","0.88","106.14",,"0.83","8.82","0.5","0.29","0.39","1.05","0.06","3.19","7.5","0.21","0.36",,,"-3.19","0.19",,"0.04","0.14",,"6.92","0.09","0.12",,,,"6.1","0.09","1.05","21.14","100.87",,,,,,"0.02",,,"0",,"0.01",,,,,,,,,"0.85",,,,,"0.23",,,,,,,,,,,"0.23",,"5.04",,"0.66",,,"0.18","0.98",,,,"1.78","0.3",,,,"1.14",,,,,,,,,"0",,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","26.43",
"Cuba","","96.55","57.1","4.14","35.31",,,"0.07","3.03","8.39","0.11","0.02","0.01","2.45","2.95","0.09",,,,"0.48","1.8",,"0.22","0.15",,"1.2","0.03","0.01",,,"23.99","0.11","4.46","-4.86","12.39","2.1",,,,,,"0.34",,"3.69",,,,,,,,,,"0.04",,"0.07",,,,,,,,,,,,,,,,,,"6.46",,"0.8",,,"0.16","0.8",,,"0.59","0.13","0.79",,,,"1.37","1.82",,,,,,,,"26.75",,,,,,,,"3.75","11.37",,,,,"11.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.6","28.86",
"Cyprus","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Democratic People's Republic of Korea","","99.58","71.98","-0.83","28.43",,"5.55","0.01",,"2.12","0.23","0.92","2.18","0.32","3.05","0.11","0.02",,"0.49","1.82",,,"0.34","0.7","0.4","4.71","0.08",,,,"1.58","7.75","5.92","1.17","32.51","16.61",,,,,,,,"-0.84",,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,"10.56",,,"-0.61",,"0.01","0.5",,,"1.23",,"5.07",,,,"3.38","0.98",,,,,,,,"1.25",,,,,,,"1.17","0.28",,,,,,"-0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.99","20.77",
"Democratic Republic of the Congo","","1348.27","789.9","-0.61","558.98",,"0.54","5.95","209.77","32.99","0.33","4.47","6.11","27.6","62.96","1",,,"15.65","4.14","22.93","1.64","3.56","50.74",,"23.33","0.09","1.49",,,"17.69","33.39","10.4","120.69","132.44","158.01",,,,,,,,"-1.02",,,,,,,,,,,,"0.08","0.33",,"-64.2","-64.2","128.15","128.15","115.55","12.6",,,,,,,,,,"71.43",,"0.45","0.83",,"0.31","15.01",,,"5.51","0.08","43.27",,,,"4.35","1.62",,,"220.26","220.26",,"220.26",,"45.33",,"-0.99",,,,,"16.62","1.91","27.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"403.75","565.63",
"Djibouti","","112.67","76.03","-0.29","36.93",,,,,"0.75",,"0.01",,"56.7","0.28",,,,,"0.85","3.67","0.57",,"1.43",,,,,,,"1.49","0.04","0.03",,"10.21","5.65",,,,,,"0.01",,"-0.27",,,,,,,,,,,,"0.01","-0.04",,"-2.78","-2.78","2.75","1.67",,"1.67",,,,,,,,,"1.08","12.09",,,"3.35",,"0","0.67",,,"0.75","0.87","2.83",,,,"1.38","2.24",,,"10.69","10.69",,"10.69",,"8.54",,,,,,,"0.26","0.07","5.52",,,,,"2.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.46","60.8",
"Dominica","","19.45","3.7","-0.18","15.93",,,,,"3.73","0.06",,,"-1.39",,"0.05",,,,,"0.66","0.51",,,"0.05",,,,,,,,,,"0.03","14.09",,,,,,"0.05",,"-0.27",,,,,,,,,,,,"0.04",,,,,"-0.28",,,,,,,,,"-0.28",,,,"0.15",,,"-0.22",,"0","0.14",,,,,,,,,"0.23",,,,"1.88","1.88",,"1.88",,"0.09",,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.03","-1.28",
"Dominican Republic","","144.63","26.52","0.13","117.98",,,"0.01","0.93","2.91","0.01","0.04","0.27","16.47","8.72","0.05",,,"0.67","-3.56","2.96","1.48","0.13","0.02",,"0.4",,,,,"27.34","0.15","0.35","-37.35","4.52","102.68",,,,"0.01",,"0.03",,,,,,,,,,,,,,"0.09",,,,,,,,,,,,,,,,,,"3.73",,"0.07","-0.76",,"0.55","0.8",,,"0.92",,"1.14",,,,"1.01",,,,"-0.66","-0.66",,"-0.66",,"12.23",,,,,,,,"1.1","11.24",,,,"-0.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5.33","13.9",
"East African Community","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ecuador","","230.06","184.02","0.26","45.78",,"0.03","0.32","19.14","3.49","0.12","0.61","0.6","4.03","22.03",,,,"0.21","1.62","2.97","3.35","1.09","0.49","0.02","2.23","0.08",,,,"71.27","0.5","8.49","-1.33","42.66","34.9",,,,,,"0.25",,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,"4.38",,"0.5","-1.27",,"0.08","1.07",,,"0.89","0.08","0.83",,,,"1.93","0.27",,,"-1.13","-1.13",,"-1.13",,"7.63",,,,,,,,"0.02","7.17",,,"0.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.47","120.78",
"Egypt","","1138.69","793.11","105.01","240.57",,"12.59","26.15","-2.51","17.65","0.17","30.33","4.21","77.13","153.91","6.94","0.11",,"0.36","-11.27","-27.04","5.77","0.07","14.6",,"0.36","0.02","0.07",,,"11.36","2.42","7.17","0.13","462.41","220.66",,,,"0.41",,"0.85",,"60.05","0",,,,,,,,,"0.07",,"0.72","42.91",,,,"2.57","1.56",,"1.56",,,,,,,,,"1.01","18.86",,"0.85","5.51",,"0.56","1.94",,,"2.41","1.05","3.21",,,,"2.92","0.41",,,"-33.3","-33.3",,"-33.3",,"31.78",,,,,,,,"12.86","2.57",,,,,"16.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"672.92","314.2",
"El Salvador","","107.53","72.7","0.1","34.73",,"0.05","0.98","1.35","4.24","0.1","0.04",,"5.74","9.21",,,,"2.48","0.52","26.8","1.13","9.1","0.42","0.04","0.69",,"0.04",,,"61.05","4.16","2.26","-96.74","39.04","25.16",,,,,,"0.09",,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,"6.53",,"0.25","1.47",,"0.32","0.62",,,"0.84",,"0.69",,,,"1.01","1.33",,,"-0.84","-0.84",,"-0.84",,"3.88",,,,,,,,"1.14","2.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11.19","-1.55",
"Equatorial Guinea","","31.36","25.78","-0.12","5.7",,,,,"1.62",,,,"3.78",,,,,,,"0.01","0.13",,,,,,,,,"20.21",,,,"0.03","2.07",,,,,,"0.01",,"-0.15",,,,,,,,,,,,"0.02",,,,,"-0.64","-0.64",,"-0.64",,,,,,,,,,"3.4",,,"-0.36",,,"0.77",,,"1.06",,"0.87",,,,"1.06",,,,"-1.61","-1.61",,"-1.61",,"2.48",,"0.27",,,,,,,"2.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.44","23.99",
"Eritrea","","158.53","46.88","2.45","109.2",,"0.05","0.09","0.84","1.4","0.01","1.11","0.69","0.9","3.9","0.05",,,"1.5","1.79","8.37","0.21",,"4.43",,"10.18","0.01",,,,"0.23","2.64","0.47","6.4","1.61","36.12",,,,,,"2.1",,,,,"0.02",,,,,,,,,"0.19","0.14",,,,"9.7","9.7",,"9.7",,,,,,,,,,"17.68",,"0.23","4.35",,"0.96","5.91",,,"0.98","0.64","2.65",,,,"1.96",,,,"31.86","31.86",,"31.86",,"13.84",,"0.62",,,,,"1.64","0.51","11.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.37","24.59",
"Eswatini","","50.67","12.47","-0.68","38.88",,"0.71","0.02","0.18","1.36",,"-1.58","0.3","0.3","-5.92",,,,"1.68","1.28","7.26","0.34",,"0.04","0.01","0.76",,,,,,,"0.02","2.23","3.48","11.57",,,,,,,,"-0.68",,,,,,,,,,,,,,,,,"-0.95","-0.95",,"-0.95",,,,,,,,,,"6.17",,,"0.75",,,"0.7",,,"0.76",,"2.35",,,,"1.26","0.35",,,"-0.25","-0.25",,"-0.25",,"22.34",,"7.42",,,,,,,"14.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.99","-1.47",
"Ethiopia","","2606.55","1245.57","30.35","1330.63",,"1.85","7.18","13.13","90.52","0.5","6.43","9.98","20.05","96.48","2.43","0.02",,"58.94","75.47","36.03","3.3","0.98","50.76","0.06","34.14","0.16","0.13",,,"27.08","44.72","2.43","291.07","371.73","364.76",,,,,,"23.6",,"4.26",,,"0.02",,,,,,,"0.04",,"1.89","0.54",,,,"169.16","169.16","15.27","153.89",,,,,,,,,,"116.01",,"0.91","29.58",,"2.33","9.46",,,"3.44","2.84","51.41",,,,"3.77","12.27",,,"378.96","378.96",,"378.96",,"301.75",,"9.82",,,,,"110.11","3.44","161.68",,,,"2.05","14.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"981.35","705.51",
"Fiji","","50.88","33.08","0.07","17.73",,"18.61",,,"0.5",,,,"1.11","0.19","0.04",,,,"0.02","5.75","1.45",,"-0.08","3.64",,,,,,,,,"0.64","1.21","10.74",,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.92",,,,,"0.99","2.35",,,"2.28",,,,,,"1.3",,,,,,,,,"0.07",,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.42","1.92",
"French Polynesia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gabon","","53.21","33.62","1.44","18.15",,,"0.05","-0.51","1.66",,,,"32.15","-1.44",,,,,"0.24","0.26",,,,,,,,,,"0.16",,,,"1.05","9.4",,,,,,"0.01",,"1.43",,,,,,,,,,,,,,,,,"-2.09","-0.19",,"-0.19",,,,,,,,,"-1.9","3.73",,"0.11","0.27",,"0.33","0.62",,,"0.37","0.24","0.67",,,,"1.12",,,,,,,,,"7.11",,"-0.48",,,,,,"2.07","5.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.92","30.65",
"Gambia","","97.2","33.24","2.88","61.08",,,"-0.72","1.29","1.54","0.01","0.3","0.05","0.74","0.9","0.01",,,"0.09",,"6.39","0.1",,"10.07",,"0.12","0.02",,,,"4.81","0.83",,"5.03","1.66","9.2",,,,"0.03",,"0.01",,"2.7",,,,,,,,,,,,"0.06","0.08",,"-11.95","-11.95","37.24","35.18",,"35.18",,,,,,,,,"2.06","8.84",,,"0.97",,"0.2","2.06",,,"0.71","0.12","1.48",,,,"1.52","1.78",,,"3.36","3.36",,"3.36",,"14.39",,"3.41",,,,,"1.2",,"10.2",,,,,"-0.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.26","23.43",
"Georgia","","381.93","246.76","9.55","125.62",,,"55.3","1.51","4.16","0.85","1.88","0.6","4.48","38.34","3.43",,,"1.15","0.16","7.01","0.16",,"7.85",,"6.52","1.55","0.01",,,,"10.77","5.52","8.73","86.78","28.05",,,,"0.17","0.38","1.36",,"-1.1","0.26",,"0.64",,,,,,,,,"7.84",,,"3.16","3.16","0.22",,,,,,,,,,,"0.22",,"10.02",,"0.59","0.42",,"0.14","1.26",,,"0.52","2.4","0.77",,,,"1.08","2.84",,,"70.48","70.48",,"70.48",,"13.69",,,,,,,"0.22","1.05","12.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149.66","136.61",
"Ghana","","1162.92","709.99","2.14","450.79",,"0.35","0.15","13.14","78.57","0.22","72.13","0.56","41.6","52.7","0.16",,,"3.74","11.08","46.48","1.56","0.06","142.23","0.12","1.21","0.02",,,,"5.77","1.65","13.83","152","70.66","85.22",,,,,,"0.09",,"0.47",,,,,,,,,,,,"0.03","1.55",,,,"32.05","32.05","9.75","22.3",,,,,,,,,,"27.32",,"0.53","2.9",,"0.66","6.09",,,"2.22","2.38","7.67",,,,"2.08","2.79",,,"239.69","239.69",,"239.69",,"66.51",,"2.74",,,,,"9.83","3.21","46.97",,,,"2.41","1.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453.09","497.21",
"Gibraltar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grenada","","26.09","4.61","-1.2","22.68",,,,,"3.51",,,,"0.33",,"0.04",,,"0.15",,"0.08","0.22","0.07",,,,"0.01",,,,,,"0.07",,"0.13","1.11",,,,"0.02",,,,"-1.43",,,,,,,,,,"0.01",,"0.2",,,,,"12.7",,,,,,,,,"12.66",,,"0.04","0.34",,,"0.07",,"0","0.08",,,,,,,,,"0.19",,,,"8.7","8.7",,"8.7",,"-0.17",,,,,,,,,,,,,,"-0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.05","0.6",
"Guatemala","","465.03","415.24","0.2","49.59",,"0.14","6.84","3.33","11.18","0.05","2.41","0.9","2.86","17.3",,,,"1.91","3.66","17.65","2.77","0.19","25.22","0.45","14.83",,,,,"252.85","28.74","3.86","-27.61","45.71","30.76",,,,,,"0.19",,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,"8.62",,"0.21","1.59",,"0.53","0.68",,,"0.8",,"1.1",,,,"1.25","2.46",,,,,,,,"10.21",,,,,,,,"0.77","10.73",,,,,"-1.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.75","318.65",
