Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Northern Mariana Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pakistan",,"2364.31","1279.49","131.66","953.16","135.86","41.32","2.23","0","23.5","0.03","0.94","0.25","95.88","121.05",,"0.39",,"1.02","13.39","-73.36","2.33","0.29","0.58",,"10.55","0.07","0.01",,,"1.77","8.99","17.72","518.28","492.24","128.54",,,,,,,,"2.93",,,,"0",,"0.03",,,,"0.13",,"10.9","34.26",,,,"93.7",,,,"97.66","97.66",,,,,,,"-3.96","57.95",,"1.02","4.34","1.42","0.6","3.6",,,"3.8","6.04","31.93",,,,,"3.07","2.13",,"440.07","440.07",,"440.07",,"232.9",,,,,,,"122.83","4.55","98.86",,"0.13",,"-0.58","7.11",,,,,,,"133.95",,,,"0.3",,"0.09",,,,,"0.94",,,,,,,,,,,,,,,,"0.58",,,,,,,"1190.99","765.17",
"Palau",,"22.15","17.77","0.54","3.84","0.24","1.49",,"0.15","0.01","0.01",,,,"0.01",,,,,,"12.97","0.02",,,"0.19",,,,,,,,,,"2.92","0.13",,,,,,"0.01",,,,,,,,,"0.01",,,"0.02",,,"0.5",,,,"3.56",,,,"3.56","3.56",,,,,,,,"0.15",,"0.04",,,,"0.02",,,,,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.91","0.17",
"Panama",,"41.75","9.95","0.35","31.45","24.07","0.11","0.04",,"0.5","0.06",,,"0.39","0.38",,"0",,,,"-6","-0.88",,,,,,,,,"-3.62","0.03","0.15","1.36","17.44","0.87",,,,,,"0.27",,,,,,,,,,,,"0.02",,"0","0.06",,,,"3.12",,,,,,"3.12","3.12",,,,,,"13.67",,"0.38",,"0.25",,"0.11",,,"0.39","10.88","0.87",,,,,"0.36","0.43",,,,,,,"13.79","5.53",,,,,,,"2.73","1.85",,,,,"3.69",,,,,"22.71",,"0.36",,,,"0.07",,"0.5","0.44",,,,,,,,,,,,,,,,,,,,,,,,,,,"14.06","-1.37",
"Papua New Guinea",,"532.63","440.12","0.08","92.43","0.88","381.46","0.43","0","0.04","0.01",,,"0.01","0.91",,,,,"0.46","21.19","0.3",,,"22.54","1.11","0.04",,,,"0.03",,,"0.79","10.81","13.28",,,,,,"0.02",,,,,,,,,,,,"0.04",,"0.02","0",,,,"15.24",,,,"15.24","15.24",,,,,,,,"15.65",,"0.24","4.58","0.23","0.24","1.22",,,"1.58",,"2",,"3.51",,,,"2.07",,"18.29","18.29",,"18.29",,"29.97",,,,,,"0.6","3.47","5.06","21.74",,,,,"-0.9",,,,,,,"0.64",,,,,,"0.04",,,,,,,,"0.05",,,,,,,,,,,,,"0.15",,,,,,,"34.21","2.68",
"Paraguay",,"142.75","42.39","0.22","100.15","0.04","0.05","0.23","0.01","0.69","0.03",,,"1.11","3.96",,,,,"0.45","-11.36","12.35","0.11","0.03","0.07","0.71",,"0",,,"9.29","1.32","0.65","0.39","22.3","53.89",,,"0",,,"0.17",,,,,,,,"0",,,,"0.01",,"0.04",,,,,"20.18",,,,,,"20.18","20.18",,,,,,"3.35",,"0.24","-0.56","1.16","0.02","0.35",,,"0.64",,"0.85",,,,,,"0.66",,,,,,,"22.74","0.96",,,,,,,"2.49","3.86",,,,,"15.42",,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.54","16.94",
"Peru",,"-1.26","-155.89","4.6","150.04","651.13","0.35","0.71","14.11","23.93","0.2","0.07","0.52","8.2","88.41","0.01","0.09",,"0.47","2.89","-463.43","13.02","1.26","-0.59","0.8","10.75","0.02","0.02","0.11",,"8.77","1.79","26.32","4.53","100.77","116.96",,,"0.01",,,"0.3",,,,,,"0.04",,"0.01","0.4",,,"0.09",,"0.34","3.41",,,,"6.09",,,,,,"6.09","6.09",,,,,,"5.15",,"0.44",,"0.46","0.57","0.65",,,"0.96",,"1.07",,,,,,"1.01",,,,,,,"21.83","0.92",,,,"5.17","2.09",,"7.79","4.24","0.6","1.02",,,,,,,,"633.02","1.63","1.04",,,"0.04","0.48",,,"2.38",,"9.68",,"0.43",,,"1.26","0.48",,,,,,,,,,"0.25",,,"0.25","0.2",,,,,"-234.69","131.59",
"Philippines",,"160.48","163.28","1.83","-4.63","8.06","53.93","3.64","3.14","10.61","0.1","-0.02","0.65","-11.59","34.95",,"0.04",,"0.19","4.53","-141.71","37.43","1.68","0.57","2.27","2.92","0",,"0.01",,"2.63","7.08","1.57","9.65","138.99","28.28",,,,,,"0.23",,"-1.2",,,,"0.01",,,,,,"0.31",,"1.49","0.81",,,,"-93.54",,,,"-93.64","-93.64",,,,,,,"0.1","13.76",,"0.48","-0.79","1.7","0.19","0.71",,,"2.4","2.41","2.98",,"0.96",,,"1.31","1.39",,"-13.86","-13.86",,"-13.86",,"60.73",,,,,"2.48",,,"7.26","53.1","1.66",,,"-0.28","-3.49",,,,"0.14",,,"6.48",,,,"0.44","0.08","0.04","0.01",,,,,,,,,,,"0.63",,,,,,,,,,"0.25",,,,,,"45.44","57.25",
"Qatar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rwanda",,"1231.33","507.73","10.71","712.89","35.19","9.44","0.37","40.62","6.28",,,"0.1","3.65","45.24",,"0",,"2.34","1.06","43.32","16.52","0.23","47.95","0.07","3.08","0.03",,"0.04","0.03","0.53","28.52","4.91","76.58","176.83","148.02",,,,,,"0.33",,"1.94",,,,,,"0.01",,,,"0.04",,"1.34","1.58",,"73.38","73.38","45.19","44.99","0.03","44.96",,,,,,,,,"0.2","54.89",,"0.24","17.32","0.4","0.46","5",,,"1.53","16.48","7.78",,,,,"4.53","1.15",,"291.36","291.36",,"291.36",,"100.05",,,,,,,"16","0.17","84.69","1.63","0.13",,"0.57","-3.14",,,,"0.09",,,"9.39",,"0.62",,,"0.25","0.99",,"0.36",,,,,,"0.34",,,,,"22.92",,,,,,,,,"0.03","0.19",,,,,"352.95","247.27",
"Saint Helena",,"65.63","65.29",,"0.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.29",,"0.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.18",,,,,,,,,,,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.29","65.29",
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Lucia",,"15.38","4.74","-1.13","11.76",,"0.11",,,"0.28",,,,"-0.21","0.02",,,,,,"4.19","0.02",,,"0.15",,,,,,,,,"0.15","0.03","8.43",,,,,,,,"-1.14",,,,,,,,,,"0.01",,,,,"-2.97","-2.97",,,,,,,,,,,,,,"0.19",,,,"0.09",,"0.07",,,,,,,,,,,"0.02",,"3.36","3.36",,"3.36",,"2.76",,,,,,"2.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.46","-0.04",
"Saint Vincent and the Grenadines",,"11.86","4.05","1.17","6.64",,"2.12","0.06",,"0",,,,"-0.79","0.01",,"0",,,,"2.23","0.04",,,"0.1",,,,,,,,,"0.21","0.06","3.1",,,,,,,,"0.13",,,,,,,,,,"0.04",,,"1",,"-1.96","-1.96",,,,,,,,,,,,,,"0.18",,,,"0.08",,"0.07",,,,,,,,,,,"0.02",,"0.22","0.22",,"0.22",,"5.1",,,,,,"4.39",,"0.59",,,"0.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.73","-0.5",
"Samoa",,"136.22","76.87","0.07","59.29","0.08","31.18",,,"0.01",,,,,,,,,,,"28.59","0.13",,,"15.5",,,,,,,,,"0.21","1.24","8.12",,,,,,,,,,,,,,,,,,"0.07",,,,,"-1.61","-1.61","13.35",,,,"13.35","13.35",,,,,,,,"1.85",,,"-0.07","0.24",,"0.67",,,,,,,,,,,"1.01",,"24.92","24.92",,"24.92",,"12.65",,,,,,"1.94",,"6.33",,,"4.77",,,"-0.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08",,,,,"30.06","0.21",
"Sao Tome and Principe",,"40.24","15.09","0.06","25.09","0.01","0",,,"0.18",,,"0","0.55","0.03",,,,,,"2.54",,,,,,,"11.61",,,,,,"0.13","0.05","7.71",,,,,,,,,,,,,,,,,,,,"0.06",,,"1.2","1.2","3.46","3.46",,"3.46",,,,,,,,,,"3.82",,,"0.65","0.25",,"0.64",,,"0.38",,"0.96",,,,,"0.18","0.77",,"1.42","1.42",,"1.42",,"7.47",,,,,,,"1.58","1.86","3.76",,,,,"0.28",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.48","12.32",
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senegal",,"908.18","545.59","3.3","359.29","33.7","0.09","1.63","14.6","42.01","0.15",,"0.6","126.06","18.24",,"0",,"0.75","22.05","104.79","23.31","16.04","0.57","0.03","0.24","0.14","0.43",,,"9.53","1.72","3.47","1.83","157.29","46.41",,,,,,"0.23",,"1.8",,,,,,"0.04",,,,"0.09",,"1.18","2.61",,"-33.65","-33.65","20.64","23.31","0.04","23.27",,,,,,,,,"-2.67","26.75",,"0.33","9.18","1.09","0.11","6.46",,,"1.82",,"5.03",,,,,"1.42","1.31",,"223.49","223.49",,"223.49",,"75.64","0.52",,,,,,"12.48","2.29","19.86","1.06","0.28",,"-0.34","39.49",,,,,,,"13.94",,"0.51",,,,,"0.41",,,"0.42",,,,,,,,"0.23","9.8","3.74",,,,"0.25",,,"0.27","4.12",,,,,,"472.28","214.35",
"Serbia",,"1688.42","252.28","1220.14","216","0.71","0.03","12.11","0.05","0.03","2.32","-0.01","0","5.01","167.31","0.21","2.33",,"0.06","-35.09","33.94","1.76","0.1","0.11",,"3.53","-3.27","0.03","1.14","3","-0.26","13.46","24.45","3.08","16.86","268.02",,"0.4","0.05",,,"0.61",,"0.46",,,"0",,,"1.63","6.87",,,,,"6.47","1203.66",,,,"-2.72",,,,,,,,,,"-2.72",,,"8.21",,"-0.01",,"0.08",,"0.28",,,"0.64","5.73","0.98",,,,,,"0.51",,"-65.48","-65.48",,"-65.48",,"7.97",,,,"0.05",,,,"1.52",,,,,,,"6.4",,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.67",,,,,,,,,,"191.14","171.69",
"Seychelles",,"16.2","9.7","2.09","4.42",,"1.28",,"0.01","0.16",,,,"2.3","0.01",,"0",,,"0.01","5.49",,,,,,,,,,,"0.01",,"0.44",,"3.48",,,,,,"0.03",,"-0.55",,,,,,,,,,"0.03",,"0.01","5.29",,,,"-0.02","-0.02","0.59","-0.6",,,,,,,,,,"1.06",,"0.26",,"0.22","0","0.08",,,,,,,,,,,"0.5",,,,,,,"-0.11",,,,,,,,"0",,,,,,"-0.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.4","2.78",
"Sierra Leone",,"541.17","282.79","9.91","248.46","7.97","1.98","0.05","0.01","1.39","0.01","-0.07","0.59","0.42","17.22",,"0.01",,"13.8","0.95","10.65","4.93",,"0.01","0.08","2.27",,"0.05",,,"0.94","0.7","0.43","151.88","74.52","51.44",,,,,"0.03","0.2",,"5.05",,,"0.01","0.03",,,,,,"0.1",,"0.64","0.36",,"38.14","38.14","16.27","11.63","0","11.63",,,,,,,,,"4.63","23.26",,"0.18","3.25","0.45","0.53","5.77",,,"1.46",,"9.06",,"1.34",,,,"1.21",,"65.89","65.89",,"65.89",,"53.47",,,,,,,"6.61","2.28","41.94",,,,,"2.65",,,,"0.08",,,"4.55",,"2.67",,,"0.18",,,,,,"0.33",,,,"0.04",,,,,,,,,,,,"0.12",,,,,,,"257.03","186.54",
"Singapore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovenia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solomon Islands",,"186.81","156.34","0.03","30.45","0.98","119.2",,,"0.03",,,,"0.01","0.4",,,,,,"12.69","4.45",,,"18.58",,,,,,,,,"0.32","0.67","9.58",,,,,,"0.01",,,,,,,,,,,,"0.01",,,,,"-3.85","-3.85","8.63",,,,"8.63","8.63",,,,,,,,"7.07",,,"3.1","0.21",,"0.59",,,,,,,"1.91",,,,"1.25",,"2.74","2.74",,"2.74",,"6.27","0.81",,,,,,"0.89","2.47","2.1",,,,,,,,,,,,"0.06",,"0.15",,,,"0.04",,,,,,,,"0.25",,,,"0.48",,,,,,,,,,,,,,,,"14.11","0.73",
"Somalia",,"1760.37","1255.12","94.2","411.05","3.84","14.34","1.24","4.72","26.7",,"37.16","15.22","3.73","222.86",,"0.18","0.35","7.12","14.19","21.49","1","2.38","15.78","1.55","66.11",,"0.13",,"0.03","0.95","82.85","19.84","363.17","332.04","260.83",,,,,"0.03",,,"2.75",,,"0.01","0.19",,"0.06","1",,,,,"60.64","17.02",,,,"14.74","6.08","0.03","6.05",,,,,,,,,"8.66","56.72",,,,"0.23","0.1","9.4",,,"2.72","1.77","19.23",,"7.39",,,"12.18","3.69",,,,,,,"78.76",,,"0.98",,"32.99",,"6.25","2.35","35.79",,,,,"0.39",,,,,,,"3.6",,"0.14",,,,,,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,"984.18","771.7",
"South Africa",,"1014.81","777.71","1.03","236.07","76.45","2.67","0.48","11.63","5.3","0.02","2.31","1.56","-23.15","110.29","0.05","0.04","0.04","4.62","0.52","11.1","0.45","0.37","0.93","0.19","6.81","0.01","1.36",,,"0.16","4.59","14.7","24.61","596.05","124.65",,,,,,"0.46",,,,,"0",,,,,,,,,"0.05","0.52",,,,"0.58","0.36","0.36",,,,,,,,,,"0.22","24.32",,"0.6",,"1.61","1.65","0.67",,,"1.02","15.42","1.17",,,,,"0.26","1.92",,,,,,,"86.53",,,,,,,,"5.44","81.09",,,,,,,,,"0.34",,,"25.38",,"2.54",,"0.18",,"0.05","16.24",,,,"0.53",,,"0.05",,,,,"9.46","0.22",,,"9.99","2.11","4.98",,"1.88","0.31","0.07","2.14",,,,"724.72","140.4","2.14"
"South Sudan",,"2183.24","1694.48","1.67","487.1","4.12","24.9","3.33","10.68","109.89","0.4","14.81","6.04","3.6","151.55",,"0.31",,"12.05","8.91","42.22","4.21","2.4","55.21","3.56","73.01",,,"1.27","0.03","1.07","37.64","24.72","216.63","886.04","240.41",,,,,,"0.07",,,,,"0.01",,,,,,,"0.08",,"1.27","0.23",,,,"20.17","20.17",,"20.17",,,,,,,,,,"88.7",,,,"0.12","0.69","4.26",,,"2.61","56.68","11",,"-0.31",,,"9.46","4.19",,"61.46","61.46",,"61.46",,"76.37",,,,,"15.52",,"12.98","0.24","47.63",,,,,,,,,,,,"3.74",,"0.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1418.84","525.93",
"Sri Lanka",,"316.17","107.65","23.61","184.92","5.56","21.53","3.22","0.82","2.89","0.17","0.03","0.61","1.67","2.34",,"1.16",,"0.01","2.76","31.58","11.77","0.31","0.16","1.24","8.43",,,,"0.03","-1.3","2.17","3.27","7.32","5.46","36.27",,,,,,"0.08",,"5.32",,,"0.01",,,"0.01",,,,"0.29",,"0.36","0.74",,,,"-17.49",,,,"-17.49","-17.49",,,,,,,,"18.98",,"0.48","7.27","0.79",,"0.72",,,"0.65","3.31","1.87",,"1.9",,,,"1.99",,"116.43","116.43",,"116.43",,"30.73",,,,,"7.2",,"1.79","3.07","7.92",,"2.87",,"-0.65","8.54",,,,,,,"0.51",,"0.08",,,,,"0.24",,,"2.14","0.33",,,"0.05",,"0.52",,"1.11",,,,,,,,,"0.57",,,,,,,"54.02","21.48",
"States Ex-Yugoslavia unspecified",,"5.72","4.3",,"1.42",,,"2.52",,,,,,"0.02",,,,,,"0.02",,,,,,"0.7",,"0.18",,"0.59",,,,"0.27",,"1.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.05",,,,"0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.31","3.61",
"Sudan",,"862.41","370.5","216.45","275.46","0.66","0.02","0.36","0.24","11.49","0.03","4.38","0.23","4.19","46.86","0.01","0.04",,"6.48","21.98","23.68","5","0.17","4.24",,"13.04","0.01",,,,"0.1","26.14","9.54","81.1","111.17","112.77",,,,,"0.03",,,"53.57",,,,"0.01",,"0.02","1",,,"0.05",,"6.98","132.63",,,,"3.7","9.5","0.08","9.42",,,,,,,,,"-5.81","33.79",,"0.34","6.36","0.25","0.29","2.46",,,"3.49","3.47","15.26",,,,,,"1.86",,,,,,,"125.21",,,"40.12",,"29.63",,"28.16","3","24.25",,,,,"0.05",,,,,,,"0.49",,"0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300.46","196.56",
"Suriname",,"20.13","4.18","0.06","15.89","1.51","0.28","0.08","1.51","0.34",,,"0","0.9","0.06",,,,,,"0.11","0.11",,"0.75","0.01",,,,,,,,,"0.03",,"9.83",,,,,,"0.01",,,,,,,,,,,,"0.02",,"0.03",,,,,"1.75",,,,,,"1.2","1.2",,"0.42",,,"0.13","0.74",,,,"0.12",,"0.1",,,,,,,,,,,"0.52",,,,,,,"3.57",,,,,,,,"0.51","2.46",,,,,"0.6",,,,,,,,,,,,,,,,,,,,,"1.3",,,,,,,,,,,,,,,"0.21",,,,,"1.44","3.33",
"Syrian Arab Republic",,"10427.85","2566.28","7448.7","412.88","5.11","11.85","7.5","10.28","107.91","2.37","44.05","10.46","27.95","879.79","0.35","0.41","1.21","3.5","15.09","54.95","14.44","6.24","32.82","3.36","129.42","5.06","12.21","1.02","0.05","62.03","56.08","34.4","404.11","627.38","354.22",,"0.11",,,"0.18","67.02",,,"0.11",,"0.04","0.35",,"0.46","20.53",,,,,"7246.78","100.37",,,,,,,,,,,,,,,,,"58.06",,"0.22","-2.63","0.25",,"0.36",,,"1.22","6.33","2.69",,,"39.97",,"7.52","2.13",,,,,,,"0.6",,,,,,,,,,,,,,"0.6",,,,"0.05",,"0.33","1.78","0.84",,,,,,,,,,,,,,,"0.11",,,,,,,,"2",,,,,,,,,,"2117.17","1581.36",
"Tajikistan",,"328.19","112.38","33.73","182.09","1.75","0.07","0.23",,"0.59","0.05","0","1.24","0.16","24.31",,"0",,,"0.01","24.09","1.12","0.16","0.15",,"1.76","0.19",,"0","0","0.01","0.22","19.73","2.95","35.34","22.94",,,,,"0.01","0.09","1.34",,"0.02",,,,,,"16.1",,,"0.01",,"2.98","1.72",,"-25.33","-25.33","99.19",,,,"98.16","98.16",,,,,,,"1.04","16.74",,"0.21","5.88","0.4","0.01","3.24",,,"0.75","1.69","3.16",,"0.69",,,"0.1","0.62",,"26.62","26.62",,"26.62",,"41.92",,,,,,"12.86","4.73","1.51","19.08",,,,,"-3.4","7.14",,,,,,"0.01",,,,,,,,,,"1.74",,,,,,,,,,,,,,,,,,,,,,,,"87.44","29.68",
"Tanzania",,"2585.79","1427.38","2.98","1155.43","91.35","3.5","2.18","13.51","90.28",,"52.89","16.76","30.91","44.16",,"0",,"22.71","5.94","74.21","39.29","0.2","0.35","0.55","45.19","4.43","0.04",,,"0.66","135.92","32.2","214.48","597.02","126.9",,,,,,"0.02",,"-3.46",,,"0","0",,,"1.37",,,"0.06",,"1.65","1.63",,"-84.05","-84.05","226.38","226.29","0.4","225.89",,,,,,,,,"0.09","91.7",,"0.35","25.07","0.66","1.5","6.53",,,"2.84","25.28","20.69",,,,,"6.1","2.68",,"501.17","501.17",,"501.17",,"293.33",,,,,,,"46.3","4.36","246.99",,,,"-0.88","-3.45",,,,"0.39",,,"50.93",,"5.36","2.56","0.08","2.34",,"0.94","3.63",,,,,,,,"2.24",,"0.75","15.34",,,,,"1.8",,,"3.07","1.89","0.03",,,,,"1057.01","545.15",
"Thailand",,"250.22","192.23","2.33","55.67","1.66","4.58","0.78","0.1","0.14","0.01","0","0.18","12.6","9.98",,"0.01",,"0.35","0.14","91.67","5.16","0.12","0.03","0.19","0.68","0.02","0.08",,,"0.11","2.66","1.42","9.28","51.94","13.84",,,,,,"0.09",,"0.19",,,,,,"0.02",,,,,,"1.93","0.09",,,,"0.13",,,,"0.05","0.05",,,,,,,"0.08","14.65",,"0.33",,"0.21","0.39","0.96",,,"0.79","9.28","0.95",,,,,"0.21","1.54",,,,,,,"27.05",,,,,,,,"3.45","23.08","0.41","0.11",,,,,,,"0.09",,,"0.03",,,,"0.53",,"0.01",,,,,,,,"0.08",,,,,,,,,,"0.33",,,"0.59",,,,,,,"175.75","36.45",
"Timor-Leste",,"231.96","163.53","0.16","68.27","1.81","69.06",,,"0.13",,,"0.24","0.22","6.55",,"0",,,"0.01","24.13","11.77",,"0.24","11.49","0.65",,"15.44",,,,"0.4","0.04","0.3","22.86","27.86",,,,,,,,,,,,,,,,,,"0.16",,,,,,,"12.8",,,,"12.8","12.8",,,,,,,,"4.76",,,,"0.66",,"0.67",,,"1.07",,"1.15",,,,,"0.06","1.16",,"10.37","10.37",,"10.37",,"12.47",,,,,,,"2.61","4.33","5.53",,,,,,,,,,,,"0.01",,,,,,,,,,,"0.59",,,,,,,"1.22",,,,,,,,,,,,,,,,"54.2","23.4",
"Togo",,"344.95","78.71","1.51","264.74","0.75","0.17","0.1","0.88","1.83",,,"0.32","22.22","25.86",,,"0",,"1.11","16.66","0.22","0.89",,,"0.32","0.02","0.01",,,"0.18","1.17","1.7",,"5.03","80.67",,,,,,"0.1",,"0.39",,,,,,"0.02",,,,"0.09",,"0.8","0.53",,"43.34","43.34","8.05","6.87","0.09","6.78",,,,,,,,,"1.18","13.88",,"0.29","-0.31","0.26","0.44","4.25",,,"1.52",,"6.21",,,,,,"1.21",,"66.42","66.42",,"66.42",,"52.38",,,,,,,"12.15","1.14","32.46",,,,,"6.64",,,,,,,"0.29",,"0.11",,,,,,,,"0.14",,,,,,,,,"0.21",,,,,,,,,,,,,,,"72.71","52.77",
"Tokelau",,"7.32","7.24",,"0.09",,"0.96",,,"0.01",,,,,"0.01",,,,,,"0",,,,"6.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.09",,,,,,"0.06",,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.03","0.01",
