Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"UMICs, Total","","22503.95","19040.87","474.26","2988.82",,"387.06","832.71","211.85","332.5","22.05","87.45","76.95","1696.76","3618.15","140.19","6.74","3.96","49.35","1023.31","1890.31","98.11","33.4","326.47","41.59","203.67","40.78","46.89","6.34","11.09","988.43","229.26","262.97","1113.16","5259.37","2290.62",,,,"1.06",,"21.02",,"13.28","0.47",,"1.22",,,"0.94",,,,"31.78",,"274.86","129.63",,"-18.27","-18.27","45.35","-1.28",,"-1.28",,,,,,"35.38",,"1.93","9.32","346.57",,"18.4","16.27",,"9.96","54.05",,,"40.5","55.47","48.95",,,"60.9","28.48","13.59",,,"-307.6","-307.6",,"-307.6",,"632.14",,"-0.72","12.03",,,,"2.21","179.81","341.21",,,"61.85","-1.55","37.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14933.56","10561.33",
"MADCTs, Total","","1008.05","680.81","64.33","262.91",,"0.81","9.4","1.35","5.1","0.74","0.84","0.99","495.17","41.53","0.44","0.24",,"0.24","28.58","9.83","-0.57","0.54","0.48","4.54","39.22","0.02","0.33",,"4.28","17.6","3.43","1.29","3.74","10.65","224.19",,,,"0.05",,"1.96",,"-20.03",,,,,,,,,,"0.06",,"1.03","81.26",,,,"5.22","-0.2",,"-0.2",,,,,,"5.83",,"0.25","-0.66","14.35",,"1.16",,,"0.92","3.59",,,"1.54","2.11","1.5",,,,"3.51","0.02",,,"-0.76","-0.76",,"-0.76",,"19.91",,"-0.14","7.97",,,,,"10.39","1.66",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"594.6","609.94",
"Part I Unallocated by income","","36774.02","26789.01","5471.93","4513.08",,"708.35","173.33","435.81","1227.92","12.3","484.38","276.29","1613.42","2029.51","93.35","0.24","9.58","245.73","176.83","2192.27","90.49","38.99","2935.35","88.65","1342.43","2.99","31.5","6.59","12.23","1876.36","1535.08","776.23","1987.76","6385.05","2540.83",,,,"18.01","5.86","0.42",,,"1.35","20.86","2.16",,,"22.38",,"4958.34","407.4","1.09",,"34.06",,,,,"343.5","327.48",,"327.48",,,,,,"11.83",,"1.66","2.53","1178.89",,"26.85",,,"166.84","0.29","10.8",,"2.4","138.87","271.03",,,,"546.81","15",,,"12.54","12.54",,"12.54",,"437.32",,"1.5","6.19",,,,"124.16","231.31","30.59",,,,,"43.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15612.76","13968.04",
"WorldBank Low income countries","","26856.7","16665.54","406.98","9784.18",,"167.36","93.98","439.56","801","48.51","400.02","134.51","855.1","1329.32","26.76","4.39","15.86","363.12","393.13","736.52","29.73","75.67","975.42","12.51","726.11","5.35","62.77","25.63","0.69","493.1","609.12","184.72","1776.09","5879.49","3305.71",,,,"1.1",,"33.57",,"66.83","0.6",,"9.99",,,"0.19",,,,"0.78",,"179.22","114.7",,"488.15","488.15","963.6","894.21","143.73","750.48",,,,,,,,,"69.39","1058.7",,"7.11","136.71",,"10.81","200.96",,,"89.55","29.53","357.78",,"30.21","41.64","20.83","133.57",,,"2563.4","2563.4",,"2563.4",,"1404.62",,"47.24","249.85",,,,"272.27","46.22","731.52",,,,"28.21","29.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11770.65","8112.24",
"WorldBank Lower-middle income countries","","35999.78","22442.87","1507.32","12049.59",,"1397.38","116.11","291.05","977.09","27.62","846.62","200.25","2121.79","1949.56","40.11","3.18","6.67","268.08","195.7","1952.02","309.41","129.31","922.71","112.64","732.88","29.13","231.81","1.97","1.17","1217.29","696.67","300.47","2416.03","4948.15","4260.64",,,,"1.37",,"22.59",,"198.14","0.53",,"0.45",,,"0.14",,,,"132.67",,"229.6","921.83",,"-135.59","-135.59","665.81","581.97","33.43","548.54",,,,,,"14.88",,"2.85","66.11","1385.3",,"19.2","169.22",,"19.57","231.42",,,"137.6","51.12","303.18",,"3.27","255.21","42.18","153.33",,,"3836.82","3836.82",,"3836.82",,"2036.6",,"54.67","316.15",,,,"319.04","144.77","1038.94",,,"13.46","63.99","85.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14560.34","11706.16",
"WorldBank Upper-middle income countries","","24327.49","20177.05","568.66","3581.78",,"350.71","840.65","208.09","354.86","27.84","96.47","80.72","1447.05","3704.39","151.22","7.4","3.96","53.51","1042.93","1914.99","110.12","33.75","365.46","22.28","237.37","46.48","46.88","6.63","10.92","1181.78","297.94","287.3","1050.88","6194.47","2510.79",,,,"1.22",,"59.84",,"37.25","1.77",,"2.27",,,"3.97",,,,"31.75",,"289.99","140.6",,"-45.45","-45.45","41.93","-1.28",,"-1.28",,,,,,"28.76",,"2.35","12.1","500.23",,"21.11","41.22",,"10.62","58.65",,,"41.09","56.07","49.66",,,"176.34","31.08","14.39",,,"-105.3","-105.3",,"-105.3",,"679.58",,"-0.72","31.08",,,,"3.38","184.3","364.9",,,"60.88","-1.55","37.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15709.57","10700.99",
"WorldBank High income countries","","603.99","271.94","66.19","265.86",,"27.22","9.4","1.35","5.1","0.79","0.84","0.99","20.55","41.67","0.54","0.24",,"0.24","28.58","24.66","-0.54","0.54","0.48","1.57","39.22","0.02","0.33",,"4.28","17.6","3.43","1.29","3.81","37.74","225.1",,,,"0.05",,"1.98",,"-20.03",,,,,,,,,,"0.07",,"2.86","81.26",,,,"7.29","-0.2",,"-0.2",,,,,,"7.9",,"0.25","-0.66","14.47",,"1.16",,,"0.92","3.59",,,"1.54","2.11","1.5",,,,"3.63","0.02",,,"-0.76","-0.76",,"-0.76",,"19.76",,"-0.14","7.97",,,,,"10.89","1.66",,,,,"-0.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.11","135.68",
"Countries not classified by the World Bank","","814.41","781.83","0.29","32.29",,"2","0.12","0.19","0.7","0.08",,"0.4","611.06","8.23","0.19",,,,"1.09","2.82",,"0.25","0.16","40.2","0.06","0.02","0.12",,"0.01","15.48","0.08","0.18","88.84","9.55","24.93",,,,,,"0.26",,,,,,,,,,,,"0.02",,"0.01",,,,,"0.73",,,,,,,,,"0.73",,,,"3.9",,"0.28",,,"0.19","0.55",,,"1.16",,"0.98",,,,"0.74",,,,,,,,,"2.73",,,,,,,,"1.57",,,,"1.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"722.29","726.32",
"HIPCs, Total","","37349.88","22953.79","491","13905.09",,"164.86","114.02","574.2","1229.53","48.81","750.3","214.5","1754.66","1770.65","24.38","4.09","18.09","485.5","421.66","1202.71","80.2","118.17","1412.47","15.61","969.18","6.39","76.62","25.68","0.77","999.38","877.91","270.62","2227.48","7095.35","4519.47",,,,"0.76",,"35.56",,"173.21","0.6",,"10",,,"0.19",,,,"0.98",,"183.51","86.19",,"670.91","670.91","1491.88","1359.98","177.16","1182.82",,,,,,"20.28",,,"111.62","1316.18",,"10.69","198.55",,"16.89","268.21",,,"121.25","44.23","420.59",,"33.17",,"30.35","172.25",,,"3875.27","3875.27",,"3875.27",,"2031.37",,"82.34","274.59",,,,"321.29","76.59","1168.93",,,,"56.15","51.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15702.04","11907.64",
"Land-Locked countries, Total","","22319.74","14422.66","571.69","7325.39",,"211.7","89.83","255.72","650.9","57.49","377.47","102.46","542.36","1534.01","25.9","4.75","11.06","290.72","239.88","983.21","69.79","86.43","755.17","18.22","543.57","11.39","17.44","1.81","3.35","388.15","477.77","218.96","1235.64","5217.51","2691.12",,,,"1.01",,"28.52",,"23.73","1.38",,"10.85",,,"1.27",,,,"124.54",,"354.15","26.24",,"198.71","198.71","702.09","639.25","21.52","617.73",,,,,,,,"2.35","60.49","792.91",,"11.11","137.04",,"12.41","165.32",,,"71.4","24.36","234.26",,"14.47",,"24.29","98.25",,,"1917.49","1917.49",,"1917.49",,"1023.07",,"41.2",,,,,"178.41","54.89","680.3",,,,"32.93","35.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10403.51","6497.74",
"Small island states, Total","","3572.51","2395.48","39.14","1137.89",,"696.23","4.89","21.07","174.43","1.16","0.96","3.8","117.85","19.63","0.64","0.06","0.34","15.07","42.77","87.25","21.93","21.02","84.96","102.26","21.89","0.17","132.78","0.14","0.06","176.82","17.38","13.67","51.11","565.14","721.75",,,,"0.19",,"0.49",,"-4.23",,,,,,,,,,"31.13",,"7.04","4.52",,"60.74","60.74","51.08","0.89",,"0.89",,,,,,"52.27",,,"-2.08","95.58",,"2.35","6.93",,"3.9","28.88",,,"16.21","0.82","15.27",,"2.07",,"9.56","9.59",,,"82.78","82.78",,"82.78",,"125.96",,"2.76",,,,,"5.34","12.93","90.38",,,,"-0.82","15.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1058.18","712.34",
"Fragile states, Total","","54861.73","38094.96","998.41","15768.36",,"1184.49","817.09","606.42","1480.2","60.71","880.07","276.27","2119.25","4031.51","48.37","4.72","14.78","553.94","1406.32","3054.63","167.28","112.54","1548.51","71.72","1213.72","14.95","83.18","26.29","1.67","1450.06","1168.41","427.74","3453.02","11817.1","5416.95",,,,"2.03",,"38.04",,"116.68","0.69",,"10.09",,,"0.43",,,,"129.43",,"372.17","328.85",,"225.68","225.68","1254.34","1136.5","166.23","970.27",,,,,,"11.06",,"0.49","106.29","1980.59",,"17.08","220.51",,"23.19","335.45",,,"172.05","58.48","554.65",,"33.48","296.85","42.36","226.49",,,"4462.97","4462.97",,"4462.97",,"2427.83",,"78.85","403.16",,,,"500.83","91.6","1254.47",,,"1.16","51.67","46.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27362.03","18663.3",
"Afghanistan","","4811.21","4005.96","166.13","639.12",,"138.44","0.84","10.15","207.86","42.1","50.38","26.07","19.9","294.02","10.13","4.07","2.68","6.31","116.71","208.03","4.02","3.59","111.97","7.8","129.05","1.89","14.18","0.26","0.15","71.79","73.89","15.79","322.31","2111.58","349.31",,,,,,,,,"0.6",,"9.96",,,"0.19",,,,"0.18",,"141.96","13.24",,"35.71","35.71","0.46",,,,,,,,,,,,"0.46","59.54",,"0.16",,,,"12.03",,,"4.2","2.04","35.69",,,,"0.96","4.46",,,"165.82","165.82",,"165.82",,"28.29",,,,,,,"18.87","0.2","9.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3280.41","1180.71",
"Albania","","364.84","268.99","8.17","87.68",,"0.01","7.74","0.82","0.04","0.42","2.29","0.5","4.38","44.71","70.46","0.08",,"0.92","33.58","-2.48","0.29","0.68","18.27",,"4.08","0.46",,,"0.16","16.93","11.27","14.72","2.77","35.89","60.39",,,,,,"0.06",,"1.95",,,,,,,,,,,,"4.37","1.79",,"-11.35","-11.35","5.52",,,,,,,,,,,"0.07","5.45","5.24",,"0.3","1.57",,"0.1","1.06",,,"0.54","0.49","0.76",,,,"0.42",,,,"19.93","19.93",,"19.93",,"7.95",,,,,,,"1.07","2.64","1.5",,,,,"2.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.89","216.44",
"Algeria","","324.83","244.96","-22.09","101.96",,,"0.17","10.32","2.85","0.11",,"0.47","121.75","12.47","0.14","0.04",,,"10.18","4.03","3.46","0.02",,,"0.06","0.06","0.06",,"0.04","64.19","2.11","1.21","2.11","9.11","88.11",,,,,,"0.01",,"-22.81",,,,,,,,,,,,"0.19","0.52",,,,"0.17",,,,,,,,,,,,"0.17","10.84",,"0.89","-0.08",,"0.13","0.8",,,"0.31","2.74","1.1",,,,"0.91","4.04",,,,,,,,"2.84",,,"0.76",,,,,,"2.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.5","224.24",
"Angola","","369.04","218.61","-0.43","150.86",,,"0.05","0.9","0.44","1.87","5.98","2.4","2.92","11.65","0.02",,,"3.46","32.01","17.75","25.92",,"-2.67",,"17.79","6.87","19.11",,,"13.57","4.96","1.38","9.55","42.68","49.39",,,,,,"0.02",,"-0.46",,,,,,,,,,,,"0.01","0",,,,"3.86","3.86",,"3.86",,,,,,,,,,"27.15",,"0.38","-0.29",,"0.46","5.33",,,"2.59","1.19","16.25",,,,"0.77","0.47",,,"22.45","22.45",,"22.45",,"48.01",,,,,,,"14.79","0.22","29.58",,,,,"3.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117","112.65",
"Anguilla","","3.35","0.08",,"3.27",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,"0.05",,"3.46",,,,,,,,,,,,,,,,,,,,,,,,,"-0.19",,,,,,,,,"-0.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08","0.05",
"Antigua and Barbuda","","6.07","0.64","0.86","4.57",,,,,"0.05","0.02",,,"0.01","0.01","0.1",,,,,"0.63",,,,,,,,,,,,,"0.02","-0.2","2.44",,,,,,,,,,,,,,,,,,,,"0.86",,,,,"1.88",,,,,,,,,"1.88",,,,"0.3",,,,,,,,,,,,,,,"0.3",,,,,,,,,"-0.05",,,,,,,,"0.6",,,,,,"-0.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.52","0.16",
"Argentina","","125.02","87.86","-0.48","37.64",,"0.03","0.27","0.32","1.89","0.16","-0.21","0.45","12.75","22.12","0.55",,,"0.33","3.36","5.89","0.18","0.23","0.25","0.43","0.11","0.02","0.12",,"0.31","29.67","0.22","0.26","0.98","7.17","16.61",,,,,,"1.86",,"-2.43",,,,,,,,,,"0.01",,,"0.08",,,,,,,,,,,,,,,,,"4.74",,"0.7",,,"0.89","0.85",,,"0.64",,"0.65",,,,"1.01",,,,,,,,,"16.29",,,,,,,,"5.97","6.62",,,"3.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.16","71.9",
"Armenia","","296.03","210.06","1.28","84.69",,,"0.45","0.65","0.26","0.68","2.09","0.31","5.53","27.91","3.01",,,"0.03","1.4","57.7","0.16",,"0.17",,"3.31","0.5",,,,"0.7","2.67","2.14","6.6","93.79","16.34",,,,"0.1",,"0.11",,,"0.01",,"0.07",,,,,,,,,"0.99",,,"-19.63","-19.63","0.21",,,,,,,,,,,"0.21",,"10.63",,"0.88","3.46",,"0.26","1.47",,,"0.54","0.99","0.63",,,,"1.63","0.77",,,"68.79","68.79",,"68.79",,"8.35",,,,,,,"0.11","2.32","2.32",,,,,"3.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193.19","52.7",
"Aruba","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Azerbaijan","","225.1","120.44","41.95","62.71",,,"2.16","1.71","0.16","0.04",,"0.2","28.17","26.43","0.3","0.03",,"0.07","0.16","-2.8","3.87",,,,"3.9","0.33",,,,"0.36","1.03","10.5","1.87","41.95","13.01",,,,"0.04",,"1.4",,"3.74","0.05",,"0.05",,,,,,,"0.01",,"33.9","2.76",,"-15.44","-15.44","2.23",,,,,,,,,,,"0.07","2.16","11.81",,"0.44","3.92",,"0.09","2.77",,,"0.76","1.26","0.98",,,,"0.55","1.04",,,"40.65","40.65",,"40.65",,"10.45",,,,,,,"0.16","1","6.4",,,,,"2.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.94","62.86",
"Bahamas","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahrain","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bangladesh","","1765.83","822.65","24.48","918.7",,"45.14","0.66","3.61","82.06","0.01","47.2","1.39","-3.68","65.89","0.35","0.03",,"3.19","6.81","41.13","8.05","0.57","84.74","1.08","23.2","0.07",,,,"9.44","38.11","17.88","252.53","93.19","194.48",,,,"0.03",,,,"14.02",,,,,,,,,,"0.29",,"1.44","8.7",,"-7.82","-7.82","0.21",,,,,,,,,,,,"0.21","50.59",,"0.53","5.83",,"0.37","5.9",,,"6.56","0.21","20.75",,,,"0.81","9.63",,,"623.52","623.52",,"623.52",,"57.72",,,,,,,"27.72","1.36","33.82",,,,"1.23","-6.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"537.93","510.92",
"Barbados","","9.28","1.21","0.01","8.06",,,,,"0.2",,,,"0.11","0.02",,,,,"0.04","0.09",,,,"0.02",,,,,,"0.16",,,"0.18","0.39","5.29",,,,,,"0.01",,,,,,,,,,,,,,,,,,,"1.85",,,,,,,,,"1.85",,,,"0.92",,,,,"0.41","0.24",,,,,,,,,"0.25","0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.03","0.51",
"Belarus","","111.14","78.65","3.86","28.63",,,"0.88","0.09","0.04","1.7","1.19","0.17","1.49","21.3","0.3","0.08",,"0.64","0.35","0.42","0.44","0.02","0.04",,"3.32","18.31",,"0.2","0.05","0.13","14.84","2.64","1.09","8.92","17.38",,,,,,"2.85",,"-1.19","0.24",,"0.87",,,,,,,,,"1.09",,,,,"0.38",,,,,,,,,,,"0.38",,"4.37",,"0.5",,,"0.11","1.65",,,"0.45","0.62","0.56",,,,"0.48",,,,,,,,,"6.5",,,,,,,,"0.72","5.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.61","62.87",
"Belize","","23.37","4.45","0.65","18.27",,,,,"0.63","0.01",,"0.03","0.01","0.02",,,,"0.29",,"1.47","0.11",,,"0.01",,,,,,,,,"0.09","1.78","11.47",,,,,,,,"0.52",,,,,,,,,,"0.02",,"0.11",,,,,"3.82",,,,,,,,,"3.82",,,,"0.93",,"0.05",,,,,,,,,"0.58",,,,"0.3",,,,,,,,,"2.05",,,,,,,,"0.51","0.32",,,,,"1.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","0.45",
"Benin","","636.72","305.06","4.38","327.28",,,"0.02","21.92","6.97","0.04","48.15","0.17","66.41","46.61","0.1",,,"0.06","1.14","27.21","2.44","0.86","35.33",,,"0.01",,,,"2.01","0.47","10.58",,"34.56","127.62",,,,,,"0.05",,"3.26",,,,,,,,,,,,"0.97","0.1",,"18.85","18.85","37.06","31.55",,"31.55",,,,,,,,,"5.51","18.98",,"0.27","0.69",,"0.47","5.84",,,"2.69","0.74","5.41",,,,"0.84","2.03",,,"93.39","93.39",,"93.39",,"31.38",,"8.03",,,,,"4.47","0.86","13.1",,,,"5.51","-0.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.9","223.3",
"Bermuda","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bhutan","","79.02","49.06","0.36","29.6",,"2.32","2.76",,"0.82",,"13.77","0.08","0.23","0.08",,,,,,"20.34","0.4",,"3.09","0.04","0.95",,,,,,"0.79","3.15",,"0.24","7.84",,,,,,,,"-0.46",,,,,,,,,,"0.59",,"0.23",,,,,,,,,,,,,,,,,,"6.66",,,"1.43",,,"1.68",,,"1.07",,"0.8",,,,"0.03","1.65",,,"10.43","10.43",,"10.43",,"4.67",,,,,,,"0.04","2.88","1.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.71","20.8",
"Bolivia","","589.16","500.68","0.29","88.19",,,"0.25","17.81","21.48","0.13","36.22","0.28","13.94","52.7",,,,"1.21","8.71","35.48","5.23","1.1","41.43","0.35","6.41",,,,,"93","27.56","12.55","1.02","123.82","43.79",,,,,,"0.16",,,,,,,,,,,,"0.01",,"0.12",,,,,,,,,,,,,,,,,,"10.16",,"0.45","0.96",,,"1.64",,,"1.29",,"1.08",,,,"0.58","4.16",,,"24.77","24.77",,"24.77",,"9.47",,,,,,,"2.62",,"5",,,,"0.79","1.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257.15","295.36",
"Bosnia and Herzegovina","","465.01","327.88","18.26","118.87",,"0.01","38","-3.14","4.99","3.3","0.55","3.73","6.31","46.91","5.92","0.47","0.38","1.33","11.21","10.6","0.03","0.06","31.27",,"19.01",,"21.64","0.56","1.6","42.4","28.67","16.29","9.34","26.44","85.87",,,,"0.04",,"0.06",,"-1.68","0.09",,"0.01",,,,,,,,,"15.92","3.82",,,,"0.09",,,,,,,,,,,"0.09",,"8.92",,"0.61","1.59",,,"1.13",,,"0.47","3.53","0.75",,,,"0.84",,,,"16.53","16.53",,"16.53",,"7.46",,,,,,,"0.76","2.75","4.12",,,,,"-0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.8","250.13",
"Botswana","","723.1","682.77","-1.53","41.86",,"0.22","0.01","0.2","1.4",,"0.57","0.4","2.42","438.98","0.06",,,"0.23",,"-2.14",,,,,"3.01","0.06","0.08",,,,"4.33",,"1.05","231.89","30.58",,,,,,,,"-1.54",,,,,,,,,,"0.01",,,,,,,"-0.67","-0.67",,"-0.67",,,,,,,,,,"5.24",,"0.26",,,"0.47","1.09",,,"1.43","0.87","0.68",,,,"0.44",,,,"-0.48","-0.48",,"-0.48",,"7.18",,"2.53",,,,,,"2.83","0.66",,,,"-0.21","1.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"673.6","448.39",
"Brazil","","468.63","379.14","1.32","88.17",,"0.28","3.16","4.03","11.43","0.01","-0.01","-0.02","41.03","126.65","0.49",,,"2.02","17.4","93.28","0.52","2.17","0.48","0.34","5.94","0.15","1.81",,"0.03","36.84","3.15","2.13","13.5","12.33","48.55",,,,,,"1.2",,,,,"0.01",,,,,,,"0.02",,"0.09",,,,,,,,,,,,,,,,,,"8.84",,"1.09",,,"0.48","0.5",,,"1.37","2.11","1.76",,,,"1.53",,,,,,,,,"30.78",,,,,,,,"24","6.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315.62","252.89",
"British Virgin Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
