Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Part I Unallocated by income","","20531.66","15748.78","2178.21","2604.67",,"267.55","54.46","251.75","849.75","11.77","318.59","140.57","1371.25","836.24","61.14","5.5","8.78","74.03","225.27","1278.9","21.83","32.71","963.5","37.18","502.24","0.49","21.79","1.34",,"275.74","937.93","554.9","1308.09","5335.49","1831.63",,,,,"0.08","2.09",,,"0.21",,,,,,,"1690.91","410.1",,,"74.82",,,,,"131.63","103.38",,"103.38",,,,,,"3",,"24.77","0.48","486.57",,,,,,"6.14",,,"11.72","11.69","277.6",,,,"178.9","0.52",,,"4.88","4.88",,"4.88",,"149.96",,"1.2",,,,,,"140.47","8.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11204.99","6892.16",
"WorldBank Low income countries","","16379.92","9969.64","100.77","6309.51",,"41.18","43.25","390.43","344.97","8.73","206.67","82.87","1316.88","654.65","17.44","2.22","4.74","182.4","262.79","385.75","27.53","39.03","717.78","18.52","422.69","9.51","39.47","0.86",,"90.87","370.39","162.79","1313.29","2811.94","1951.01",,,,,"0.04","25.74",,"-4.08",,,"0.11",,,,,,,,,"12.52","66.44",,"80.53","80.53","680.05","612.14","116.54","495.6",,,,,,,,,"67.91","735.4",,,"55.96",,,"141.65",,,"51.33","142.18","138.27",,,"28.26","64.44","113.31",,,"2556.67","2556.67",,"2556.67",,"305.85",,"28.09",,,,,,"35.09","189.2",,,,"18.47","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7090.27","5749.53",
"WorldBank Lower-middle income countries","","26173.54","16834.6","393.49","8945.45",,"740.49","141.33","185.92","535.64","12.3","571.81","89.35","2184.18","1497.42","13.05","2.95",,"125.86","114.73","1991.54","158.51","72.99","498.12","65.31","398.91","2.54","786.43","3.99",,"591.5","525.81","288.6","2184.48","3050.84","2390.74",,,,,"0.05","9.92",,"45.42",,,"0.11",,,,,,,,,"73.55","264.44",,"28.54","28.54","429.15","352.84","33.28","319.56",,,,,,"2.26",,"10.55","63.5","1189.27",,,"88.18",,,"177.63",,,"101.96","112.52","186.67",,,"273.45","121.66","127.2",,,"4440.8","4440.8",,"4440.8",,"466.95",,"11.24",,,,,,"88.19","260.8",,,"8.84","50.79","47.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11558.83","9604.76",
"WorldBank Upper-middle income countries","","15007.36","11646.76","212.98","3147.62",,"119.89","108.25","71.43","252.34","30.58","104.72","88.03","369.02","799.77","68.83","24.48","2.86","27.06","100.15","2273","121.6","25.29","486.82","16.58","196.88","12.32","24.87","4.49",,"432.64","233.67","178.01","484.58","4988.6","1800.37",,,,,"0.42","35.67",,"15.73",,,"0.58",,,,,,,,,"119.38","41.2",,"-42.43","-42.43","59.71","0.92",,"0.92",,,,,,"29.52",,"17.26","12.01","433.69",,,"20.4",,,"46.22",,,"29.12","73.28","45.56",,,"147.07","60.45","11.59",,,"551.2","551.2",,"551.2",,"345.08",,"7.56",,,,,,"158.67","117.66",,,"50.34","0.9","9.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9267.46","3497",
"WorldBank High income countries","","454.95","184.5","166.73","103.72",,"14.68","5.07","2.38","7.37","0.17","0.26","0.65","38.24","32.37","0.25","0.34",,"0.26","0.87","-16.85","1.33","1.1","3.93","0.86","15.13","0.03","0.07","0.04",,"6.73","7.94","2.41","5.24","53.63","72.11",,,,,"0","0.94",,"42.05",,,,,,,,,,,,"11.57","112.17",,,,"0.12",,,,,,,,,"1.81",,"0.89","-2.58","16.06",,,,,,"1.89",,,"0.57","6.25","1.19",,,,"6.16",,,,"-0.73","-0.73",,"-0.73",,"16.16",,"0.51",,,,,,"7.42","8.14",,,"0.11",,"-0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.87","105.94",
"Countries not classified by the World Bank","","431.61","401.43","0.62","29.56",,"6.76","0.13","0.55","0.97","0.03",,"0.24","287.23","2.16","0.02",,,"0.03","0.36","4.83","0.03",,"0.12","20.57","0.26",,"0.08",,,"2.76","0.04","0.18","65.08","9","22.05",,,,,,"0.62",,,,,,,,,,,,,,,,,,,"0.01",,,,,,,,,"0.01",,,,"5.02",,,,,,"0.47",,,"0.97","0.67","0.7",,,,"2.21",,,,,,,,,"2.48",,,,,,,,"2.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"369.63","358.83",
"HIPCs, Total","","25669.98","16331.48","111.75","9226.75",,"44.03","122.85","497.84","603.38","9.69","521.52","114.1","2567.25","1451.23","16.28","1.73","4.74","247.56","354.94","798.16","49.83","57.27","1166.13","19.28","547.26","9.52","52.75","0.83",,"462.68","603.79","256.99","2216.12","3533.73","2648.59",,,,,"0.04","26.84",,"29.95",,,"0.11",,,,,,,,,"10.58","44.23",,"-49.69","-49.69","997.42","909.85","149.82","760.03",,,,,,"11.45",,,"76.12","918.47",,,"99.72",,,"179.35",,,"70.4","174.51","174.44",,,,"86.26","133.79",,,"4183.78","4183.78",,"4183.78",,"528.18",,"39.29",,,,,,"55.43","316.04",,,,"50.51","66.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11524.81","10474.08",
"Land-Locked countries, Total","","13896.09","8727.9","243.38","4924.81",,"44.98","42.89","143.38","298.97","13.96","262.98","53.78","705.83","740.76","19.38","2.93","3.5","154.05","94.21","837.11","39.88","40.26","623.84","17.35","309.65","11.27","2.53","2.15",,"103.71","333.03","197.44","1173.22","2454.86","1461.98",,,,,"0.08","39.82",,"34.75",,,"0.2",,,,,,,,,"136.08","32.45",,"-49.7","-49.7","365.67","292.44","23.45","268.99",,,,,,,,"20.69","52.54","579.21",,,"59.36",,,"113.06",,,"41.86","108.89","106.42",,,,"60.59","89.03",,,"2255.17","2255.17",,"2255.17",,"312.48",,"13.55",,,,,,"43.44","191.78",,,,"23.43","40.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6304.96","4524.16",
"Small island states, Total","","2140.52","1530.91","61.01","548.6",,"467.74","2.89","15.46","78.76","0.45","2.29","3.12","97.55","23.08","0.67","0",,"8.16","9.42","116.89","1.42","15.33","47.52","57.3","21.85","0.01","81.63","0.01",,"78.96","13.78","16.8","59.73","310.09","302.48",,,,,,"0.47",,"36.37",,,,,,,,,,,,"1.94","22.23",,"-2.36","-2.36","47.28","10.02",,"10.02",,,,,,"33.6",,,"3.66","88.85",,,"1.31",,,"18.75",,,"10.92","0.5","16.97",,,,"27.62","12.78",,,"59.37","59.37",,"59.37",,"52.98",,"5.99",,,,,,"13.47","31.53",,,,"0.48","1.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"695.52","460.06",
"Fragile states, Total","","34666.96","23157.18","255.87","11253.91",,"506.5","157.8","487.21","725.5","25.35","495.25","154.89","2114.43","1540.04","33.2","4.72","4","287.78","406.75","1733.37","166.72","58.48","1270.78","51.61","706.57","10.47","770.68","2.57",,"516.13","768.03","293.76","2623.18","7241.41","3203.19",,,,,"0.15","28.42",,"19.98",,,"0.26",,,,,,,,,"60.95","146.11",,"237.72","237.72","845.78","738.24","120.78","617.46",,,,,,,,"1.53","106.01","1535.5",,,"98.21",,,"240.93",,,"104.19","234.76","246.59",,,"301.71","126.98","182.13",,,"4921.22","4921.22",,"4921.22",,"510.5",,"28.4",,,,,,"59.87","327.16",,,"0.6","36.51","57.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16384.68","11727.74",
"Afghanistan","","2268.53","1730.9","30.2","507.43",,"21.09","8.65","6.96","56.24","6.08","14.18","15.45","15.03","75.13","9.61","1.63",,"4.55","37.31","172.52","21.54","0.96","90.31","10.01","67.73","0.21","1.98","0.38",,"16.56","55.68","18.81","224.01","778.29","212",,,,,,,,"13",,,"0.07",,,,,,,,,"8.74","8.39",,,,,,,,,,,,,,,,,"65.62",,,,,,"5.81",,,"1.36","45.61","11.14",,,,"3.92","-2.22",,,"227.79","227.79",,"227.79",,"2.02",,,,,,,,"0.33","1.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1358.53","584.67",
"Albania","","300.94","173.18","4.61","123.15",,,"5.01","0.37","1.12","0.53","0.03","1.41","6.59","23.61","19.2","0.07",,"0.64","18.25","9.82","7.2","0.92","11",,"8","0.2",,"0.21",,"1.61","5.71","7.34","4.03","40.31","44.23",,,,,"0.04",,,"-0.75",,,,,,,,,,,,"4.71","0.61",,"2.38","2.38","3.1",,,,,,,,,,,"1.04","2.06","7.61",,,"2.63",,,"2",,,"0.34","0.62","0.66",,,,"0.92","0.44",,,"64.29","64.29",,"64.29",,"1.54",,,,,,,,"1.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.73","99.39",
"Algeria","","316.97","234.9","0.83","81.24",,,"0.54","11.32","1.09","0.02","-0.05","0.37","172.93","-2.59","0.29",,,,"29.69","-0.98","0.14",,"0.11",,"1.57","0.02","0.01","0.02",,"12.66","2","1.93","0.02","3.79","71.91",,,,,,,,"3.51",,,,,,,,,,,,"0.05","-2.73",,,,"-1.12",,,,,,,,,,,,"-1.12","7.92",,,,,,"1.07",,,"0.56","2.28","1.22",,,,,"2.79",,,,,,,,"2.53",,,,,,,,"0.97","1.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203.95","227.36",
"Angola","","1144.57","1016.04","-2.62","131.15",,,"0.15","2.45","4.82","0.26","0.12","5.26","21.88","12.95","0.04",,,"4.09","8.41","25.47",,"0.23","19.55",,"24.76","0.06","715.48","0.02",,"9.27","17.3","7.1","15.08","121.29","76.68",,,,,,"0.05",,"-2.71",,,,,,,,,,,,,"0.04",,,,"0.67","0.67",,"0.67",,,,,,,,,,"37.76",,,"3.95",,,"3.71",,,"1.97","6.26","5.18",,,,"2.32","14.37",,,"15.97","15.97",,"15.97",,"0.07",,,,,,,,"0.11",,,,,,"-0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209.9","832.6",
"Anguilla","","2.69","1.38",,"1.31",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,"1.36",,"0.98",,,,,,,,,,,,,,,,,,,,,,,,,"0.33",,,,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.38","1.36",
"Antigua and Barbuda","","1.9","1.28","-1","1.62",,,,,"0.05",,,,"0.02","0.01",,,,,,"1.27","0.04",,,,,,,,,,,,"0.07","-0.18","0.44",,,,,,"0.02",,"-1.02",,,,,,,,,,,,,,,,,"0.91",,,,,,,,,"0.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.27",,,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.24","0.1",
"Argentina","","97.34","78.74","0.39","18.21",,"0.03","0.14","0.49","2.29","0.12",,"0.17","13.6","10.87","0.12","0",,"0.16","4.02","9.26","0.09","0.08","1.03","0.34","0.03","0.01","0.08","0.01",,"33.39","0.29","0.3",,"1.82","6.68",,,,,,"2.54",,"-2.21",,,,,,,,,,,,"0.03","0.03",,,,,,,,,,,,,,,,,"3.5",,,,,,"-0.04",,,"0.43","0.74","0.44",,,,"1.93",,,,,,,,,"8.03",,,,,,,,"0.94","5.34",,,"1.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.86","64.58",
"Armenia","","256.12","133.57","0.3","122.25",,,"3.38","0.13","0.62","0.16","0.06",,"4","18.72","2",,,"0.06","0.17","4.68","0.09","0.25","9.22",,"3.34","0.1",,"0.08",,"1.42","2.32","3.07","6.56","73.14","28.23",,,,,"0.03","0.22",,,,,"0.03",,,,,,,,,"0.02",,,"1.94","1.94","1.37",,,,,,,,,,,"1.37",,"9.74",,,"4.62",,,"0.98",,,"0.58","1.21","0.72",,,,"1.3","0.33",,,"77.75","77.75",,"77.75",,"3.22",,,,,,,,"2.71","0.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.89","48.63",
"Aruba","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Azerbaijan","","175.83","92.4","26.08","57.35",,,"0.74",,"0.87","0.03",,"0.49","2.44","16.96","0.31",,,"0.23","0.11","9.64","0.07",,"3.5",,"5.66","0.02",,,,"0.07","0.47","3.05","0.16","47.58","10.61",,,,,"0","1.78",,"1.35",,,"0.04",,,,,,,,,"22.9","0.01",,"-21.66","-21.66","9.45",,,,,,,,,,,"3.05","6.4","9.71",,,"1.91",,,"2.43",,,"0.53","1.76","1.07",,,,"0.66","1.35",,,"49.17","49.17",,"49.17",,"0.07",,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.76","25.53",
"Bahamas","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahrain","","58.22","1.5","57.5","-0.78",,,,,,,,,"1.15","0.06",,,,,,"0.16","0.09",,"0.04",,,,,,,,,,,,,,,,,,,,"35.4",,,,,,,,,,,,,"22.1",,,,"-0.85",,,,,,,,,,,,"-0.85","0.07",,,,,,,,,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.37","1.25",
"Bangladesh","","1421.3","656.69","6.65","757.96",,"24.6","1.15","-0.1","48.92","0.22","45.67","0.67","0.87","25.2","0.1",,,"1.77","0.72","38.23","23.51","0.61","65.23","1","23.94",,,"0.26",,"0.09","26.63","11.83","252.72","62.85","58.19",,,,,,,,"7.56",,,,,,,,,,,,"0.11","-1.02",,"146.6","146.6","6.6",,,,,,,,,,,,"6.6","62.42",,,"8.37",,,"19.59",,,"6.31",,"10.95",,,,"7.26","9.94",,,"474.33","474.33",,"474.33",,"9.82",,,,,,,,"2.98","9.25",,,,"1.44","-3.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"429.51","421.81",
"Barbados","","30.3","2.55",,"27.75",,"0.05",,,"0.2",,,,"0.16","0.01",,,,,,"0.81",,,"0.02","0.02",,,,,,"0.02",,,"0.33","0.93","27.67",,,,,,,,,,,,,,,,,,,,,,,,,"-0.46",,,,,,,,,"-0.46",,,,"0.54",,,,,,"0.36",,,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.44","0.54",
"Belarus","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Belize","","6.69","3.87","-0.65","3.47",,,,,"0.65",,,"0.03",,"0.07",,,,"0.3",,"1.06","0.04",,,,"0.04",,,,,"0.18",,,"0.42","1.08","0.01",,,,,,,,"-0.65",,,,,,,,,,,,,,,,,"2.26",,,,,,,,,"2.26",,,,"0.75",,,"-0.14",,,"0.05",,,,,"0.65",,,,"0.19",,,,,,,,,"0.46",,,,,,,,"0.13","0.34",,,,,"-0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.28","1",
"Benin","","391.79","210.09","0","181.7",,,"0.05","13.41","6.36","0.03","32.2","0.04","62.86","24.45","0.04",,,"0.01","9.58","11.15","0.08","1.42","10.4",,"0.22",,"0.01","0",,"0.31","0.09","9.44",,"27.94","88.68",,,,,,"0.03",,"-0.16",,,,,,,,,,,,,"0.13",,"-5.54","-5.54","33.33","31.41",,"31.41",,,,,,,,,"1.92","17.75",,,"6.37",,,"2.25",,,"1.87","0.9","2.09",,,,"1.96","2.31",,,"36.69","36.69",,"36.69",,"10.79",,"1.55",,,,,,"2.64","7.42",,,,"0.58","-1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.34","154.9",
"Bermuda","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bhutan","","72.13","53.25","-0.83","19.71",,"0.75","1.44",,"0.84",,"18.4","0.04","0.13","1.08",,,,,,"10.51","0.15",,"12.3","0.36","0.88",,,,,,"1.02","5.35",,,"2.27",,,,,,,,"-0.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,"0.06",,,"1.64",,,"1.09",,"1.2",,,,"1.52","2.49",,,"8.93","8.93",,"8.93",,"0.51",,,,,,,,"0.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.56","34.41",
"Bolivia","","706.66","558.01","0.07","148.58",,,"0.34","17.31","11.85","0.16","28.48","0.87","17.8","75.31",,,,"0.15","9.51","50.82","0.59","0.59","48.06","0.03","3.38",,"0.01",,,"54.54","28.96","20.86","50.83","137.56","36.59",,,,,,"0.07",,,,,,,,,,,,,,,,,"-21.78","-21.78",,,,,,,,,,,,,,"9.44",,,"0.46",,,"1.42",,,"1.25",,"2.08",,,,"2.06","2.17",,,"117.73","117.73",,"117.73",,"6.6",,,,,,,,"3.52","3.4",,,,"0.65","-0.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353.68","332.92",
"Bosnia and Herzegovina","","686.09","318.75","15.9","351.44",,,"18.59","0.54","5.89","1.03","2.72","6","3.37","29.92","7.17","18.63","0.05","0.74","7.73","22.21",,"0.35","24.82",,"17.01","0.01","7.37","0.2",,"24.73","34.08","12.69","10.98","61.92","124.56",,,,,"0.08","0",,"7.5",,,"0.14",,,,,,,,,"5.79","2.39",,,,"0.26",,,,,,,,,,,"0.26",,"15.54",,,"1.82",,,"0.8",,,"0.24","10.95","0.79",,,,"0.94",,,,"208.55","208.55",,"208.55",,"2.53",,,,,,,,"0.07",,,,,,"2.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.02","198.98",
"Botswana","","46.61","31.84","-1.79","16.56",,,,"0.06","1.21",,"1.26","0.05","1.9","3.78",,,,"0.03","0.01","-1.38",,"0.02","1.18","0.04","1.64",,,,,"0.01","0.43",,"0.46","21.14","3.53",,,,,,,,"-1.79",,,,,,,,,,,,,,,,,"1.55","1.55",,"1.55",,,,,,,,,,"5.63",,,,,,"0.46",,,"0.71","2.18","0.6",,,,"1.68",,,,"-0.48","-0.48",,"-0.48",,"6.33",,"-2.03",,,,,,"0.19","9.02",,,,"-0.2","-0.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.12","9.19",
"Brazil","","178.28","147.41","1.29","29.58",,"0.56","1.65","4.78","9.12",,"-0.03","1.67","31.09","51.94","0.09",,,"1.15","12.59","41.71","0.19","1.14","16.3","0.24","3.06","0.05","0.88","0",,"9.85","2.47","3.32","11.05","-57.46","7.27",,,,,,"1.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.85",,,,,,"1.11",,,"0.6","0.31","1.7",,,,"4.13",,,,,,,,,"14.46",,,,,,,,"14.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.04","146.67",
"British Virgin Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burkina Faso","","647.38","331.84","4.95","310.59",,,"5.06","20.51","16.18","0.35","32.84","1.5","83.63","38.5",,,,"0.16","2.97","8.49","0.06","7.4","55",,"0.15",,,,,"2.27","12.22","20.45","6.47","17.63","87.65",,,,,,"0.03",,"4.35",,,,,,,,,,,,,"0.57",,"2.23","2.23","47.59","37.12","0.97","36.15",,,,,,,,,"10.47","26.6",,,"4.94",,,"6.99",,,"1.8",,"5.25",,,,"3.12","4.5",,,"129.99","129.99",,"129.99",,"16.53",,"2.12",,,,,,"4.82","6.23",,,,,"3.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.87","268.88",
"Burundi","","358.82","185.76","0","173.06",,,"0.72","25.08","4.3",,"0.09","1.49","34.8","10.37","0.05",,,"2.88","4.35","0.4",,"0.42","23.33","0.12","11.85",,,,,"0.8","6.56","4.9","9.46","43.79","69.06",,,,,,"0",,,,,,,,,,,,,,,,,"39.09","39.09","-13.88","-13.88",,"-13.88",,,,,,,,,,"28.02",,,"1.58",,,"8.89",,,"1.04","7.24","3.36",,,,"2.1","3.81",,,"43.34","43.34",,"43.34",,"7.43",,"0.02",,,,,,"0.35","7.67",,,,,"-0.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.47","120.4",
"Cabo Verde","","143.78","90.79","0.87","52.12",,,"2.01","1.64","0.3","0.01","-0.01",,"4.68","3",,,,,"0.77","3.94",,"13.2","9.48",,"0.01",,"30.77",,,"9.05","0.3","4.95",,"6.69","27.85",,,,,,,,"0.87",,,,,,,,,,,,,,,"1.82","1.82","4.06","4.06",,"4.06",,,,,,,,,,"4.02",,,"0.57",,,"0.59",,,"0.53",,"0.59",,,,"1.4","0.34",,,"12.69","12.69",,"12.69",,"1.68",,"1.62",,,,,,"0.78",,,,,,"-0.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.38","74.9",
"Cambodia","","407.02","321.81","0.07","85.14",,"25.01","0.01","5.7","8.48","0.17","10.46","4.2","25.64","22.5",,"0.15",,"1.22","0.66","86.37","23.88","0.17","8.7","2.99","3.31",,,"0.2",,"0.06","22.64","3.54","17.61","48.14","11.79",,,,,,"0.01",,,,,,,,,,,,,,"0.03","0.03",,"-10.37","-10.37",,,,,,,,,,,,,,"23.04",,,"4.8",,,"6.26",,,"2.72",,"4.07",,,,"2.07","3.12",,,"47.39","47.39",,"47.39",,"13.29",,,,,,,,"2.91","5.51",,,,,"4.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209.4","120.09",
"Cameroon","","780.74","572.79","0.23","207.71",,,"62.09","22.42","43.19",,"17.58","0.25","129.13","205.67","0.13",,,"0.28","1.96","16.86","0.63","0.52","11.56",,"1.69","0.09","0.01","0",,"-5.6","14.31","2.79","30.03","17.2","44.19",,,,,,"0.16",,,,,,,,,,,,,,"0.01","0.06",,"-22.93","-22.93","58.82","51.6",,"51.6",,,,,,,,,"7.22","17.04",,,"2.03",,,"3.62",,,"2.7","1.69","2.72",,,,"2.9","1.38",,,"96.88","96.88",,"96.88",,"13.71",,"0.51",,,,,,"0.35","11.08",,,,,"1.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"444.04","490.43",
"Cayman Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
