Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Nigeria","","299.55","213.13","0.17","86.25",,,"2.17","0.42","18.06","0.04","0.03","0.31","8.79","37.71","0.06",,,"1.48","0.96","19.1","-1.98","0.03","2.77","0.08","3.08","0.07","0.01",,,"0.45","1.46","0.24","41.71","76.08","7.95",,,,,,"0.16",,,,,,,,,,,,,,"0.01",,,,,"28.41","28.41",,"28.41",,,,,,,,,,"40.14",,,"-1.65",,,"12.74",,,"6.4","0.95","18.31",,,,"3.39",,,,"7.63","7.63",,"7.63",,"2.12",,,,,,,,"2.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202.41","98.47",
"Niue","","4.54","4.23",,"0.31",,"0.41",,,,,,,"0.06","0.01",,,,,,"0.06",,,,"3.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.18",,,,,,"0.05",,,,,,,,,"0.13",,,,,,,,,"0.13",,,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.13","0.07",
"North Macedonia","","273.86","179.96","0.63","93.27",,,"2.24","0.08","1.99","0.08","0.96",,"1.98","16.82","46.78",,,"0.32","4.68","3.82",,"0.19","17.61",,"11.66","0.1","0.05",,,"0.02","6.2","6.22","7.64","50.52","67.58",,,,,,"0.05",,,"0",,,,,,,,,,,"0.52","0.06",,"-1.18","-1.18","1.17",,,,,,,,,,,"1.17",,"6.67",,,"0.8",,,"0.44",,,,"4.14","0.62",,,,"0.7","-0.03",,,"18.2","18.2",,"18.2",,"0.83",,,,,,,,"0.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.45","105.75",
"Northern Mariana Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oman","","76.97","-0.31","76.96","0.32",,,,,,,,,"0.58","0.08",,,,,"0.12","3.7","0.07",,"0.01",,,,,,,,,,,"-4.87",,,,,,,,,"-2.84",,,,,,,,,,,,,"79.8",,,,"-0.93",,,,,,,,,,,,"-0.93","1.25",,,,,,,,,"0.04",,"0.44",,,,"0.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.39","0.79",
"Pakistan","","1951.55","702.95","13.41","1235.19",,"1.53","0.69","0.82","7.77","0.09","-1.19","1.14","2.45","76.18","0.07",,,"0.64","0.31","301.12","0.4",,"12.2","0.39","10.28","0.01",,,,"0.74","1.56","9.87","66.9","208.98","42.64",,,,,,,,,,,"0.01",,,,,,,,,"0.1","13.3",,"289.91","289.91","-0.6",,,,,,,,,,,,"-0.6","49.17",,,"-1.04",,,"6.36",,,"4.15","20.66","10.99",,,,"3.68","4.37",,,"851.33","851.33",,"851.33",,"2.74",,,,,,,,"3.78",,,,"2.38","-0.23","-3.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"663.71","162.61",
"Palau","","31.46","31.02","0.02","0.42",,"0.18",,,,,,,,,,,,,,"16.57","0.1",,,"0.24",,,,,,,,,,"13.93",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.21",,,,,,"0.09",,,,,,,,,"0.12",,,,,,,,,"0.21",,,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.5",,
"Panama","","29.78","23.79","0.13","5.86",,,"0.01","0.06","0.84",,"1.96",,"0.78","1.66",,,,,"0.1","5.3","0.51",,"0.53",,,"0",,,,"5.86",,"0.01","0.18","5.99","1.44",,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.65",,,,,,"0.21",,,"0.48","0.38","0.63",,,,"0.95",,,,,,,,,"1.77",,,,,,,,"1.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.85","11.14",
"Papua New Guinea","","203.6","197.62","-0.4","6.38",,"180.39","0.48","0.02","0.02",,,"0.14","0.6","3.16",,,,,,"4.4","0.52",,"1.27","5.94","0.16",,,,,,"0.13","0.21",,"0.18","4.86",,,,,,"0.01",,"-0.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.96",,,"-0.15",,,"1.59",,,"0.77","0.15","1.08",,,,"1.52",,,,"-3.44","-3.44",,"-3.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.36","5.8",
"Paraguay","","65.99","51.41","0.21","14.37",,,"0.01","0.06","0.89","0.02",,,"0.24","3.45",,,,,"0.04","26.82","0.56","0.05","1.38","0.1","0.62","0",,,,"4.09","1.28","0.79","-0.23","11.24","10.81",,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.18",,,"0.84",,,"0.17",,,"0.62",,"0.64",,,,"0.91",,,,"-1.43","-1.43",,"-1.43",,"1.81",,,,,,,,"1.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.45","10.39",
"Peru","","497.54","464.03","1.32","32.19",,,"0.53","6.35","7.86","0.08","2.12","1.6","4.85","24.32","0.01",,,"0.49","4.78","119.58","0.98","1.24","12.86","0.11","1.43","0.01","0.06","0.01",,"31.86","3.94","10.91","84.43","143.62","16.08",,,,,,"1.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.42",,,"-1.9",,,"0.66",,,"6.39",,"0.97",,,,"2.19","2.11",,,,,,,,"5.69",,,,,,,,"4.8",,,,,,"0.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"389.44","179.54",
"Philippines","","553.18","515.84","0.19","37.15",,"31.7","0.64","4.48","15.64","0.16","2.16","0.62","-2.44","14.54","0.01",,,"0.32","-6.89","318.02","6.54","0.03","25.87","1.94","0.98","0","0.01",,,"18.99","1.58","1.04","1.28","78.62","20.46",,,,,,"0.38",,"-0.24",,,,,,,,,,,,,"0.05",,,,,,,,,,,,,,,,,"14.62",,,"4.35",,,"2.25",,,"3.33","0.35","2.79",,,,"1.55",,,,"-5.17","-5.17",,"-5.17",,"7.24",,,,,,,,"5.12",,,,"0.04","-0.03","2.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"418.77","61.36",
"Qatar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rwanda","","359.59","199.2","0.06","160.33",,,"1.52","21.49","5.58",,"0.49","0.87","6.61","10.75",,,,"1.39","1","0.4","0.08","3.99","19.61","0.09","6.09","0.03",,,,"0.73","15.58","3.9","52.63","46.37","41.25",,,,,,"0.03",,,,,,,,,,,,,,,"0.03",,"5.01","5.01","8.38","8.38","0.05","8.33",,,,,,,,,,"23.62",,,"2.91",,,"2.09",,,"1.72","6.9","3.05",,,,"2.13","4.82",,,"76.85","76.85",,"76.85",,"5.22",,,,,,,,"1.32",,,,,,"3.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.34","136.69",
"Saint Helena","","13.92","13.38",,"0.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.38",,"0.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.48",,,,,,"0.46",,,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.38","13.38",
"Saint Kitts and Nevis","","28.1","6.28","2.11","19.71",,,,,"0.06",,,,"0.08",,,,,,,"6.33","0.17",,"0.03",,,,,,,,,,,"-0.39","1.05",,,,,,,,"2.11",,,,,,,,,,,,,,,,,"18.62",,,,,,,,,"18.62",,,,"0.12",,,,,,,,,,,,,,,"0.12",,,,"-0.04","-0.04",,"-0.04",,"-0.04",,,,,,,,,,,,,,"-0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.08","0.11",
"Saint Lucia","","33.29","12.67","-0.33","20.95",,,,,"0.43",,,,"3.59","0.02",,,,"0.12",,"8.72","0.19",,"0.01","0.01",,,,,,,,,"-0.66","0.24","4.73",,,,,,,,"-0.33",,,,,,,,,,,,,,,,,"9.2",,,,,,,,,"9.2",,,,"0.11",,,"-0.12",,,"0.05",,,"0.05",,,,,,"0.13",,,,"7.15","7.15",,"7.15",,"-0.24",,,,,,,,"0.13",,,,,,"-0.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.34","3.08",
"Saint Vincent and the Grenadines","","4.57","1.2","-0.66","4.03",,,,,"0.12",,,,"0.49","0.01",,,,,,"0.33","0.15",,,,,,,,,,,,"0.09","0.01","-1.07",,,,,,,,"-0.66",,,,,,,,,,,,,,,,,"3.41",,,,,,,,,"3.41",,,,"0.05",,,"-0.13",,,"0.02",,,,,,,,,"0.16",,,,"1.74","1.74",,"1.74",,"-0.1",,,,,,,,,,,,,,"-0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.05","0.59",
"Samoa","","38.04","30.93",,"7.11",,"9.1",,,"0.11",,,,"0.18","0.03",,,,"0.01",,"15.36","0.09",,,"4.63",,,,,,,,,,"1.42","5.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.33",,,"-0.03",,,"0.26",,,"0.03",,,,,,"1.07",,,,"0.36","0.36",,"0.36",,"-0.11",,,,,,,,"0.2",,,,,,"-0.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.1","0.22",
"Sao Tome and Principe","","26.09","19.23",,"6.86",,,"0.01",,"0.06","0.01",,,"3.79","-0.01","0.02",,,,"0.02","1.29",,,"0.02",,,,"13",,,"0.95",,,,"0.07","2.42",,,,,,,,,,,,,,,,,,,,,,,,,"0.44","0.44",,"0.44",,,,,,,,,,"2.6",,,"0.19",,,"0.05",,,"0.28",,"0.56",,,,"1.09","0.43",,,"1.21","1.21",,"1.21",,"0.19",,,,,,,,"0.17",,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.22","17.81",
"Saudi Arabia","","16.78","13.58","0.2","3",,,"0.05",,"0.01",,,,"3.7","0.61",,,,,,"9.04","0.14",,"0.01",,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.2",,,,"-0.1",,,,,,,,,,,,"-0.1","3.1",,,,,,,,,"0.03","1.89","0.6",,,,"0.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.36","4.37",
"Senegal","","445.28","243.1","-2.95","205.13",,,"2.36","7.48","9.78","0.11","0.91","0.31","104.47","13.16",,,,"0.16","0.15","37.82","0.22","4.9","10.42",,"1.39","0.02","0.22",,,"7.26","0.29","4.03","0.57","37.07","54.86",,,,,,"0.38",,"-3.35",,,,,,,,,,,,"0.01","0.01",,"-10.84","-10.84","25.3","27.71","6.85","20.86",,,,,,,,,"-2.41","17.15",,,"2.63",,,"3.44",,,"2.18","1.09","1.88",,,,"2.24","3.69",,,"110.52","110.52",,"110.52",,"8.14",,,,,,,,"2.18",,,,,"1.07","4.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203.02","152.79",
"Serbia","","2084.64","1921.86","0.02","162.76",,,"87.04","51.91",,"0.42","8.04","8.97","103.74","531.41","5.36",,,"0.67","3.72","0.32",,"7.94","61.91",,"22.08","0.14",,"0.02",,"24.47","24.48","24.11","459.74","495.37",,,,,,"0.01","0.01",,,,,,,,,,,,,,,,,,,"1.02",,,,,,,,,,,"1.02",,"2.35",,,,,,,,,"2.01",,"0.54",,,,"0.17","-0.37",,,"159.39","159.39",,"159.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1594.3","1379.98",
"Seychelles","","57.93","3.76","49.87","4.3",,"0.01",,,"0.07",,,,"3.23","-0.3","0.01",,,,,"0.51","0.08",,"0.08","0.02",,,,,,,,,"0.03","0.02","2.88",,,,,,"0.03",,"-0.16",,,,,,,,,,,,,"50",,,,,,,,,,,,,,,,,"1.14",,,,,,"0.01",,,"0.05",,,,,,"1.08",,,,,,,,,"0.28",,,,,,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.56","3.05",
"Sierra Leone","","383.21","225.33","2.57","155.31",,"0.21","6.09","9.2","3.29","0.02","0.4","1.41","3.64","15.93",,,,"1.17","20.55","0.09","0.03","0.28","20.58",,"10.57","0","2.64",,,"0.08","1.74","2.98","54.31","70.12","22.6",,,,,,"0",,"2.57",,,,,,,,,,,,,,,"35.43","35.43","16.49","15.68",,"15.68",,,,,,,,,"0.81","37.02",,,"-0.23",,,"2.82",,,"1.06","21.76","2.95",,,,"2.16","6.5",,,"44.75","44.75",,"44.75",,"-0.98",,,,,,,,"0.09",,,,,,"-1.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167.93","138.04",
"Singapore","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Slovenia","","52.76","2.47","0.03","50.26",,"0.03","3.69","0.01","0.01",,,,"1.4","-2.9","0.02",,,,"-0.84","0.28","0.01","0.01","0.01",,"0.05","0.06",,,,"0.03","0.02","0.07","0.21","0.3","48.78",,,,,,"0.02",,,,,,,,,,,,,,"0.01",,,,,"0.57",,,,,,,,,,,"0.57",,"0.91",,,,,,"0.08",,,,"0.62",,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.54","1.72",
"Solomon Islands","","26.18","21.3",,"4.88",,"19.86",,,,,"0.12",,"-0.01","0.02",,,,,,"-2.09",,,"0.01","3.33",,,,,,,,,,"0.06","4.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.92",,,,,,"0.32",,,"0.08",,,,,,"0.52",,,,"-0.05","-0.05",,"-0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2.02","0.14",
"Somalia","","152.72","102.41","5.93","44.38",,"0.05","0.35",,"0.17",,"1.38","2.68","0.39","2.83",,,,"1.83","7.68",,,"0.46","13.12","1.43","25.44",,,,,,"5.48","0.69","3.06","35.37","23.48",,,,,,"0.02",,,,,"0.02",,,,,,,,,,"5.89",,,,"0.02",,,,,,,,,,,,"0.02","20.88",,,,,,"4.02",,,"0.62","7.07","4.52",,,,"3.26","1.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.5","39.26",
"South Africa","","506.96","375.36","0.72","130.88",,"5.74","1.4","9.87","9.49","0.01","18.75","6.33","25.35","42.39","0.08",,,"12.14","7.76","4.69","0.05","1.01","45.57","0.69","17.48",,"2.01",,,"0.06","21.99","6.11","46.95","89.44","116.47",,,,,,"0.72",,,,,,,,,,,,,,,,,,,"-0.06",,,,,,,,,,,,"-0.06","10.7",,,,,,"1.83",,,"1.49","2.63","1.57",,,,"3.18",,,,,,,,,"3.77",,,,,,,,"3.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226.07","241.67",
"South Sudan","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sri Lanka","","249.88","199.55","2.53","47.8",,"4.26","0.23","0.02","3.54","0.15","0.21","0.42","-2.52","7.77",,,,"0.08","0.04","118.94","10.93",,"18.6","0.68","21.46","0",,,,,"15.03","3.05","7.68","-11.02","12.55",,,,,,"0.06",,"2.41",,,"0.01",,,,,,,,,,"0.05",,"-50.74","-50.74",,,,,,,,,,,,,,"19.7",,,"2.09",,,"1.66",,,"1.23","5.36","0.73",,,,"4.39","4.24",,,"58.95","58.95",,"58.95",,"7.34",,,,,,,,"3.64",,,,,"0.97","2.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.43","47.71",
"States Ex-Yugoslavia unspecified","","837","277.23","0.17","559.6",,,"0.14",,"110.8","6.51","32.03","0.61","0.11",,"0.01",,,"0.56","7.84","14.01","0.51","0.67","2.32",,"42.89","0.05","0.01","0.37",,"38.6","4.91","12.76","1.52",,"521.73",,,,,,"0.13",,,,,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,"37.87",,,,,,"0.1",,,,"37.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.28","96.26",
"Sudan","","304.93","232.55","12.38","60",,,"0.49","1.95","4.9","0.02","0.56","1.63","2.4","14.52","0.08",,,"2.71","7.61","1.17","0.14","0.04","22.74","0.23","23.33","0.03",,"0.1",,"0.01","9.63","5.18","13.5","119.58","16.99",,,,,,,,"-1.51",,,,,,,,,,,,,"13.89",,,,"4.69",,,,,,,,,,,,"4.69","40.71",,,"1.86",,,"1.95",,,"2.05","14.43","4.35",,,,"4.81","11.26",,,"-0.26","-0.26",,"-0.26",,"-2.13",,,,,,,,"0.07",,,,,,"-2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163.68","78.02",
"Suriname","","12.33","7.71","0.01","4.61",,,,"0.77","0.21",,,,"0.26","0.02",,,,,,"0.38",,,"7.09",,,,,,,,,,,"-1.02","2.25",,,,,,"0.01",,,,,,,,,,,,,,,,,,,"-0.11",,,,,,,,,,,,"-0.11","0.62",,,,,,"0.07",,,"0.16",,,,,,"0.39",,,,,,,,,"1.85",,,,,,,,"1.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.15","8.14",
"Syrian Arab Republic","","62.82","25.23","-9.66","47.25",,,"0.37","-0.01","0.23","0.03",,"0.12","13.48","-12.75","1.07",,,,"2.75","15.78","0.05",,"2.27","0.03","0.77","0.18",,,,"0.48","0.16","0.1","0.12",,"9.75",,,,,,,,"-26.18",,,,,,,,,,,,"0.06","16.46",,,,"-1.85",,,,,,,,,,,,"-1.85","35.62",,,"-0.34",,,"1.1",,,"3.97","1.84","0.84",,,"25.53","1.81","0.87",,,"-1.46","-1.46",,"-1.46",,"5.19",,,,,,,,"0.04",,,,,,"5.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.61","8.27",
"Tajikistan","","154.7","128.94","1.37","24.39",,"0.03","0.04",,"1.46","0.04","0.06","0.81","0.21","10.16",,,,"0.28","0.4","26.96","0.09",,"0.58","0.04","1.36","0.02",,,,,"2.02","5.23","3.27","75.88","12.81",,,,,,"0.23",,"0.72","0",,,,,,,,,,,"0.39","0.03",,"-14.22","-14.22","4.79",,,,,,,,,,,"0.72","4.07","10.96",,,,,,"2.43",,,"0.72","1.52","1.18",,,,"0.25","4.86",,,"9.6","9.6",,"9.6",,"0.45",,,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.34","17.89",
"Tanzania","","1260.43","909.46","-4.86","355.83",,"0.96","30.25","70.63","8.25",,"69.89","12.61","15.98","23.22","0.04",,,"24.79","132.25","58.2","0.56","0.47","138.29","0.61","46.67","0.03",,,,"0.31","61.42","19.34","109.31","85.38","70.15",,,,,,"0.17",,"-5.3",,,,,,,,,,,,,"0.27",,"50.25","50.25","18.52","18.52","1.46","17.06",,,,,,,,,,"63.56",,,"5.59",,,"5.55",,,"7.48","27","6.85",,,,"3.36","7.73",,,"146.35","146.35",,"146.35",,"7",,,,,,,,"3.5",,,,,"2.19","1.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432.59","689.49",
"Thailand","","297.8","280.54","-3.33","20.59",,"7.76","0.74","-0.21","1.65","0.02","8.46","2.87","-7.11","-4.24",,,,"0.24","0.5","222.43","0.94","0.07","2.4","0.67","1.62","0","0.11",,,"0.06","3.55","1.28","0.29","36.44","13.36",,,,,,"0.12",,"-3.85",,,,,,,,,,,,,"0.4",,,,,,,,,,,,,,,,,"8.09",,,"-2.15",,,"0.34",,,"0.29","4.3","0.86",,,,"4.45",,,,"-3.38","-3.38",,"-3.38",,"2.52",,,,,,,,"1.89",,,,"0.87",,"-0.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249.96","7.75",
"Timor-Leste","","219.05","188.38",,"30.67",,"37.52","2.66","2.89","3.09",,"0.25","1.9",,"1.34",,,,"3.25",,"5.74","1.31",,"0.57","1.14","7.78",,"75.85","0.05",,"1.05","3.88","0.08","10.58","27.45","21.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.5",,,,,,"2.21",,,"1.42","4.16","0.93",,,,"0.77","0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.2","104.27",
"Togo","","51.13","39.41","2.51","9.21",,,"0.62","1.36","1.01","0.01","0.13",,"18.68","8.05",,,,"0.06","0.01","0.34","0.16","0.06","0.51",,"0.22",,,,,"0.31","0.09","0.66","0.48","6.65","3.65",,,,,,"0.11",,"2.4",,,,,,,,,,,,,"0",,"-9.43","-9.43","1.94","0.67",,"0.67",,,,,,,,,"1.27","5.96",,,,,,"1.62",,,"1.1",,"1.58",,,,"1.66",,,,"6.81","6.81",,"6.81",,"0.28",,,,,,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.22","30.37",
"Tokelau","","4.78","4.63",,"0.15",,"0.03",,,,,,,"0.06",,,,,,,,,,,"4.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.15",,,,,,"0.09",,,,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.06","0.06",
"Tonga","","18.01","16.76","0.03","1.22",,"7.52",,,"0.06",,,,"0.02","-1.15",,,,,,"5.46","0.03",,,"3.67",,,,,,,,,,"1.15","0.05",,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.82",,,"-0.09",,,"0.12",,,"0.08",,,,,,"0.71",,,,"0.14","0.14",,"0.14",,"0.21",,,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.54","-1.13",
"Trinidad and Tobago","","-9.43","5.84",,"-15.27",,,,,"1.27",,,,"0.78","0.1",,,,,,"2.65","0.16",,"0.02","0.03",,,,,,"0.02",,,"0.2","0.61","-15.03",,,,,,,,,,,,,,,,,,,,,,,,,"-0.94",,,,,,,,,"-0.94",,,,"0.7",,,,,,"0.06",,,"0.03",,,,,,"0.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.61","1.12",
